,date,open,close,high,low,volume,money,factor
0,2022-08-12,6.07,6.14,6.32,6.02,17816200.0,110471964.0,3.309
1,2022-08-15,6.07,6.15,6.19,6.06,12107800.0,74067632.0,3.309
2,2022-08-16,6.11,6.12,6.18,6.04,9425700.0,57487034.0,3.309
3,2022-08-17,6.11,6.12,6.17,6.06,7012300.0,42846506.0,3.309
4,2022-08-18,6.13,6.36,6.48,6.08,22056901.0,139175237.0,3.309
5,2022-08-19,6.34,6.16,6.52,6.14,16918600.0,106473207.0,3.309
6,2022-08-22,6.12,6.1,6.25,6.05,12927001.0,79479966.0,3.309
7,2022-08-23,6.08,6.07,6.25,6.04,16673400.0,102193354.0,3.309
8,2022-08-24,6.06,5.92,6.1,5.87,15102499.0,89911744.0,3.309
9,2022-08-25,5.94,5.81,5.95,5.66,12634310.0,73032333.0,3.309
10,2022-08-26,5.87,5.77,5.93,5.68,8747334.0,50575597.0,3.309
11,2022-08-29,5.7,5.82,5.85,5.58,8932049.0,51439171.0,3.309
12,2022-08-30,5.84,5.93,6.15,5.79,16554449.0,98653974.0,3.309
13,2022-08-31,5.93,5.71,5.98,5.69,12107300.0,70093945.0,3.309
14,2022-09-01,5.72,6.28,6.28,5.7,15697225.0,96218958.0,3.309
15,2022-09-02,6.5,6.91,6.91,6.19,72807884.0,472947605.0,3.309
16,2022-09-05,6.77,6.68,7.16,6.45,106957822.0,715346897.0,3.309
17,2022-09-06,6.48,6.5,6.57,6.32,68546522.0,441000140.0,3.309
18,2022-09-07,6.34,6.22,6.45,6.17,54906071.0,344733373.0,3.309
19,2022-09-08,6.12,5.81,6.18,5.78,49445447.0,292439175.0,3.309
20,2022-09-09,5.79,5.53,5.83,5.52,38498207.0,216049771.0,3.309
21,2022-09-13,5.54,5.58,5.6,5.49,26411700.0,146515751.0,3.309
22,2022-09-14,5.52,5.68,5.74,5.47,31876176.0,179560432.0,3.309
23,2022-09-15,5.62,5.35,5.65,5.26,32195069.0,174986890.0,3.309
24,2022-09-16,5.56,5.89,5.89,5.42,79647263.0,462308249.0,3.309
25,2022-09-19,5.8,5.75,5.84,5.52,65494135.0,372390806.0,3.309
26,2022-09-20,5.7,5.79,5.92,5.64,52671213.0,305651359.0,3.309
27,2022-09-21,5.71,5.88,5.99,5.62,41487161.0,242149515.0,3.309
28,2022-09-22,5.9,6.01,6.3,5.89,57203500.0,346758272.0,3.309
29,2022-09-23,5.91,5.81,6.12,5.71,41317708.0,243508697.0,3.309
30,2022-09-26,5.56,5.34,5.63,5.32,34622300.0,189072203.0,3.309
31,2022-09-27,5.41,5.61,5.61,5.32,28214469.0,154147121.0,3.309
32,2022-09-28,5.54,5.32,5.6,5.3,21541500.0,117576781.0,3.309
33,2022-09-29,5.45,5.06,5.48,5.01,25174901.0,130684508.0,3.309
34,2022-09-30,5.0,4.88,5.06,4.87,18424400.0,90917393.0,3.309
35,2022-10-10,4.89,4.75,4.93,4.72,15909100.0,76860793.0,3.309
36,2022-10-11,4.77,4.9,4.91,4.71,13818826.0,66683888.0,3.309
37,2022-10-12,4.9,5.11,5.11,4.85,16885645.0,84341819.0,3.309
38,2022-10-13,5.09,5.43,5.56,5.02,27267801.0,145656215.0,3.309
39,2022-10-14,5.41,5.45,5.48,5.35,19104434.0,103645199.0,3.309
40,2022-10-17,5.44,5.61,5.64,5.43,15841501.0,88287530.0,3.309
41,2022-10-18,5.64,5.66,5.69,5.56,15850950.0,89321711.0,3.309
42,2022-10-19,5.7,6.23,6.23,5.54,27710688.0,163169389.0,3.309
43,2022-10-20,6.26,6.85,6.85,5.79,63889500.0,401153215.0,3.309
44,2022-10-21,7.54,7.54,7.54,7.54,27410481.0,206675027.0,3.309
45,2022-10-24,7.6,7.76,8.29,7.54,196099684.0,1585616085.0,3.309
46,2022-10-25,6.98,8.54,8.54,6.98,200365358.0,1552804970.0,3.309
47,2022-10-26,7.7,7.69,8.15,7.69,174924219.0,1359846687.0,3.309
48,2022-10-27,7.1,6.92,7.71,6.92,129189071.0,932158490.0,3.309
49,2022-10-28,6.61,6.23,6.71,6.23,89461183.0,572559011.0,3.309
50,2022-10-31,6.09,6.19,6.31,6.03,65055760.0,402756450.0,3.309
51,2022-11-01,6.17,6.35,6.48,6.12,75136548.0,473010224.0,3.309
52,2022-11-02,6.28,6.41,6.61,6.21,91146566.0,580686571.0,3.309
53,2022-11-03,6.28,6.2,6.36,6.14,59227937.0,369364396.0,3.309
54,2022-11-04,6.22,6.26,6.33,6.14,51081401.0,318394098.0,3.309
55,2022-11-07,6.28,6.39,6.44,6.25,56580532.0,358754878.0,3.309
56,2022-11-08,6.35,6.37,6.39,6.21,42279894.0,266323078.0,3.309
57,2022-11-09,6.35,6.64,6.75,6.28,86351550.0,566732435.0,3.309
58,2022-11-10,6.53,6.53,6.63,6.47,52729095.0,344935286.0,3.309
59,2022-11-11,6.63,6.26,6.66,6.24,60529848.0,391753533.0,3.309
60,2022-11-14,6.18,6.22,6.3,6.14,33235860.0,206180299.0,3.309
61,2022-11-15,6.24,6.84,6.84,6.22,67285243.0,447527711.0,3.309
62,2022-11-16,7.01,6.9,7.35,6.86,142958314.0,1015094424.0,3.309
63,2022-11-17,6.86,7.07,7.1,6.77,75920810.0,529422443.0,3.309
64,2022-11-18,6.96,6.69,7.02,6.67,61878896.0,421809365.0,3.309
65,2022-11-21,6.69,6.84,6.84,6.52,45754686.0,305609581.0,3.309
66,2022-11-22,6.76,6.63,6.82,6.58,32855410.0,219901678.0,3.309
67,2022-11-23,6.61,6.43,6.61,6.31,32796228.0,210409467.0,3.309
68,2022-11-24,6.49,6.45,6.56,6.41,23124628.0,149484913.0,3.309
69,2022-11-25,6.45,6.3,6.47,6.29,21479000.0,136469523.0,3.309
