,date,open,close,high,low,volume,money,factor
0,2022-08-12,6.11,6.12,6.14,6.08,4418377.0,27022191.0,7.938163
1,2022-08-15,6.13,6.09,6.13,6.06,3286378.0,19995237.0,7.938163
2,2022-08-16,6.09,6.09,6.1,6.05,3113798.0,18941781.0,7.938163
3,2022-08-17,6.09,6.11,6.14,6.06,2942582.0,17921340.0,7.938163
4,2022-08-18,6.09,6.05,6.1,6.03,3316178.0,20076906.0,7.938163
5,2022-08-19,6.06,6.02,6.07,6.01,3407600.0,20570006.0,7.938163
6,2022-08-22,6.0,6.03,6.05,5.98,3474860.0,20931333.0,7.938163
7,2022-08-23,6.0,6.02,6.05,6.0,3467496.0,20858746.0,7.938163
8,2022-08-24,6.01,5.9,6.04,5.9,6658800.0,39636932.0,7.938163
9,2022-08-25,5.95,5.9,5.95,5.86,3642500.0,21435544.0,7.938163
10,2022-08-26,5.78,5.84,5.93,5.78,5519980.0,32266521.0,7.938163
11,2022-08-29,5.81,5.85,5.88,5.76,3626690.0,21139922.0,7.938163
12,2022-08-30,5.84,5.91,5.93,5.84,2677186.0,15783384.0,7.938163
13,2022-08-31,5.9,5.87,5.93,5.83,3204078.0,18808976.0,7.938163
14,2022-09-01,5.87,5.88,5.95,5.85,2623898.0,15486113.0,7.938163
15,2022-09-02,5.9,5.92,5.95,5.88,2151208.0,12708017.0,7.938163
16,2022-09-05,5.92,5.9,5.95,5.87,1808600.0,10655006.0,7.938163
17,2022-09-06,5.9,5.92,5.92,5.86,2231878.0,13153805.0,7.938163
18,2022-09-07,5.91,5.82,5.91,5.81,3968800.0,23210854.0,7.938163
19,2022-09-08,5.81,5.77,5.84,5.77,2958100.0,17110006.0,7.938163
20,2022-09-09,5.77,5.8,5.82,5.77,2074600.0,12034375.0,7.938163
21,2022-09-13,5.84,5.79,5.84,5.78,2061000.0,11962453.0,7.938163
22,2022-09-14,5.76,5.75,5.76,5.62,3578400.0,20403794.0,7.938163
23,2022-09-15,5.78,5.66,5.82,5.59,4277564.0,24313580.0,7.938163
24,2022-09-16,5.68,5.47,5.68,5.44,4635800.0,25647885.0,7.938163
25,2022-09-19,5.46,5.34,5.47,5.3,3343116.0,17977891.0,7.938163
26,2022-09-20,5.35,5.37,5.45,5.35,1848800.0,9968783.0,7.938163
27,2022-09-21,5.37,5.57,5.61,5.35,4237258.0,23280126.0,7.938163
28,2022-09-22,5.51,5.48,5.58,5.47,2202556.0,12161151.0,7.938163
29,2022-09-23,5.47,5.45,5.51,5.38,2489822.0,13582777.0,7.938163
30,2022-09-26,5.45,5.28,5.46,5.28,3034300.0,16228497.0,7.938163
31,2022-09-27,5.32,5.46,5.47,5.3,3005580.0,16229132.0,7.938163
32,2022-09-28,5.42,5.4,5.56,5.4,3660162.0,20029022.0,7.938163
