,date,open,close,high,low,volume,money,factor
0,2021-11-18,4.91,4.83,5.06,4.78,6283300.0,30780669.0,2.294
1,2021-11-19,4.86,4.85,4.95,4.8,4193100.0,20432318.0,2.294
2,2021-11-22,4.98,4.83,4.98,4.78,3309200.0,15998605.0,2.294
3,2021-11-23,4.83,4.82,4.89,4.78,2725400.0,13142696.0,2.294
4,2021-11-24,4.85,4.87,4.89,4.77,3677700.0,17809179.0,2.294
5,2021-11-25,4.88,4.82,4.88,4.79,2870300.0,13843157.0,2.294
6,2021-11-26,4.85,4.74,4.85,4.68,3874101.0,18388276.7,2.294
7,2021-11-29,4.72,4.68,4.72,4.63,2716700.0,12722314.0,2.294
8,2021-11-30,4.73,4.79,4.81,4.69,3796000.0,18090660.9,2.294
9,2021-12-01,4.75,4.92,4.92,4.72,5062500.0,24644817.0,2.294
10,2021-12-02,4.9,4.78,4.92,4.76,4494702.0,21641512.6,2.294
11,2021-12-03,4.8,4.82,4.97,4.74,4777000.0,23272576.0,2.294
12,2021-12-06,4.84,4.67,4.84,4.67,4149300.0,19607145.0,2.294
13,2021-12-07,4.69,4.72,4.76,4.67,3472701.0,16363274.71,2.294
14,2021-12-08,4.76,4.64,4.77,4.62,4757700.0,22246672.0,2.294
15,2021-12-09,4.7,4.7,4.71,4.62,2815025.0,13183333.5,2.294
16,2021-12-10,4.7,4.71,4.74,4.66,2996600.0,14100859.0,2.294
17,2021-12-13,4.75,4.76,4.81,4.7,4529900.0,21544800.0,2.294
18,2021-12-14,4.76,4.87,4.89,4.75,6168600.0,29863992.0,2.294
19,2021-12-15,4.9,4.84,4.92,4.83,4179401.0,20293986.83,2.294
20,2021-12-16,4.84,4.96,5.0,4.84,6985101.0,34500510.94,2.294
21,2021-12-17,5.0,4.94,5.05,4.91,5869600.0,29241889.0,2.294
22,2021-12-20,4.92,4.98,5.07,4.92,6252700.0,31188106.0,2.294
23,2021-12-21,5.06,5.26,5.35,4.95,15372405.0,79559320.17,2.294
24,2021-12-22,5.26,5.17,5.26,5.1,8924340.0,46183207.85,2.294
25,2021-12-23,5.15,5.04,5.21,5.03,7322902.0,37173340.08,2.294
26,2021-12-24,5.04,4.89,5.1,4.88,6027300.0,29794533.0,2.294
27,2021-12-27,4.89,4.96,5.04,4.85,5304800.0,26259867.0,2.294
28,2021-12-28,4.99,5.02,5.15,4.94,5487800.0,27756132.0,2.294
29,2021-12-29,5.04,4.97,5.08,4.88,6564700.0,32585929.0,2.294
30,2021-12-30,5.01,5.05,5.12,4.98,6299749.0,31860968.49,2.294
