,date,open,close,high,low,volume,money,factor
0,2022-08-12,7.56,7.63,7.63,7.54,5969025.0,45314749.0,5.884253
1,2022-08-15,7.64,7.71,7.78,7.64,10086747.0,77759960.0,5.884253
2,2022-08-16,7.69,7.76,7.76,7.64,8993714.0,69318132.0,5.884253
3,2022-08-17,7.76,7.79,7.91,7.7,10866120.0,84863936.0,5.884253
4,2022-08-18,7.79,7.71,7.81,7.66,6602580.0,50838082.0,5.884253
5,2022-08-19,7.72,7.79,7.88,7.7,12589443.0,98409518.0,5.884253
6,2022-08-22,7.77,7.98,8.13,7.77,17402726.0,139064154.0,5.884253
7,2022-08-23,7.99,8.03,8.05,7.86,14466898.0,115448551.0,5.884253
8,2022-08-24,8.01,8.1,8.37,7.99,35660627.0,291515219.0,5.884253
9,2022-08-25,8.02,8.13,8.21,8.0,19062492.0,154607728.0,5.884253
10,2022-08-26,8.13,8.03,8.16,7.96,15286765.0,123029741.0,5.884253
11,2022-08-29,7.95,8.09,8.11,7.91,11727070.0,94444457.0,5.884253
12,2022-08-30,8.08,8.04,8.19,7.97,11856010.0,95550100.0,5.884253
13,2022-08-31,8.03,7.86,8.06,7.81,11575713.0,91423743.0,5.884253
14,2022-09-01,7.86,8.0,8.12,7.85,15294638.0,122886532.0,5.884253
15,2022-09-02,8.02,8.06,8.08,7.93,11830618.0,95008373.0,5.884253
16,2022-09-05,8.03,8.03,8.13,7.89,10769465.0,85896002.0,5.884253
17,2022-09-06,8.08,8.13,8.14,8.0,14294847.0,115666681.0,5.884253
18,2022-09-07,8.06,7.97,8.11,7.94,11699924.0,93825609.0,5.884253
19,2022-09-08,8.05,7.7,8.07,7.67,16238725.0,126960014.0,5.884253
20,2022-09-09,7.79,7.64,7.85,7.56,12078872.0,92515569.0,5.884253
21,2022-09-13,7.78,7.84,7.96,7.71,17224326.0,134933074.0,5.884253
22,2022-09-14,7.72,7.67,7.81,7.63,9813040.0,75521660.0,5.884253
23,2022-09-15,7.67,7.46,7.7,7.36,11881444.0,89177125.0,5.884253
24,2022-09-16,7.45,7.22,7.5,7.21,7863622.0,57750761.0,5.884253
25,2022-09-19,7.29,7.17,7.29,7.1,5950640.0,42649918.0,5.884253
26,2022-09-20,7.2,7.22,7.25,7.17,4640037.0,33455597.0,5.884253
27,2022-09-21,7.18,7.29,7.32,7.11,5859490.0,42305829.0,5.884253
28,2022-09-22,7.2,7.27,7.4,7.18,6981683.0,50925299.0,5.884253
29,2022-09-23,7.27,7.16,7.39,7.14,6706832.0,48661572.0,5.884253
30,2022-09-26,7.04,6.86,7.05,6.86,7250020.0,50429901.0,5.884253
31,2022-09-27,6.91,7.03,7.04,6.86,5022774.0,34903943.0,5.884253
32,2022-09-28,7.02,6.89,7.05,6.87,3633505.0,25234073.0,5.884253
33,2022-09-29,6.94,6.83,7.0,6.77,4619955.0,31787586.0,5.884253
34,2022-09-30,6.84,6.88,6.92,6.77,4022834.0,27557422.0,5.884253
35,2022-10-10,6.88,6.84,6.98,6.8,3681702.0,25350434.0,5.884253
36,2022-10-11,6.86,6.91,6.91,6.75,3075678.0,21018109.0,5.884253
37,2022-10-12,6.9,7.0,7.05,6.83,4929735.0,34297716.0,5.884253
38,2022-10-13,6.96,7.07,7.15,6.95,6395590.0,45043568.0,5.884253
39,2022-10-14,7.08,7.13,7.14,7.07,5802994.0,41228165.0,5.884253
40,2022-10-17,7.12,7.14,7.16,7.04,6509573.0,46344075.0,5.884253
41,2022-10-18,7.16,7.13,7.17,7.06,5144996.0,36573176.0,5.884253
42,2022-10-19,7.1,7.01,7.13,7.01,4589110.0,32306915.0,5.884253
43,2022-10-20,6.98,6.98,7.07,6.91,4740823.0,33074568.0,5.884253
44,2022-10-21,6.98,6.95,7.02,6.94,3525787.0,24609122.0,5.884253
45,2022-10-24,6.96,6.8,7.03,6.78,5407626.0,37253248.0,5.884253
46,2022-10-25,6.8,6.69,6.83,6.62,4927507.0,32976056.0,5.884253
47,2022-10-26,6.69,6.77,6.83,6.68,5123458.0,34633681.0,5.884253
48,2022-10-27,6.77,6.84,6.85,6.75,4037472.0,27491419.0,5.884253
49,2022-10-28,6.84,6.62,6.84,6.56,6266787.0,41846592.0,5.884253
50,2022-10-31,6.76,6.88,7.02,6.71,11563536.0,79356064.0,5.884253
51,2022-11-01,6.81,6.99,7.0,6.81,8184473.0,56750183.0,5.884253
52,2022-11-02,7.01,7.08,7.12,6.94,8604904.0,60821580.0,5.884253
53,2022-11-03,7.08,7.53,7.79,7.01,40343383.0,305589676.0,5.884253
