,date,open,close,high,low,volume,money,factor
0,2022-08-12,39.39,40.38,41.0,39.01,2446267.0,97906241.0,1.0
1,2022-08-15,39.9,39.62,40.09,39.5,1373277.0,54506935.0,1.0
2,2022-08-16,39.51,39.51,39.97,39.46,890702.0,35321491.0,1.0
3,2022-08-17,39.39,39.22,39.6,38.9,931770.0,36453940.0,1.0
4,2022-08-18,39.0,38.93,39.48,38.85,820200.0,31932102.0,1.0
5,2022-08-19,38.8,38.56,39.24,38.5,1016074.0,39423824.0,1.0
6,2022-08-22,38.78,39.19,39.38,38.53,1426940.0,55628863.0,1.0
7,2022-08-23,39.08,38.8,39.22,38.7,1064530.0,41368936.0,1.0
8,2022-08-24,38.81,38.36,39.09,38.33,1050683.0,40560599.0,1.0
9,2022-08-25,38.36,39.45,40.38,38.32,2283092.0,90155810.0,1.0
10,2022-08-26,39.47,38.84,39.59,38.84,1208812.0,47268809.0,1.0
11,2022-08-29,38.4,39.03,39.22,38.18,758974.0,29486011.0,1.0
12,2022-08-30,38.85,39.18,39.27,38.75,920741.0,35907259.0,1.0
13,2022-08-31,39.1,41.95,43.1,39.02,6035259.0,250609567.0,1.0
14,2022-09-01,41.43,41.33,41.6,40.41,2829657.0,115703957.0,1.0
15,2022-09-02,41.5,41.77,42.79,41.16,2452720.0,102860188.0,1.0
16,2022-09-05,41.01,40.43,41.59,40.41,1452961.0,59312494.0,1.0
17,2022-09-06,40.55,39.78,40.86,39.06,2072294.0,82082546.0,1.0
18,2022-09-07,39.38,39.52,39.63,39.09,1067404.0,42010755.0,1.0
19,2022-09-08,39.74,39.49,39.91,39.3,1105091.0,43663199.0,1.0
20,2022-09-09,39.37,40.56,40.97,39.28,2177605.0,87691378.0,1.0
21,2022-09-13,40.58,40.63,41.37,40.57,1579902.0,64625365.0,1.0
22,2022-09-14,40.08,41.19,41.38,39.87,1421348.0,57793104.0,1.0
23,2022-09-15,41.0,41.97,42.29,40.7,3015129.0,126163120.0,1.0
24,2022-09-16,41.99,40.08,42.0,40.0,2506669.0,102088735.0,1.0
25,2022-09-19,38.96,37.88,38.96,37.35,1479037.0,56134447.0,1.025589
26,2022-09-20,37.88,38.27,38.6,37.35,1601386.0,60564470.0,1.025589
27,2022-09-21,38.29,38.95,40.16,37.4,2456724.0,95879297.0,1.025589
28,2022-09-22,38.4,39.58,40.0,38.3,1873133.0,73429367.0,1.025589
29,2022-09-23,39.39,38.42,39.56,38.3,1474794.0,57272323.0,1.025589
30,2022-09-26,37.88,38.08,39.39,37.88,1191965.0,46190119.0,1.025589
31,2022-09-27,38.07,38.1,38.68,37.41,1400539.0,53028644.0,1.025589
32,2022-09-28,37.99,37.56,38.58,37.55,1017059.0,38695045.0,1.025589
33,2022-09-29,37.86,37.41,38.56,37.36,1192422.0,44925942.0,1.025589
34,2022-09-30,37.12,34.86,37.56,34.0,2261789.0,80374781.0,1.025589
35,2022-10-10,34.92,32.91,35.13,32.91,1238273.0,42017720.0,1.025589
36,2022-10-11,32.91,33.05,33.83,32.44,796579.0,26326562.0,1.025589
37,2022-10-12,33.05,33.12,33.2,31.21,1530133.0,49356033.0,1.025589
38,2022-10-13,32.88,33.14,33.5,32.5,1065808.0,35342787.0,1.025589
39,2022-10-14,33.68,33.87,34.39,33.18,1281962.0,43510010.0,1.025589
40,2022-10-17,33.87,33.68,34.48,33.44,1219086.0,41259085.0,1.025589
41,2022-10-18,33.9,33.31,33.93,32.96,1393377.0,46596015.0,1.025589
42,2022-10-19,33.31,32.7,33.5,32.7,904996.0,29825894.0,1.025589
43,2022-10-20,32.7,32.53,32.92,32.15,1029980.0,33567156.0,1.025589
44,2022-10-21,32.53,31.89,32.67,31.82,980276.0,31481917.0,1.025589
45,2022-10-24,31.92,31.28,32.21,31.14,1119468.0,35390660.0,1.025589
46,2022-10-25,31.1,31.0,31.39,30.37,919266.0,28331838.0,1.025589
47,2022-10-26,31.0,31.37,31.67,30.8,894933.0,28136682.0,1.025589
48,2022-10-27,31.47,31.37,31.78,31.22,620200.0,19525889.0,1.025589
49,2022-10-28,31.71,31.41,32.18,31.2,1482273.0,47007229.0,1.025589
50,2022-10-31,31.4,31.82,31.99,30.8,1083460.0,33957360.0,1.025589
51,2022-11-01,31.85,32.36,32.5,31.7,1096999.0,35257804.0,1.025589
52,2022-11-02,32.18,32.4,32.78,32.03,1129448.0,36663937.0,1.025589
53,2022-11-03,32.37,32.54,32.59,32.09,856301.0,27670852.0,1.025589
54,2022-11-04,32.54,33.1,33.36,32.5,1329964.0,43870139.0,1.025589
55,2022-11-07,33.04,33.39,33.59,32.98,948118.0,31596232.0,1.025589
56,2022-11-08,33.6,33.0,33.65,32.61,974429.0,32142121.0,1.025589
57,2022-11-09,33.06,33.47,33.95,33.06,942175.0,31614125.0,1.025589
58,2022-11-10,33.18,33.3,33.56,33.1,586679.0,19559222.0,1.025589
59,2022-11-11,33.79,34.65,35.63,33.5,2511038.0,86949241.0,1.025589
60,2022-11-14,35.18,33.97,36.36,33.9,2637864.0,92314114.0,1.025589
61,2022-11-15,33.8,34.02,34.23,33.3,1311655.0,44467056.0,1.025589
62,2022-11-16,34.08,33.81,34.49,33.75,930000.0,31693287.0,1.025589
63,2022-11-17,33.63,33.63,33.95,33.33,678762.0,22792445.0,1.025589
64,2022-11-18,33.64,33.1,33.96,33.03,824912.0,27671368.0,1.025589
65,2022-11-21,33.0,33.55,33.64,32.83,690387.0,22969337.0,1.025589
66,2022-11-22,33.81,33.56,34.18,33.41,702200.0,23719297.0,1.025589
67,2022-11-23,33.48,32.74,33.62,32.2,1122940.0,36814682.0,1.025589
68,2022-11-24,32.94,33.7,33.91,32.9,1440300.0,48217539.0,1.025589
69,2022-11-25,33.82,34.0,34.85,33.51,1611634.0,55098628.0,1.025589
70,2022-11-28,33.65,33.44,33.93,33.18,705412.0,23628595.0,1.025589
71,2022-11-29,33.91,34.44,34.77,33.91,1645128.0,56510840.0,1.025589
72,2022-11-30,34.21,33.72,34.54,33.63,1004016.0,34148679.0,1.025589
73,2022-12-01,33.99,34.12,34.66,33.74,906225.0,31032880.0,1.025589
74,2022-12-02,34.18,34.14,34.22,33.8,481742.0,16406439.0,1.025589
75,2022-12-05,34.25,35.34,35.79,34.11,1890896.0,66417910.0,1.025589
76,2022-12-06,35.3,34.98,36.07,34.83,1703200.0,60174088.0,1.025589
77,2022-12-07,34.9,35.18,35.58,34.5,997132.0,34921710.0,1.025589
78,2022-12-08,35.18,35.47,35.74,34.91,896695.0,31678621.0,1.025589
79,2022-12-09,35.4,36.03,36.35,35.25,1549562.0,55638124.0,1.025589
80,2022-12-12,35.91,35.16,35.97,35.12,1087655.0,38676937.0,1.025589
81,2022-12-13,35.2,35.85,36.29,35.0,1091122.0,39005184.0,1.025589
82,2022-12-14,35.7,35.31,36.0,35.29,647714.0,22995866.0,1.025589
83,2022-12-15,35.56,34.58,35.56,34.51,761394.0,26522500.0,1.025589
84,2022-12-16,34.58,34.33,35.38,34.31,632439.0,21949616.0,1.025589
85,2022-12-19,34.35,33.64,34.73,33.44,615973.0,20865341.0,1.025589
86,2022-12-20,33.46,33.74,34.0,33.13,431794.0,14537084.0,1.025589
87,2022-12-21,33.74,34.22,34.64,33.6,632307.0,21595870.0,1.025589
88,2022-12-22,34.22,34.35,35.07,34.22,726134.0,25175677.0,1.025589
89,2022-12-23,34.26,33.17,34.31,33.03,670367.0,22461840.0,1.025589
90,2022-12-26,33.15,33.39,33.67,33.15,328559.0,10961563.0,1.025589
91,2022-12-27,33.39,33.77,34.27,32.96,504561.0,16951253.0,1.025589
92,2022-12-28,33.43,33.28,33.53,33.08,468913.0,15599399.0,1.025589
93,2022-12-29,33.18,32.85,33.34,32.85,350045.0,11578825.0,1.025589
94,2022-12-30,32.85,33.12,33.33,32.85,271914.0,9013114.0,1.025589
95,2023-01-03,33.21,33.4,33.54,32.85,342331.0,11427315.0,1.025589
96,2023-01-04,33.38,34.75,34.85,33.25,1304721.0,44959578.0,1.025589
97,2023-01-05,34.73,35.87,36.23,34.4,1686691.0,60173586.0,1.025589
98,2023-01-06,35.75,36.0,36.33,35.64,1196894.0,43028959.0,1.025589
99,2023-01-09,36.01,35.72,36.17,35.52,629340.0,22491501.0,1.025589
100,2023-01-10,35.8,35.98,36.78,35.31,773532.0,27876177.0,1.025589
101,2023-01-11,35.98,35.77,36.74,35.77,761785.0,27646894.0,1.025589
102,2023-01-12,35.77,35.92,36.28,35.6,478446.0,17214878.0,1.025589
103,2023-01-13,35.92,37.82,38.41,35.92,2304459.0,86259644.0,1.025589
104,2023-01-16,37.75,37.29,38.04,37.11,1202194.0,44985635.0,1.025589
105,2023-01-17,37.28,36.99,37.42,36.8,560300.0,20729207.0,1.025589
106,2023-01-18,37.18,36.18,37.28,35.89,995467.0,36144646.0,1.025589
107,2023-01-19,36.36,36.0,36.55,35.78,644500.0,23225043.0,1.025589
108,2023-01-20,36.04,36.4,37.31,36.04,750600.0,27438141.0,1.025589
109,2023-01-30,36.89,35.98,37.31,35.79,1059903.0,38423676.0,1.025589
110,2023-01-31,36.25,36.3,36.3,35.84,600702.0,21644233.0,1.025589
111,2023-02-01,36.29,36.5,36.53,35.91,688636.0,24975484.0,1.025589
112,2023-02-02,36.45,36.97,37.23,36.35,947940.0,34892529.0,1.025589
113,2023-02-03,37.01,36.48,37.14,36.1,758600.0,27768753.0,1.025589
114,2023-02-06,36.44,35.77,36.44,35.71,709146.0,25455852.0,1.025589
115,2023-02-07,35.99,38.31,38.98,35.8,3214414.0,122299432.0,1.025589
116,2023-02-08,37.92,37.27,37.97,37.1,1715882.0,64151555.0,1.025589
117,2023-02-09,37.0,38.89,39.28,36.81,2635933.0,101221832.0,1.025589
118,2023-02-10,39.2,38.89,39.24,38.6,1098190.0,42696513.0,1.025589
119,2023-02-13,38.64,40.02,42.0,38.64,3194817.0,129980296.0,1.025589
120,2023-02-14,39.88,40.15,40.6,39.62,1237525.0,49602298.0,1.025589
121,2023-02-15,40.22,40.11,40.38,39.47,1103000.0,44002784.0,1.025589
122,2023-02-16,39.91,39.35,40.32,38.67,1234206.0,48890910.0,1.025589
123,2023-02-17,39.3,38.8,39.8,38.71,875131.0,34336119.0,1.025589
124,2023-02-20,38.89,41.79,42.09,38.89,3440317.0,142183208.0,1.025589
125,2023-02-21,42.0,45.28,45.95,41.8,6765266.0,300437262.0,1.025589
126,2023-02-22,44.39,46.43,48.66,44.39,5183194.0,244393074.0,1.025589
127,2023-02-23,47.82,45.11,47.91,44.4,4147692.0,189093765.0,1.025589
128,2023-02-24,45.74,47.37,47.74,44.74,3689051.0,171594776.0,1.025589
129,2023-02-27,46.71,46.22,47.3,45.2,2680490.0,123894738.0,1.025589
130,2023-02-28,46.2,45.86,46.47,45.0,1865155.0,85051178.0,1.025589
131,2023-03-01,46.0,46.19,46.65,45.21,1786608.0,82109612.0,1.025589
132,2023-03-02,46.48,46.42,47.45,45.8,1937031.0,89875070.0,1.025589
133,2023-03-03,46.42,46.32,46.79,45.65,1196272.0,55239717.0,1.025589
134,2023-03-06,46.32,46.07,47.1,45.53,1773400.0,81733661.0,1.025589
135,2023-03-07,46.07,44.02,46.3,44.0,2220320.0,99573843.0,1.025589
136,2023-03-08,45.58,44.0,45.58,43.72,1636888.0,72070310.0,1.025589
137,2023-03-09,43.97,42.28,43.99,41.95,2008152.0,85605837.0,1.025589
138,2023-03-10,42.0,41.23,42.99,41.0,1138293.0,47327644.0,1.025589
139,2023-03-13,41.0,40.8,41.64,40.5,768560.0,31429240.0,1.025589
140,2023-03-14,40.85,40.15,40.88,39.5,930276.0,37328481.0,1.025589
141,2023-03-15,40.45,41.21,41.6,39.91,1347092.0,55276118.0,1.025589
142,2023-03-16,41.0,40.34,41.3,40.21,664661.0,26959521.0,1.025589
143,2023-03-17,40.67,40.45,41.33,40.3,792622.0,32246577.0,1.025589
144,2023-03-20,40.79,40.38,40.98,39.6,754418.0,30368937.0,1.025589
145,2023-03-21,40.7,41.62,42.8,40.09,1839869.0,76906871.0,1.025589
146,2023-03-22,41.58,40.66,43.18,40.52,1351600.0,56131113.0,1.025589
147,2023-03-23,40.6,41.3,41.49,40.05,962310.0,39506657.0,1.025589
148,2023-03-24,41.3,40.41,41.63,40.27,1066267.0,43678291.0,1.025589
149,2023-03-27,40.44,36.86,40.44,36.38,5966924.0,222444714.0,1.025589
150,2023-03-28,36.72,36.48,36.99,35.89,3570911.0,130035349.0,1.025589
151,2023-03-29,36.48,35.78,36.67,35.68,1706195.0,61569599.0,1.025589
152,2023-03-30,35.99,37.16,37.6,35.73,3040288.0,111597112.0,1.025589
153,2023-03-31,36.82,37.47,38.07,36.8,2441651.0,91521095.0,1.025589
154,2023-04-03,37.66,39.17,40.5,37.08,3257242.0,127385224.0,1.025589
155,2023-04-04,39.18,37.68,39.65,37.46,2369373.0,90271925.0,1.025589
156,2023-04-06,37.85,37.59,37.93,36.59,1570189.0,58402023.0,1.025589
157,2023-04-07,37.73,37.92,38.95,37.22,1493146.0,56853052.0,1.025589
158,2023-04-10,38.0,37.58,38.16,36.75,1678786.0,62725612.0,1.025589
159,2023-04-11,37.59,37.72,38.8,37.32,1408919.0,53472304.0,1.025589
160,2023-04-12,37.89,36.95,38.09,36.9,1221223.0,45485804.0,1.025589
161,2023-04-13,37.12,36.68,37.49,36.58,992800.0,36620680.0,1.025589
162,2023-04-14,36.67,36.4,37.1,36.03,1068700.0,38898205.0,1.025589
163,2023-04-17,36.36,36.7,37.5,36.36,1109667.0,40977692.0,1.025589
164,2023-04-18,36.75,38.08,39.5,36.2,3372230.0,128548883.0,1.025589
165,2023-04-19,38.05,38.38,39.2,37.23,2130984.0,81212695.0,1.025589
166,2023-04-20,38.3,36.3,38.3,36.04,2039775.0,75227114.0,1.025589
167,2023-04-21,36.39,36.18,37.13,35.96,1610622.0,58656994.0,1.025589
168,2023-04-24,35.98,34.89,36.18,34.56,1718379.0,60246959.0,1.025589
169,2023-04-25,34.94,33.48,35.34,32.47,3328334.0,111057808.0,1.025589
170,2023-04-26,33.89,33.92,34.24,33.38,1337912.0,45306007.0,1.025589
171,2023-04-27,33.77,34.98,35.43,33.13,2056822.0,70754762.0,1.025589
172,2023-04-28,34.98,34.8,35.44,34.25,1502281.0,52156184.0,1.025589
173,2023-05-04,34.51,34.32,34.98,34.21,942800.0,32476238.0,1.025589
174,2023-05-05,34.43,34.03,34.43,33.55,1052400.0,35669196.0,1.025589
175,2023-05-08,34.18,33.45,34.45,33.39,899335.0,30288173.0,1.025589
176,2023-05-09,33.39,33.42,34.12,33.13,1058429.0,35635042.0,1.025589
177,2023-05-10,33.25,33.75,34.27,33.24,962900.0,32602620.0,1.025589
178,2023-05-11,33.85,34.52,34.9,33.59,1436700.0,49390075.0,1.025589
179,2023-05-12,34.52,34.0,35.18,33.99,844493.0,29198832.0,1.025589
180,2023-05-15,34.01,34.18,34.26,33.58,515914.0,17481583.0,1.025589
181,2023-05-16,34.2,33.68,34.56,33.55,959679.0,32568935.0,1.025589
182,2023-05-17,33.62,33.74,33.91,33.5,422700.0,14248910.0,1.025589
183,2023-05-18,33.86,33.5,34.29,33.3,839683.0,28249294.0,1.025589
184,2023-05-19,33.57,33.3,33.71,33.08,907873.0,30309157.0,1.025589
185,2023-05-22,33.16,33.83,34.11,32.88,1544779.0,51851248.0,1.025589
186,2023-05-23,33.8,33.58,34.15,33.52,685846.0,23155694.0,1.025589
187,2023-05-24,33.53,33.1,33.55,32.76,1039909.0,34391649.0,1.025589
188,2023-05-25,33.0,32.87,33.17,32.27,1812679.0,59230870.0,1.025589
189,2023-05-26,32.0,31.47,32.14,31.43,1185548.0,37499500.0,1.057769
190,2023-05-29,31.46,31.24,31.69,30.98,1124678.0,35100646.0,1.057769
191,2023-05-30,31.2,30.93,31.43,30.28,1714208.0,52683473.0,1.057769
192,2023-05-31,30.93,29.92,31.29,29.8,1979782.0,59660154.0,1.057769
193,2023-06-01,29.85,30.5,30.86,29.52,1475215.0,44760095.0,1.057769
194,2023-06-02,30.61,32.54,32.83,30.41,3034936.0,96435650.0,1.057769
195,2023-06-05,32.46,32.86,33.03,31.3,2352142.0,76206356.0,1.057769
196,2023-06-06,32.8,33.32,34.46,32.22,3381940.0,113674680.0,1.057769
197,2023-06-07,33.38,33.42,33.98,32.8,1771120.0,59068342.0,1.057769
198,2023-06-08,33.3,33.87,33.99,32.9,1985996.0,66768378.0,1.057769
199,2023-06-09,33.87,33.57,34.43,33.13,1921841.0,64948572.0,1.057769
200,2023-06-12,33.69,36.93,36.93,32.91,4465736.0,158699211.0,1.057769
201,2023-06-13,36.76,36.06,36.95,35.47,2921283.0,105670690.0,1.057769
202,2023-06-14,36.0,35.7,36.52,35.49,1257083.0,45185113.0,1.057769
203,2023-06-15,35.36,35.14,35.8,34.92,1943772.0,68338943.0,1.057769
204,2023-06-16,35.2,35.88,36.42,35.16,3494900.0,125790007.0,1.057769
205,2023-06-19,35.8,34.98,35.85,34.9,2321262.0,81751171.0,1.057769
206,2023-06-20,34.78,34.33,35.4,34.0,1591500.0,54759912.0,1.057769
207,2023-06-21,34.33,33.74,34.33,33.57,733100.0,24844478.0,1.057769
208,2023-06-26,33.68,33.67,34.7,33.2,1671955.0,56633919.0,1.057769
209,2023-06-27,33.7,35.18,35.5,33.69,2142000.0,74818958.0,1.057769
210,2023-06-28,34.98,34.86,35.06,34.33,1273230.0,44166739.0,1.057769
211,2023-06-29,34.66,35.04,35.25,34.45,1277322.0,44616910.0,1.057769
212,2023-06-30,36.06,33.96,36.4,33.9,3924893.0,135693985.0,1.057769
213,2023-07-03,33.7,35.68,36.09,33.5,3000341.0,105539731.0,1.057769
214,2023-07-04,35.65,34.74,35.65,34.61,1538073.0,53610875.0,1.057769
215,2023-07-05,34.74,34.77,35.32,34.42,993952.0,34739304.0,1.057769
216,2023-07-06,34.86,34.44,35.14,34.23,578765.0,19972787.0,1.057769
217,2023-07-07,34.5,35.88,37.52,34.21,3247411.0,116993137.0,1.057769
218,2023-07-10,35.9,35.39,36.24,34.85,1738338.0,61627810.0,1.057769
219,2023-07-11,35.39,35.79,36.25,35.23,1143700.0,40836503.0,1.057769
220,2023-07-12,35.73,34.85,35.97,34.79,819790.0,28911562.0,1.057769
221,2023-07-13,34.78,34.54,35.99,34.42,1272921.0,44667183.0,1.057769
222,2023-07-14,34.54,33.99,34.54,33.89,898825.0,30616539.0,1.057769
223,2023-07-17,33.75,34.17,34.28,33.33,618006.0,20894600.0,1.057769
224,2023-07-18,34.03,34.07,34.75,33.88,670906.0,23001707.0,1.057769
225,2023-07-19,34.08,35.07,35.22,33.8,1252743.0,43374548.0,1.057769
226,2023-07-20,35.28,35.26,35.6,34.95,1032271.0,36291085.0,1.057769
227,2023-07-21,35.08,35.24,35.59,34.95,606800.0,21391370.0,1.057769
228,2023-07-24,35.24,33.96,35.3,33.9,965300.0,32943632.0,1.057769
229,2023-07-25,34.34,36.89,37.3,34.12,3848488.0,140339966.0,1.057769
230,2023-07-26,36.76,37.44,38.0,36.52,3012286.0,112665171.0,1.057769
231,2023-07-27,37.42,36.5,37.63,36.33,1632866.0,60236315.0,1.057769
232,2023-07-28,36.61,38.23,38.77,36.53,3208798.0,121244069.0,1.057769
233,2023-07-31,38.24,37.89,39.49,37.71,3167125.0,122299218.0,1.057769
234,2023-08-01,37.94,37.4,39.28,37.32,1675236.0,63617972.0,1.057769
235,2023-08-02,37.4,38.13,38.89,37.18,1463762.0,55748014.0,1.057769
236,2023-08-03,38.2,38.09,38.21,37.42,693617.0,26219663.0,1.057769
237,2023-08-04,39.03,37.15,39.03,37.1,1359332.0,51000715.0,1.057769
238,2023-08-07,37.0,36.6,37.15,36.36,959607.0,35200763.0,1.057769
239,2023-08-08,36.43,35.99,36.79,35.9,845400.0,30542438.0,1.057769
240,2023-08-09,35.95,36.18,36.41,35.95,531200.0,19234479.0,1.057769
241,2023-08-10,36.18,37.21,37.24,36.02,822700.0,30212954.0,1.057769
242,2023-08-11,37.21,36.1,37.5,36.0,854700.0,31319524.0,1.057769
243,2023-08-14,35.7,36.77,37.09,34.82,1054218.0,38006132.0,1.057769
244,2023-08-15,36.73,36.17,37.28,36.0,465944.0,16994953.0,1.057769
245,2023-08-16,36.17,36.75,37.27,35.9,677300.0,24831510.0,1.057769
246,2023-08-17,36.72,36.24,36.81,35.55,878161.0,31803744.0,1.057769
247,2023-08-18,36.24,35.06,36.57,34.61,1039190.0,36690984.0,1.057769
248,2023-08-21,34.81,34.95,36.08,34.81,1103446.0,39172742.0,1.057769
249,2023-08-22,35.03,34.54,35.27,33.92,1163059.0,39952542.0,1.057769
250,2023-08-23,34.46,33.43,34.55,33.33,775980.0,26119715.0,1.057769
251,2023-08-24,33.84,33.36,33.84,33.15,648647.0,21684186.0,1.057769
252,2023-08-25,34.56,34.31,36.45,33.99,3185663.0,112524190.0,1.057769
253,2023-08-28,36.69,36.37,37.37,35.75,2657417.0,97264968.0,1.057769
254,2023-08-29,36.2,36.82,36.98,36.0,1112000.0,40711858.0,1.057769
255,2023-08-30,36.56,36.66,37.15,36.08,1446673.0,52817404.0,1.057769
256,2023-08-31,36.94,36.9,37.5,36.66,1291733.0,47837960.0,1.057769
257,2023-09-01,37.0,38.03,38.57,36.91,1798375.0,68347852.0,1.057769
258,2023-09-04,38.08,39.2,39.85,38.08,2289043.0,89567913.0,1.057769
259,2023-09-05,38.78,39.08,39.69,38.28,1241672.0,48377407.0,1.057769
260,2023-09-06,39.0,38.61,39.4,38.58,1029194.0,39987202.0,1.057769
261,2023-09-07,38.69,38.19,39.68,38.06,1383222.0,53573206.0,1.057769
262,2023-09-08,37.96,38.06,38.43,37.5,928600.0,35139513.0,1.057769
263,2023-09-11,37.87,37.81,38.35,37.73,950411.0,36042473.0,1.057769
264,2023-09-12,37.8,37.46,37.89,37.22,526783.0,19732164.0,1.057769
265,2023-09-13,37.34,36.78,37.67,36.49,770746.0,28447744.0,1.057769
266,2023-09-14,36.98,36.48,36.98,36.2,502932.0,18342662.0,1.057769
267,2023-09-15,36.49,36.5,36.88,36.18,558746.0,20397538.0,1.057769
268,2023-09-18,36.54,37.0,37.35,36.11,890500.0,32826901.0,1.057769
269,2023-09-19,36.96,37.07,37.42,36.64,674407.0,24968035.0,1.057769
270,2023-09-20,36.92,36.5,36.99,36.46,500625.0,18333602.0,1.057769
271,2023-09-21,36.61,36.5,37.2,36.24,698873.0,25583225.0,1.057769
272,2023-09-22,36.12,36.54,36.9,36.09,617849.0,22450954.0,1.057769
273,2023-09-25,36.57,36.33,36.74,36.0,572756.0,20858790.0,1.057769
274,2023-09-26,36.44,36.15,36.49,36.02,477417.0,17284649.0,1.057769
275,2023-09-27,36.14,36.07,36.46,35.98,345224.0,12484995.0,1.057769
276,2023-09-28,36.07,35.99,36.22,35.8,523000.0,18801449.0,1.057769
277,2023-10-09,36.01,36.27,36.7,35.38,906693.0,32845185.0,1.057769
278,2023-10-10,36.27,35.29,36.55,34.93,1189700.0,42309084.0,1.057769
279,2023-10-11,35.3,35.4,35.79,35.07,683787.0,24246070.0,1.057769
280,2023-10-12,35.7,35.48,35.78,35.16,499421.0,17688361.0,1.057769
281,2023-10-13,35.49,35.31,35.79,34.96,514696.0,18179971.0,1.057769
282,2023-10-16,35.53,35.09,35.53,34.91,713607.0,25048905.0,1.057769
283,2023-10-17,35.12,35.72,35.88,34.94,515000.0,18242999.0,1.057769
284,2023-10-18,35.51,35.0,35.63,34.96,492932.0,17347900.0,1.057769
285,2023-10-19,35.11,34.85,35.36,34.79,515598.0,18060058.0,1.057769
286,2023-10-20,34.73,34.48,35.61,34.35,760241.0,26585352.0,1.057769
287,2023-10-23,35.2,34.45,35.5,34.25,817874.0,28460020.0,1.057769
288,2023-10-24,34.77,34.6,34.95,34.14,716980.0,24775695.0,1.057769
289,2023-10-25,34.85,34.45,34.98,33.72,1041061.0,35734510.0,1.057769
290,2023-10-26,34.45,34.38,34.47,33.73,965920.0,32942452.0,1.057769
291,2023-10-27,34.16,35.43,35.58,34.16,1520057.0,53647798.0,1.057769
292,2023-10-30,35.3,32.96,35.38,32.0,3724500.0,122433812.0,1.057769
293,2023-10-31,32.63,32.89,32.95,32.1,1973631.0,64057787.0,1.057769
294,2023-11-01,32.81,33.06,33.27,32.35,1709979.0,56179568.0,1.057769
295,2023-11-02,33.06,33.68,33.99,32.41,1985976.0,66106811.0,1.057769
296,2023-11-03,33.67,33.46,33.88,33.3,1689650.0,56768625.0,1.057769
297,2023-11-06,33.46,33.85,34.04,33.3,1171874.0,39534570.0,1.057769
298,2023-11-07,33.84,33.99,34.19,33.33,1974504.0,66576290.0,1.057769
299,2023-11-08,33.85,34.35,34.5,33.77,779585.0,26680724.0,1.057769
300,2023-11-09,34.31,34.3,34.43,33.68,1174502.0,40053853.0,1.057769
301,2023-11-10,33.88,33.78,34.35,33.15,1483218.0,50028610.0,1.057769
302,2023-11-13,33.5,33.08,33.96,32.67,1832869.0,60670242.0,1.057769
303,2023-11-14,33.12,32.71,33.38,32.61,1217006.0,40002119.0,1.057769
304,2023-11-15,32.9,32.88,33.17,32.73,1027166.0,33844585.0,1.057769
305,2023-11-16,32.8,32.62,33.03,32.58,706561.0,23112079.0,1.057769
306,2023-11-17,32.62,32.99,33.07,32.5,726392.0,23832836.0,1.057769
307,2023-11-20,33.15,32.57,33.18,32.35,1088815.0,35436802.0,1.057769
308,2023-11-21,32.55,32.61,33.04,32.41,893292.0,29237987.0,1.057769
309,2023-11-22,32.64,32.31,32.72,32.16,711579.0,23036386.0,1.057769
310,2023-11-23,32.48,32.89,32.94,32.21,980799.0,32006459.0,1.057769
311,2023-11-24,32.79,32.63,33.04,32.41,702082.0,22888510.0,1.057769
312,2023-11-27,32.63,32.05,32.63,31.7,798125.0,25552286.0,1.057769
313,2023-11-28,32.07,32.18,32.18,31.8,514431.0,16478997.0,1.057769
314,2023-11-29,32.18,31.93,32.19,31.76,385405.0,12286682.0,1.057769
315,2023-11-30,31.85,31.73,31.88,31.51,396894.0,12554954.0,1.057769
316,2023-12-01,31.73,31.83,32.0,31.51,515200.0,16327085.0,1.057769
317,2023-12-04,31.84,31.5,32.05,31.38,554451.0,17481111.0,1.057769
318,2023-12-05,31.5,31.05,31.5,31.05,467391.0,14598182.0,1.057769
319,2023-12-06,31.0,31.24,31.43,30.83,506571.0,15799636.0,1.057769
320,2023-12-07,31.24,31.51,31.6,30.89,703022.0,21959871.0,1.057769
321,2023-12-08,31.68,31.72,31.95,31.21,849286.0,26899657.0,1.057769
322,2023-12-11,31.66,31.4,31.66,30.84,811250.0,25379344.0,1.057769
