,date,open,close,high,low,volume,money,factor
0,2023-02-22,56.17,67.41,67.41,56.17,1379530.0,92726888.0,1.0
1,2023-02-23,67.81,68.15,73.98,67.61,8694284.0,604694765.0,1.0
2,2023-02-24,64.2,61.45,65.52,61.36,5814994.0,367801654.0,1.0
3,2023-02-27,59.61,57.73,60.01,57.7,4428678.0,258838646.0,1.0
4,2023-02-28,56.85,57.97,58.85,56.85,2844435.0,163967303.0,1.0
5,2023-03-01,57.33,56.86,57.48,56.4,2726939.0,154920193.0,1.0
6,2023-03-02,56.85,57.1,57.38,56.36,2104766.0,119604368.0,1.0
7,2023-03-03,56.5,56.75,57.29,56.5,1586503.0,90247282.0,1.0
8,2023-03-06,56.9,56.79,57.17,56.27,1385647.0,78418261.0,1.0
9,2023-03-07,56.79,54.55,56.79,54.55,2256814.0,125343772.0,1.0
10,2023-03-08,54.0,54.78,54.87,53.56,1249357.0,67885408.0,1.0
11,2023-03-09,54.69,55.53,56.0,54.26,1556613.0,86150897.0,1.0
12,2023-03-10,55.03,53.99,55.19,53.95,1223070.0,66338021.0,1.0
13,2023-03-13,53.67,55.05,55.39,53.66,1500881.0,82380428.0,1.0
14,2023-03-14,55.06,53.32,55.19,52.6,1403328.0,75249185.0,1.0
15,2023-03-15,53.28,53.33,53.77,53.28,772811.0,41358305.0,1.0
16,2023-03-16,53.25,53.7,54.49,53.25,1353816.0,73051758.0,1.0
17,2023-03-17,53.51,54.32,55.38,53.09,1564108.0,85073188.0,1.0
18,2023-03-20,54.08,53.4,54.17,52.91,1053618.0,56191115.0,1.0
19,2023-03-21,53.35,53.81,53.85,53.13,780018.0,41721812.0,1.0
20,2023-03-22,53.87,54.13,54.5,53.7,886061.0,47913231.0,1.0
21,2023-03-23,53.79,53.44,53.85,53.42,816730.0,43763421.0,1.0
22,2023-03-24,53.46,52.77,53.46,52.69,932500.0,49419162.0,1.0
23,2023-03-27,52.81,51.52,52.96,51.29,1067649.0,55254539.0,1.0
24,2023-03-28,51.53,51.86,51.99,50.55,1017103.0,51997928.0,1.0
25,2023-03-29,51.58,50.88,52.12,50.85,687349.0,35362533.0,1.0
26,2023-03-30,50.88,49.88,50.88,49.66,858144.0,42880928.0,1.0
27,2023-03-31,49.9,50.23,50.25,49.73,520405.0,26066195.0,1.0
28,2023-04-03,50.22,51.42,51.68,50.21,953798.0,48639858.0,1.0
29,2023-04-04,50.9,50.53,51.0,50.36,876424.0,44300119.0,1.0
30,2023-04-06,50.69,50.77,51.2,50.42,619062.0,31437611.0,1.0
31,2023-04-07,50.64,50.58,50.76,50.1,511522.0,25816931.0,1.0
32,2023-04-10,50.58,50.31,50.84,50.0,672680.0,33963571.0,1.0
33,2023-04-11,50.32,49.88,50.65,49.69,592522.0,29629811.0,1.0
34,2023-04-12,49.93,50.4,50.42,49.76,488886.0,24497865.0,1.0
35,2023-04-13,50.16,49.84,50.28,49.82,483511.0,24144321.0,1.0
36,2023-04-14,49.93,50.2,50.28,49.86,446082.0,22347540.0,1.0
37,2023-04-17,50.08,50.26,50.5,49.93,442409.0,22220403.0,1.0
38,2023-04-18,50.35,50.1,50.44,50.09,420600.0,21123522.0,1.0
39,2023-04-19,49.98,49.1,50.0,48.71,826600.0,40689880.0,1.0
40,2023-04-20,49.07,47.97,49.14,47.94,690050.0,33277825.0,1.0
41,2023-04-21,47.96,46.88,48.17,46.85,613300.0,28996511.0,1.0
42,2023-04-24,46.87,46.78,46.89,46.02,360951.0,16797776.0,1.0
43,2023-04-25,46.68,45.08,46.89,44.7,641088.0,29186158.0,1.0
44,2023-04-26,45.0,45.68,46.08,44.8,413813.0,18896310.0,1.0
45,2023-04-27,45.88,45.86,46.43,45.44,372487.0,17120544.0,1.0
46,2023-04-28,45.77,46.73,46.77,45.68,478100.0,22224769.0,1.0
47,2023-05-04,46.3,46.33,46.72,46.1,366300.0,16988018.0,1.0
48,2023-05-05,46.33,45.5,46.68,45.46,415269.0,18973926.0,1.0
49,2023-05-08,45.8,45.5,45.88,45.42,276600.0,12591152.0,1.0
50,2023-05-09,45.5,44.6,45.58,44.51,482205.0,21607447.0,1.0
51,2023-05-10,44.58,44.9,44.97,44.26,306705.0,13693975.0,1.0
52,2023-05-11,44.83,45.05,45.18,44.74,254190.0,11442222.0,1.0
53,2023-05-12,44.99,46.57,48.2,44.8,1116508.0,52275017.0,1.0
54,2023-05-15,46.11,46.54,46.7,45.8,488713.0,22604227.0,1.0
55,2023-05-16,46.89,47.03,47.05,46.4,425809.0,19870273.0,1.0
56,2023-05-17,47.0,47.59,47.66,46.8,529581.0,25070436.0,1.0
57,2023-05-18,47.45,47.08,47.6,46.96,461905.0,21793584.0,1.0
58,2023-05-19,47.08,47.34,47.39,46.69,431500.0,20331026.0,1.0
59,2023-05-22,46.09,46.41,46.66,45.45,428605.0,19764025.0,1.027121
60,2023-05-23,46.26,45.71,46.78,45.69,414280.0,19118364.0,1.027121
61,2023-05-24,45.71,46.71,47.22,45.5,804396.0,37532624.0,1.027121
62,2023-05-25,46.48,46.67,47.18,46.28,556300.0,25942009.0,1.027121
63,2023-05-26,46.4,46.04,46.89,45.7,373900.0,17216517.0,1.027121
64,2023-05-29,45.83,46.08,46.79,45.65,341770.0,15769712.0,1.027121
65,2023-05-30,46.0,45.72,46.2,45.62,290448.0,13315067.0,1.027121
66,2023-05-31,45.72,46.27,46.88,45.62,649875.0,30159623.0,1.027121
67,2023-06-01,46.14,45.72,46.3,45.6,527800.0,24252036.0,1.027121
68,2023-06-02,45.76,45.91,46.05,45.64,241300.0,11075587.0,1.027121
69,2023-06-05,45.83,46.44,46.84,45.7,466900.0,21648691.0,1.027121
70,2023-06-06,46.5,45.21,46.6,45.1,516400.0,23656302.0,1.027121
71,2023-06-07,44.8,45.1,45.48,44.8,259300.0,11707734.0,1.027121
72,2023-06-08,45.45,44.27,45.45,44.22,363900.0,16236966.0,1.027121
73,2023-06-09,44.22,44.32,44.54,44.17,187400.0,8305207.0,1.027121
74,2023-06-12,44.42,44.98,45.19,43.85,358900.0,15946752.0,1.027121
75,2023-06-13,44.98,45.13,45.18,44.62,258800.0,11633255.0,1.027121
76,2023-06-14,45.05,44.81,45.05,44.62,169700.0,7601627.0,1.027121
77,2023-06-15,44.98,45.17,45.18,44.7,217900.0,9805099.0,1.027121
78,2023-06-16,45.24,45.29,45.46,45.1,248300.0,11242191.0,1.027121
79,2023-06-19,45.21,45.21,45.55,45.01,233600.0,10583098.0,1.027121
80,2023-06-20,45.15,45.34,45.85,44.41,424128.0,19109334.0,1.027121
81,2023-06-21,45.29,44.59,45.74,44.58,313648.0,14119036.0,1.027121
82,2023-06-26,44.5,44.0,45.15,43.91,271700.0,12054859.0,1.027121
83,2023-06-27,44.34,44.51,44.6,44.0,202500.0,8984299.0,1.027121
84,2023-06-28,44.51,44.66,44.85,43.83,352000.0,15622589.0,1.027121
85,2023-06-29,44.64,45.56,45.9,44.6,631500.0,28697954.0,1.027121
86,2023-06-30,45.4,45.84,46.11,45.3,354000.0,16191501.0,1.027121
87,2023-07-03,45.97,45.84,46.07,45.59,294598.0,13493712.0,1.027121
88,2023-07-04,45.82,46.19,46.48,45.62,341200.0,15743724.0,1.027121
89,2023-07-05,46.22,45.72,46.25,45.66,209200.0,9590779.0,1.027121
90,2023-07-06,45.74,45.6,45.83,45.4,184800.0,8424455.0,1.027121
91,2023-07-07,45.83,45.45,45.83,45.38,174705.0,7947378.0,1.027121
92,2023-07-10,45.56,45.66,45.87,45.5,136800.0,6248246.0,1.027121
93,2023-07-11,45.58,46.26,46.35,45.58,450505.0,20735594.0,1.027121
94,2023-07-12,46.25,45.84,46.35,45.82,285400.0,13159849.0,1.027121
95,2023-07-13,45.97,46.32,46.32,45.5,403700.0,18613652.0,1.027121
96,2023-07-14,46.33,46.77,46.85,46.08,573334.0,26691716.0,1.027121
97,2023-07-17,45.99,44.75,46.0,44.51,1051450.0,47257666.0,1.027121
98,2023-07-18,44.76,44.78,44.97,44.43,325380.0,14556339.0,1.027121
99,2023-07-19,44.76,44.68,44.97,44.33,316200.0,14093063.0,1.027121
100,2023-07-20,44.69,44.52,44.92,44.46,277070.0,12384599.0,1.027121
101,2023-07-21,44.52,44.23,44.72,44.1,290234.0,12890396.0,1.027121
102,2023-07-24,44.25,44.22,44.47,44.03,204504.0,9041600.0,1.027121
103,2023-07-25,44.43,44.78,44.8,44.3,345485.0,15384111.0,1.027121
104,2023-07-26,44.69,44.62,44.79,44.52,181412.0,8096279.0,1.027121
105,2023-07-27,44.66,44.52,44.88,44.5,278634.0,12435251.0,1.027121
106,2023-07-28,44.53,44.69,44.8,44.28,249306.0,11108843.0,1.027121
107,2023-07-31,44.69,44.91,44.99,44.62,230100.0,10312426.0,1.027121
108,2023-08-01,44.88,44.47,44.93,44.46,244500.0,10900397.0,1.027121
109,2023-08-02,44.6,44.42,44.63,44.4,170900.0,7597808.0,1.027121
110,2023-08-03,44.41,43.99,44.42,43.98,420600.0,18563422.0,1.027121
111,2023-08-04,44.12,43.98,44.24,43.93,255844.0,11264389.0,1.027121
112,2023-08-07,43.86,43.81,44.0,43.71,267100.0,11704524.0,1.027121
113,2023-08-08,43.72,43.92,43.97,43.7,182200.0,7989670.0,1.027121
114,2023-08-09,43.91,43.75,43.91,43.68,164000.0,7176876.0,1.027121
115,2023-08-10,43.75,44.53,44.88,43.75,486300.0,21602529.0,1.027121
116,2023-08-11,44.4,43.95,44.62,43.95,351200.0,15529393.0,1.027121
117,2023-08-14,43.95,44.0,44.17,43.61,163800.0,7177747.0,1.027121
118,2023-08-15,43.9,44.46,44.46,43.79,272500.0,12052104.0,1.027121
119,2023-08-16,44.44,44.0,44.74,44.0,256500.0,11383390.0,1.027121
120,2023-08-17,43.83,44.71,44.79,43.79,424798.0,18861819.0,1.027121
121,2023-08-18,44.51,46.03,46.96,44.51,2237165.0,103402512.0,1.027121
122,2023-08-21,46.3,46.51,47.2,45.43,1440529.0,66871264.0,1.027121
123,2023-08-22,46.25,44.22,46.51,43.87,1367000.0,61329588.0,1.027121
124,2023-08-23,44.19,41.78,44.19,41.62,1271600.0,54504321.0,1.027121
125,2023-08-24,41.61,40.39,41.92,40.1,691900.0,28109807.0,1.027121
126,2023-08-25,40.47,39.52,40.9,39.51,481500.0,19284515.0,1.027121
127,2023-08-28,41.44,39.89,41.66,39.84,475600.0,19340361.0,1.027121
128,2023-08-29,39.96,41.55,41.78,39.7,660000.0,27162389.0,1.027121
129,2023-08-30,41.55,41.97,42.6,41.45,666919.0,28014334.0,1.027121
130,2023-08-31,41.97,41.86,42.3,41.58,297300.0,12424251.0,1.027121
131,2023-09-01,42.07,41.94,42.29,41.49,424100.0,17736777.0,1.027121
132,2023-09-04,41.98,42.46,42.49,41.94,422200.0,17851092.0,1.027121
133,2023-09-05,42.6,42.43,42.68,42.09,361903.0,15321222.0,1.027121
134,2023-09-06,42.43,42.67,42.72,42.16,425207.0,18105025.0,1.027121
135,2023-09-07,42.72,41.75,42.9,41.42,540803.0,22824862.0,1.027121
136,2023-09-08,41.75,41.7,41.97,41.52,276700.0,11558189.0,1.027121
137,2023-09-11,41.9,41.61,42.2,41.47,437585.0,18274314.0,1.027121
138,2023-09-12,41.65,41.53,41.79,41.43,186700.0,7754674.0,1.027121
139,2023-09-13,41.64,41.18,41.67,40.83,302700.0,12469825.0,1.027121
140,2023-09-14,41.18,40.69,41.18,40.54,191548.0,7825719.0,1.027121
141,2023-09-15,40.83,40.6,41.01,40.42,190300.0,7729449.0,1.027121
142,2023-09-18,40.7,41.47,41.62,40.1,452503.0,18641783.0,1.027121
143,2023-09-19,41.43,40.83,41.7,40.82,245200.0,10090811.0,1.027121
144,2023-09-20,41.05,40.96,41.68,40.88,249300.0,10284192.0,1.027121
145,2023-09-21,40.96,40.51,41.15,40.5,213000.0,8669646.0,1.027121
146,2023-09-22,40.38,41.39,41.48,40.25,315700.0,12945987.0,1.027121
147,2023-09-25,41.44,41.2,41.6,41.0,247600.0,10203483.0,1.027121
148,2023-09-26,41.16,41.62,41.65,40.82,325500.0,13469913.0,1.027121
149,2023-09-27,41.63,41.85,42.33,41.37,388200.0,16265809.0,1.027121
150,2023-09-28,41.84,41.94,42.17,41.72,271448.0,11373087.0,1.027121
151,2023-10-09,41.8,41.22,41.99,41.05,329200.0,13647928.0,1.027121
152,2023-10-10,41.51,40.92,41.71,40.9,211600.0,8724897.0,1.027121
153,2023-10-11,41.25,40.9,41.28,40.6,242400.0,9918119.0,1.027121
154,2023-10-12,40.99,40.92,41.14,40.75,158100.0,6468957.0,1.027121
155,2023-10-13,40.6,40.4,40.76,40.35,286100.0,11587690.0,1.027121
156,2023-10-16,40.6,40.29,40.6,40.02,213100.0,8552229.0,1.027121
157,2023-10-17,40.39,39.99,40.39,39.91,194200.0,7779347.0,1.027121
158,2023-10-18,40.17,39.31,40.18,39.27,292603.0,11582293.0,1.027121
159,2023-10-19,39.2,39.14,40.15,39.11,251500.0,9915455.0,1.027121
160,2023-10-20,39.2,38.82,39.39,38.8,265748.0,10381791.0,1.027121
161,2023-10-23,39.0,37.66,39.0,37.65,318500.0,12141276.0,1.027121
162,2023-10-24,37.75,38.5,38.97,37.51,340100.0,13103875.0,1.027121
163,2023-10-25,38.93,39.47,39.48,38.85,346241.0,13591112.0,1.027121
164,2023-10-26,39.3,39.36,39.47,38.65,264200.0,10297188.0,1.027121
165,2023-10-27,39.36,39.75,39.97,39.2,223200.0,8868786.0,1.027121
166,2023-10-30,39.52,39.9,39.94,39.51,248600.0,9877758.0,1.027121
167,2023-10-31,40.0,39.93,40.08,39.74,178335.0,7120022.0,1.027121
168,2023-11-01,39.94,40.24,40.36,39.8,201700.0,8100882.0,1.027121
169,2023-11-02,40.1,39.73,40.39,39.66,163800.0,6536883.0,1.027121
170,2023-11-03,39.73,40.3,40.39,39.73,241600.0,9731188.0,1.027121
171,2023-11-06,40.3,40.61,41.0,40.3,241900.0,9827886.0,1.027121
172,2023-11-07,40.56,40.78,40.84,40.33,186500.0,7579710.0,1.027121
173,2023-11-08,40.75,40.57,40.8,40.42,168698.0,6846793.0,1.027121
174,2023-11-09,40.57,40.48,40.88,40.24,178000.0,7212781.0,1.027121
175,2023-11-10,40.47,40.5,40.68,40.1,155500.0,6293960.0,1.027121
176,2023-11-13,41.06,40.88,41.06,40.48,320190.0,13026318.0,1.027121
177,2023-11-14,41.14,41.34,41.35,40.8,338135.0,13893207.0,1.027121
178,2023-11-15,41.35,41.43,41.6,41.13,234900.0,9719262.0,1.027121
179,2023-11-16,41.56,41.1,41.57,41.06,201427.0,8295075.0,1.027121
180,2023-11-17,41.1,41.34,41.9,40.92,270327.0,11171749.0,1.027121
181,2023-11-20,41.46,41.54,41.56,41.03,218500.0,9032595.0,1.027121
