,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,688489,47.07,46.92,47.58,45.86,9785,45651373.0,3.66,-0.21,-0.1,1.96
1,2024-01-03,688489,46.81,46.07,47.73,45.9,12117,56171905.0,3.9,-1.81,-0.85,2.43
2,2024-01-04,688489,46.0,45.45,46.5,45.31,9655,44181462.0,2.58,-1.35,-0.62,1.93
3,2024-01-05,688489,45.29,43.94,46.12,43.63,10586,47306300.0,5.48,-3.32,-1.51,2.12
4,2024-01-08,688489,43.85,42.87,43.85,42.69,8912,38554828.0,2.64,-2.44,-1.07,1.8
5,2024-01-09,688489,42.96,42.81,43.64,42.37,7464,32076275.0,2.96,-0.14,-0.06,1.51
6,2024-01-10,688489,42.47,41.37,43.0,41.33,9541,39847502.0,3.9,-3.36,-1.44,1.93
7,2024-01-11,688489,41.45,42.9,43.3,40.77,11548,49059203.0,6.12,3.7,1.53,2.34
8,2024-01-12,688489,42.77,42.42,43.26,42.1,6306,26964112.0,2.7,-1.12,-0.48,1.28
9,2024-01-15,688489,42.42,41.64,42.75,41.55,6328,26558227.0,2.83,-1.84,-0.78,1.28
10,2024-01-16,688489,41.6,41.69,41.76,40.58,7490,30763123.0,2.83,0.12,0.05,1.52
11,2024-01-17,688489,41.36,40.09,41.69,40.09,6859,28002713.0,3.84,-3.84,-1.6,1.39
12,2024-01-18,688489,40.0,40.6,40.63,39.05,9140,36280402.0,3.94,1.27,0.51,1.85
13,2024-01-19,688489,40.29,39.65,40.93,39.59,6582,26509947.0,3.3,-2.34,-0.95,1.33
14,2024-01-22,688489,39.65,37.12,39.98,36.86,8930,34251202.0,7.87,-6.38,-2.53,1.81
15,2024-01-23,688489,37.06,37.79,38.26,36.41,9487,35382245.0,4.98,1.8,0.67,1.92
16,2024-01-24,688489,38.35,37.5,38.35,36.0,10249,38001226.0,6.22,-0.77,-0.29,2.07
17,2024-01-25,688489,37.33,39.0,39.15,36.8,10302,39613551.0,6.27,4.0,1.5,2.09
18,2024-01-26,688489,38.88,37.86,39.21,37.55,7879,30293720.0,4.26,-2.92,-1.14,1.59
19,2024-01-29,688489,38.39,36.31,38.55,36.12,7695,28636611.0,6.42,-4.09,-1.55,1.56
20,2024-01-30,688489,36.22,35.41,36.78,35.4,7098,25626454.0,3.8,-2.48,-0.9,1.44
21,2024-01-31,688489,35.26,33.22,35.99,33.22,7764,26583923.0,7.82,-6.18,-2.19,1.57
22,2024-02-01,688489,33.0,32.91,33.86,32.25,7503,24760702.0,4.85,-0.93,-0.31,1.52
23,2024-02-02,688489,32.92,31.5,33.54,30.39,11436,36470499.0,9.57,-4.28,-1.41,2.31
24,2024-02-05,688489,31.0,27.02,31.0,26.0,20093,55563628.0,15.87,-14.22,-4.48,4.07
25,2024-02-06,688489,26.5,27.11,28.6,24.5,21834,57954005.0,15.17,0.33,0.09,4.42
26,2024-02-07,688489,27.1,26.99,29.19,26.0,22402,62161916.0,11.77,-0.44,-0.12,4.53
27,2024-02-08,688489,26.88,31.03,31.36,26.36,23823,68594102.0,18.53,14.97,4.04,4.82
28,2024-02-19,688489,31.17,31.9,32.74,30.6,18940,60252351.0,6.9,2.8,0.87,3.83
29,2024-02-20,688489,31.9,31.75,31.95,30.92,8274,26069918.0,3.23,-0.47,-0.15,1.67
