,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,600062,18.65,18.98,19.25,18.63,92785,175827444.0,3.33,2.04,0.38,0.91
1,2024-01-03,600062,18.9,19.04,19.43,18.81,79965,152433281.0,3.27,0.32,0.06,0.78
2,2024-01-04,600062,18.99,18.85,19.05,18.51,82994,155439696.0,2.84,-1.0,-0.19,0.81
3,2024-01-05,600062,18.81,18.27,18.81,18.23,58294,107571649.0,3.08,-3.08,-0.58,0.57
4,2024-01-08,600062,18.24,18.0,18.36,17.95,68845,124572350.0,2.24,-1.48,-0.27,0.67
5,2024-01-09,600062,17.99,18.13,18.26,17.81,46602,84218495.0,2.5,0.72,0.13,0.46
6,2024-01-10,600062,18.1,17.85,18.16,17.83,56311,101102009.0,1.82,-1.54,-0.28,0.55
7,2024-01-11,600062,17.84,17.79,18.07,17.68,59442,106050395.0,2.18,-0.34,-0.06,0.58
8,2024-01-12,600062,17.9,17.55,17.94,17.54,68778,121617031.0,2.25,-1.35,-0.24,0.67
9,2024-01-15,600062,17.45,17.94,18.19,17.41,73716,132145620.0,4.44,2.22,0.39,0.72
10,2024-01-16,600062,17.97,17.97,18.05,17.68,51978,92765727.0,2.06,0.17,0.03,0.51
11,2024-01-17,600062,17.87,17.67,18.22,17.66,62835,113168429.0,3.12,-1.67,-0.3,0.62
12,2024-01-18,600062,17.5,17.54,17.59,17.02,75162,130024131.0,3.23,-0.74,-0.13,0.74
13,2024-01-19,600062,17.55,17.31,17.6,17.27,42192,73554448.0,1.88,-1.31,-0.23,0.41
14,2024-01-22,600062,17.28,16.4,17.33,16.3,85271,143825201.0,5.95,-5.26,-0.91,0.84
15,2024-01-23,600062,16.41,16.88,16.99,16.03,71454,118766908.0,5.85,2.93,0.48,0.7
16,2024-01-24,600062,16.9,17.05,17.14,16.4,73181,123055728.0,4.38,1.01,0.17,0.72
17,2024-01-25,600062,17.08,18.36,18.56,17.06,143898,258542835.0,8.8,7.68,1.31,1.41
18,2024-01-26,600062,18.45,18.52,19.2,18.31,186802,350719624.0,4.85,0.87,0.16,1.83
19,2024-01-29,600062,18.56,18.66,18.96,18.52,108257,202889031.0,2.38,0.76,0.14,1.06
20,2024-01-30,600062,18.4,18.18,18.64,18.08,83407,153488351.0,3.0,-2.57,-0.48,0.82
21,2024-01-31,600062,18.0,17.36,18.22,17.25,102806,181212821.0,5.34,-4.51,-0.82,1.01
22,2024-02-01,600062,17.14,17.26,17.93,17.14,68263,119128578.0,4.55,-0.58,-0.1,0.67
23,2024-02-02,600062,17.5,16.77,17.5,16.2,90126,151960779.0,7.53,-2.84,-0.49,0.88
24,2024-02-05,600062,16.51,17.1,17.5,15.94,138511,230359051.0,9.3,1.97,0.33,1.36
25,2024-02-06,600062,16.98,18.43,18.67,16.63,158448,281261319.0,11.93,7.78,1.33,1.55
26,2024-02-07,600062,18.36,19.1,19.15,18.26,170666,323147792.0,4.83,3.64,0.67,1.67
27,2024-02-08,600062,19.17,18.99,19.79,18.9,169650,328803998.0,4.66,-0.58,-0.11,1.66
28,2024-02-19,600062,19.19,19.12,19.24,18.69,125434,238283428.0,2.9,0.68,0.13,1.23
29,2024-02-20,600062,19.12,19.38,19.55,18.77,97357,188008125.0,4.08,1.36,0.26,0.95
30,2024-02-21,600062,19.2,19.22,19.72,19.05,108376,209714014.0,3.46,-0.83,-0.16,1.06
31,2024-02-22,600062,19.1,19.48,19.65,19.1,86874,168897138.0,2.86,1.35,0.26,0.85
32,2024-02-23,600062,19.49,19.7,19.9,19.33,80717,158326653.0,2.93,1.13,0.22,0.79
33,2024-02-26,600062,20.3,18.96,20.3,18.49,264416,500183902.0,9.19,-3.76,-0.74,2.59
34,2024-02-27,600062,18.83,19.35,19.38,18.75,125934,240641140.0,3.32,2.06,0.39,1.23
35,2024-02-28,600062,19.44,19.19,19.7,19.15,149412,290872326.0,2.84,-0.83,-0.16,1.46
36,2024-02-29,600062,19.05,19.67,19.7,19.01,108201,211393787.0,3.6,2.5,0.48,1.06
37,2024-03-01,600062,19.64,20.4,20.49,19.55,164963,333176121.0,4.78,3.71,0.73,1.62
38,2024-03-04,600062,20.42,21.07,21.16,20.16,200751,416907101.0,4.9,3.28,0.67,1.97
39,2024-03-05,600062,20.93,20.95,21.35,20.66,141104,295603753.0,3.27,-0.57,-0.12,1.38
40,2024-03-06,600062,20.81,20.97,21.18,20.66,106071,222437295.0,2.48,0.1,0.02,1.04
41,2024-03-07,600062,20.88,20.16,20.91,20.16,117106,239671350.0,3.58,-3.86,-0.81,1.15
42,2024-03-08,600062,20.18,20.82,20.92,20.15,115292,236961708.0,3.82,3.27,0.66,1.13
43,2024-03-11,600062,21.21,21.19,21.55,20.63,136216,287394794.0,4.42,1.78,0.37,1.33
44,2024-03-12,600062,21.08,20.83,21.36,20.64,88551,185138426.0,3.4,-1.7,-0.36,0.87
45,2024-03-13,600062,20.84,20.55,20.88,20.37,85066,174655548.0,2.45,-1.34,-0.28,0.83
46,2024-03-14,600062,20.83,20.6,20.9,20.4,77872,160618302.0,2.43,0.24,0.05,0.76
47,2024-03-15,600062,20.55,20.66,21.02,20.47,68816,142162776.0,2.67,0.29,0.06,0.67
48,2024-03-18,600062,20.47,21.45,21.49,20.47,130194,274017833.0,4.94,3.82,0.79,1.28
49,2024-03-19,600062,21.18,20.99,21.31,20.97,99968,211507016.0,1.59,-2.14,-0.46,0.98
50,2024-03-20,600062,20.98,21.27,21.43,20.81,65517,138718975.0,2.95,1.33,0.28,0.64
51,2024-03-21,600062,21.44,21.1,21.44,20.99,52887,111745256.0,2.12,-0.8,-0.17,0.52
52,2024-03-22,600062,20.83,20.54,21.16,20.4,88560,182673453.0,3.6,-2.65,-0.56,0.87
53,2024-03-25,600062,20.63,20.34,20.98,20.3,107948,223040236.0,3.31,-0.97,-0.2,1.06
54,2024-03-26,600062,20.36,20.1,20.43,19.88,81512,164214588.0,2.7,-1.18,-0.24,0.8
55,2024-03-27,600062,20.1,20.2,20.55,19.97,91744,186019788.0,2.89,0.5,0.1,0.9
56,2024-03-28,600062,20.1,20.25,20.62,19.78,67855,138210216.0,4.16,0.25,0.05,0.66
57,2024-03-29,600062,20.29,20.67,20.69,20.19,51884,106149561.0,2.47,2.07,0.42,0.51
58,2024-04-01,600062,20.65,20.71,20.87,20.36,76822,158582336.0,2.47,0.19,0.04,0.75
59,2024-04-02,600062,20.72,20.46,20.72,20.2,64281,131259728.0,2.51,-1.21,-0.25,0.63
60,2024-04-03,600062,20.27,20.7,20.94,20.21,85595,176760408.0,3.57,1.17,0.24,0.84
61,2024-04-08,600062,20.56,20.49,20.89,20.41,55786,115091124.0,2.32,-1.01,-0.21,0.55
62,2024-04-09,600062,20.5,20.66,20.71,20.28,64092,131069294.0,2.1,0.83,0.17,0.63
63,2024-04-10,600062,20.6,20.38,20.83,20.26,58761,120327693.0,2.76,-1.36,-0.28,0.58
64,2024-04-11,600062,20.24,19.84,20.39,19.8,142944,286940114.0,2.89,-2.65,-0.54,1.4
65,2024-04-12,600062,19.59,19.47,19.77,18.93,221593,429575337.0,4.23,-1.86,-0.37,2.17
66,2024-04-15,600062,19.27,20.5,20.56,19.21,176567,354469418.0,6.93,5.29,1.03,1.73
67,2024-04-16,600062,20.86,20.64,21.1,20.62,144343,300875460.0,2.34,0.68,0.14,1.41
68,2024-04-17,600062,20.7,20.52,20.85,20.0,119170,243110833.0,4.12,-0.58,-0.12,1.17
69,2024-04-18,600062,20.31,20.56,21.03,20.31,129119,268118902.0,3.51,0.19,0.04,1.26
70,2024-04-19,600062,20.31,21.06,21.37,20.3,136895,286552195.0,5.2,2.43,0.5,1.33
71,2024-04-22,600062,21.08,21.32,21.55,21.01,118193,251617308.0,2.56,1.23,0.26,1.15
72,2024-04-23,600062,21.3,20.99,21.39,20.76,83396,174932391.0,2.95,-1.55,-0.33,0.81
73,2024-04-24,600062,20.99,21.17,21.23,20.78,78988,166133856.0,2.14,0.86,0.18,0.77
74,2024-04-25,600062,21.18,21.38,21.61,21.04,91158,194692279.0,2.69,0.99,0.21,0.89
75,2024-04-26,600062,21.55,21.2,21.6,20.95,125442,266390427.0,3.04,-0.84,-0.18,1.22
76,2024-04-29,600062,21.22,21.34,21.55,21.12,126557,270181171.0,2.03,0.66,0.14,1.23
77,2024-04-30,600062,21.26,21.77,21.87,21.18,165123,357682210.0,3.23,2.01,0.43,1.61
78,2024-05-06,600062,22.03,23.02,23.05,21.68,269407,606658298.0,6.29,5.74,1.25,2.62
79,2024-05-07,600062,23.01,23.11,23.12,22.68,180357,412802591.0,1.91,0.39,0.09,1.76
80,2024-05-08,600062,23.0,22.88,23.05,22.61,146126,333023356.0,1.9,-1.0,-0.23,1.42
81,2024-05-09,600062,22.86,23.3,23.41,22.73,154233,358007706.0,2.97,1.84,0.42,1.5
82,2024-05-10,600062,23.32,23.57,23.74,23.13,129289,302667500.0,2.62,1.16,0.27,1.26
83,2024-05-13,600062,23.47,23.83,24.13,23.35,138385,330564960.0,3.31,1.1,0.26,1.35
84,2024-05-14,600062,23.81,23.61,24.03,23.55,102117,242494932.0,2.01,-0.92,-0.22,0.99
85,2024-05-15,600062,23.56,23.38,23.74,23.07,117785,275146072.0,2.84,-0.97,-0.23,1.15
86,2024-05-16,600062,23.33,23.12,23.68,22.92,94483,219548369.0,3.25,-1.11,-0.26,0.92
87,2024-05-17,600062,23.05,22.64,23.22,22.24,147932,333818327.0,4.24,-2.08,-0.48,1.44
88,2024-05-20,600062,22.64,22.92,22.92,22.49,105877,240394959.0,1.9,1.24,0.28,1.03
89,2024-05-21,600062,22.86,22.37,22.88,22.27,83067,186851653.0,2.66,-2.4,-0.55,0.81
90,2024-05-22,600062,22.43,21.95,22.52,21.9,99984,221032191.0,2.77,-1.88,-0.42,0.97
