,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,000566,4.51,4.57,4.6,4.5,99566,45402393.07,2.21,1.11,0.05,0.85
1,2024-01-03,000566,4.55,4.62,4.66,4.55,126108,58169116.09,2.41,1.09,0.05,1.08
2,2024-01-04,000566,4.61,4.6,4.61,4.53,87434,40048616.22,1.73,-0.43,-0.02,0.75
3,2024-01-05,000566,4.61,4.5,4.62,4.48,102910,46779083.28,3.04,-2.17,-0.1,0.88
4,2024-01-08,000566,4.45,4.4,4.51,4.38,100095,44450896.0,2.89,-2.22,-0.1,0.86
5,2024-01-09,000566,4.4,4.39,4.43,4.34,110692,48452723.14,2.05,-0.23,-0.01,0.95
6,2024-01-10,000566,4.39,4.34,4.39,4.32,73645,32042593.0,1.59,-1.14,-0.05,0.63
7,2024-01-11,000566,4.34,4.38,4.39,4.33,92228,40210136.8,1.38,0.92,0.04,0.79
8,2024-01-12,000566,4.39,4.33,4.4,4.33,81232,35441014.0,1.6,-1.14,-0.05,0.7
9,2024-01-15,000566,4.3,4.33,4.36,4.3,64212,27823175.38,1.39,0.0,0.0,0.55
10,2024-01-16,000566,4.35,4.3,4.36,4.25,118046,50681408.7,2.54,-0.69,-0.03,1.01
11,2024-01-17,000566,4.29,4.21,4.33,4.21,81873,34871068.12,2.79,-2.09,-0.09,0.7
12,2024-01-18,000566,4.21,4.13,4.22,4.02,140906,57769551.86,4.75,-1.9,-0.08,1.21
13,2024-01-19,000566,4.12,4.11,4.18,4.1,67916,28111380.28,1.94,-0.48,-0.02,0.58
14,2024-01-22,000566,4.11,3.88,4.12,3.84,119769,47678461.52,6.81,-5.6,-0.23,1.03
15,2024-01-23,000566,3.86,3.91,3.93,3.77,114442,44251677.12,4.12,0.77,0.03,0.98
16,2024-01-24,000566,3.92,3.98,3.99,3.81,98910,38659149.0,4.6,1.79,0.07,0.85
17,2024-01-25,000566,3.98,4.13,4.13,3.95,114366,46547512.1,4.52,3.77,0.15,0.98
