,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,300824,9.04,9.13,9.19,9.0,17161,15651300.0,2.1,1.11,0.1,0.54
1,2024-01-03,300824,9.08,9.04,9.16,8.95,16174,14609957.0,2.3,-0.99,-0.09,0.51
2,2024-01-04,300824,8.97,9.08,9.12,8.97,20734,18763719.0,1.66,0.44,0.04,0.66
3,2024-01-05,300824,9.07,9.1,9.24,9.06,22650,20760805.0,1.98,0.22,0.02,0.72
4,2024-01-08,300824,9.08,8.99,9.13,8.98,19611,17734055.0,1.65,-1.21,-0.11,0.62
5,2024-01-09,300824,8.99,9.1,9.21,8.97,25072,22789773.0,2.67,1.22,0.11,0.79
6,2024-01-10,300824,9.08,9.05,9.2,9.02,22140,20116210.0,1.98,-0.55,-0.05,0.7
7,2024-01-11,300824,9.06,9.13,9.15,8.97,14034,12725830.0,1.99,0.88,0.08,0.44
8,2024-01-12,300824,9.18,9.07,9.22,9.07,15139,13827796.0,1.64,-0.66,-0.06,0.48
9,2024-01-15,300824,9.0,9.08,9.15,9.0,16931,15392021.0,1.65,0.11,0.01,0.54
10,2024-01-16,300824,9.09,9.08,9.14,8.98,25070,22681216.0,1.76,0.0,0.0,0.79
11,2024-01-17,300824,9.01,9.02,9.21,9.01,16568,15109178.0,2.2,-0.66,-0.06,0.52
12,2024-01-18,300824,8.97,8.76,9.09,8.55,29634,25981096.0,5.99,-2.88,-0.26,0.94
13,2024-01-19,300824,8.91,8.66,8.93,8.66,17671,15465942.0,3.08,-1.14,-0.1,0.56
14,2024-01-22,300824,8.71,8.08,8.71,8.0,34858,29112331.0,8.2,-6.7,-0.58,1.1
15,2024-01-23,300824,8.08,8.0,8.21,7.76,41317,32793330.0,5.57,-0.99,-0.08,1.31
16,2024-01-24,300824,8.1,8.17,8.33,7.82,24781,20034322.0,6.38,2.13,0.17,0.78
17,2024-01-25,300824,8.17,8.38,8.4,8.04,21768,18018235.0,4.41,2.57,0.21,0.69
18,2024-01-26,300824,8.4,8.56,8.58,8.21,22041,18693619.0,4.42,2.15,0.18,0.7
19,2024-01-29,300824,8.58,8.1,8.58,8.09,32493,26752191.0,5.72,-5.37,-0.46,1.03
20,2024-01-30,300824,8.05,7.85,8.14,7.8,24325,19425801.0,4.2,-3.09,-0.25,0.77
21,2024-01-31,300824,8.19,7.59,8.19,7.46,36959,28218625.0,9.3,-3.31,-0.26,1.17
22,2024-02-01,300824,7.41,7.35,7.79,7.16,30244,22243847.0,8.3,-3.16,-0.24,0.96
23,2024-02-02,300824,7.35,6.95,7.58,6.62,33703,23739289.0,13.06,-5.44,-0.4,1.07
24,2024-02-05,300824,6.84,6.15,6.86,5.9,56419,35008703.0,13.81,-11.51,-0.8,1.79
25,2024-02-06,300824,5.6,6.25,6.66,5.5,62422,37653727.0,18.86,1.63,0.1,1.98
26,2024-02-07,300824,6.2,5.85,6.21,5.69,52632,30949270.0,8.32,-6.4,-0.4,1.67
27,2024-02-08,300824,5.77,6.34,6.45,5.68,38875,23554475.0,13.16,8.38,0.49,1.23
28,2024-02-19,300824,6.38,6.61,6.86,6.38,45796,30457491.0,7.57,4.26,0.27,1.45
29,2024-02-20,300824,6.63,6.67,6.8,6.5,32418,21689046.0,4.54,0.91,0.06,1.03
30,2024-02-21,300824,6.58,6.82,7.09,6.58,27441,18891412.0,7.65,2.25,0.15,0.87
31,2024-02-22,300824,6.79,6.97,7.03,6.77,19722,13661892.0,3.81,2.2,0.15,0.62
32,2024-02-23,300824,6.98,7.25,7.27,6.92,25526,18128142.0,5.02,4.02,0.28,0.81
33,2024-02-26,300824,7.32,7.75,8.08,7.3,54662,41776198.0,10.76,6.9,0.5,1.73
34,2024-02-27,300824,7.58,7.63,7.68,7.45,47641,35998397.0,2.97,-1.55,-0.12,1.51
35,2024-02-28,300824,7.63,6.99,7.67,6.94,59519,44063576.0,9.57,-8.39,-0.64,1.88
36,2024-02-29,300824,6.95,7.15,7.17,6.88,34998,24741705.0,4.15,2.29,0.16,1.11
37,2024-03-01,300824,7.16,7.26,7.27,7.08,23868,17116298.0,2.66,1.54,0.11,0.76
38,2024-03-04,300824,7.33,7.13,7.38,7.03,24154,17282318.0,4.82,-1.79,-0.13,0.76
39,2024-03-05,300824,7.17,7.1,7.25,7.07,25506,18235541.0,2.52,-0.42,-0.03,0.81
40,2024-03-06,300824,7.12,7.14,7.2,7.01,13801,9824253.0,2.68,0.56,0.04,0.44
41,2024-03-07,300824,7.18,7.13,7.31,7.09,25387,18267102.0,3.08,-0.14,-0.01,0.8
42,2024-03-08,300824,7.15,7.11,7.19,7.01,15948,11313112.0,2.52,-0.28,-0.02,0.5
43,2024-03-11,300824,7.05,7.22,7.22,7.04,23634,16825392.0,2.53,1.55,0.11,0.75
44,2024-03-12,300824,7.25,7.42,7.42,7.21,29717,21781686.0,2.91,2.77,0.2,0.94
45,2024-03-13,300824,7.43,7.38,7.45,7.28,17540,12894453.0,2.29,-0.54,-0.04,0.55
46,2024-03-14,300824,7.38,7.43,7.47,7.3,23669,17502892.0,2.3,0.68,0.05,0.75
47,2024-03-15,300824,7.53,7.52,7.57,7.39,21821,16287948.0,2.42,1.21,0.09,0.69
48,2024-03-18,300824,7.6,7.57,7.6,7.4,31560,23618612.0,2.66,0.66,0.05,1.0
49,2024-03-19,300824,7.57,7.61,7.68,7.51,22584,17164247.0,2.25,0.53,0.04,0.71
50,2024-03-20,300824,7.64,7.73,7.75,7.54,17968,13754394.0,2.76,1.58,0.12,0.57
51,2024-03-21,300824,7.73,7.75,7.81,7.58,23968,18475348.0,2.98,0.26,0.02,0.76
52,2024-03-22,300824,7.71,7.56,7.8,7.49,18340,13893070.0,4.0,-2.45,-0.19,0.58
53,2024-03-25,300824,7.56,7.44,7.66,7.43,18613,14059827.0,3.04,-1.59,-0.12,0.59
54,2024-03-26,300824,7.5,7.53,7.57,7.37,13514,10083583.0,2.69,1.21,0.09,0.43
55,2024-03-27,300824,7.52,7.26,7.57,7.21,16678,12350184.0,4.78,-3.59,-0.27,0.53
56,2024-03-28,300824,7.27,7.5,7.63,7.26,22111,16556853.0,5.1,3.31,0.24,0.7
57,2024-03-29,300824,7.49,7.56,7.73,7.43,24738,18658854.0,4.0,0.8,0.06,0.78
58,2024-04-01,300824,7.59,7.76,7.76,7.56,38407,29533639.0,2.65,2.65,0.2,1.22
59,2024-04-02,300824,7.73,7.86,7.9,7.7,29857,23351296.0,2.58,1.29,0.1,0.94
60,2024-04-03,300824,7.85,7.8,7.92,7.78,25587,20042364.0,1.78,-0.76,-0.06,0.81
61,2024-04-08,300824,7.76,7.5,7.8,7.49,24285,18426336.0,3.97,-3.85,-0.3,0.77
62,2024-04-09,300824,7.5,7.69,7.75,7.35,23568,17961094.0,5.33,2.53,0.19,0.75
63,2024-04-10,300824,7.65,7.46,7.71,7.34,26129,19502475.0,4.81,-2.99,-0.23,0.83
64,2024-04-11,300824,7.45,7.4,7.58,7.15,18168,13516761.0,5.76,-0.8,-0.06,0.57
65,2024-04-12,300824,7.5,8.88,8.88,7.5,86323,75113508.0,18.65,20.0,1.48,2.73
66,2024-04-15,300824,9.42,9.22,10.5,8.21,295419,275902717.0,25.79,3.83,0.34,9.35
67,2024-04-16,300824,8.27,9.37,9.99,7.88,261920,233425792.0,22.89,1.63,0.15,8.29
