,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,600213,9.24,9.28,9.35,9.23,29844,27707113.0,1.3,0.43,0.04,1.04
1,2024-01-03,600213,9.24,9.27,9.41,9.14,33301,30809408.0,2.91,-0.11,-0.01,1.16
2,2024-01-04,600213,9.21,9.4,9.47,9.21,45406,42519040.0,2.8,1.4,0.13,1.59
3,2024-01-05,600213,9.48,9.31,9.65,9.27,62988,59769196.0,4.04,-0.96,-0.09,2.2
4,2024-01-08,600213,9.38,9.12,9.39,9.1,31806,29228304.0,3.11,-2.04,-0.19,1.11
5,2024-01-09,600213,9.12,9.24,9.3,9.12,28703,26494063.0,1.97,1.32,0.12,1.0
6,2024-01-10,600213,9.28,9.19,9.28,9.08,22602,20764790.0,2.16,-0.54,-0.05,0.79
7,2024-01-11,600213,9.18,9.32,9.33,9.1,25027,23189839.0,2.5,1.41,0.13,0.88
8,2024-01-12,600213,9.42,9.33,9.55,9.3,38906,36672887.0,2.68,0.11,0.01,1.36
9,2024-01-15,600213,9.27,9.21,9.3,9.1,32683,30063422.0,2.14,-1.29,-0.12,1.14
10,2024-01-16,600213,9.23,9.15,9.23,9.0,28006,25454859.0,2.5,-0.65,-0.06,0.98
11,2024-01-17,600213,9.15,8.86,9.16,8.86,29231,26209489.0,3.28,-3.17,-0.29,1.02
12,2024-01-18,600213,8.8,8.62,8.85,8.37,49717,42580446.0,5.42,-2.71,-0.24,1.74
13,2024-01-19,600213,8.61,8.49,8.65,8.48,28836,24648216.0,1.97,-1.51,-0.13,1.01
14,2024-01-22,600213,8.49,8.69,9.33,8.46,110367,96897694.0,10.25,2.36,0.2,3.86
15,2024-01-23,600213,8.55,8.3,8.56,8.11,99196,82189621.0,5.18,-4.49,-0.39,3.47
16,2024-01-24,600213,8.28,8.33,8.43,7.95,70098,57360166.0,5.78,0.36,0.03,2.45
17,2024-01-25,600213,8.21,8.72,8.79,8.18,66654,56576952.0,7.32,4.68,0.39,2.33
18,2024-01-26,600213,8.7,8.73,8.88,8.62,52356,45810506.0,2.98,0.11,0.01,1.83
19,2024-01-29,600213,8.73,8.27,8.73,8.21,46521,38996446.0,5.96,-5.27,-0.46,1.63
20,2024-01-30,600213,8.22,7.98,8.3,7.97,36794,29944197.0,3.99,-3.51,-0.29,1.29
21,2024-01-31,600213,7.18,7.18,7.18,7.18,15083,10829594.0,0.0,-10.03,-0.8,0.53
22,2024-02-01,600213,6.46,6.46,6.46,6.46,7569,4889574.0,0.0,-10.03,-0.72,0.26
23,2024-02-02,600213,5.81,5.81,5.81,5.81,45699,26551119.0,0.0,-10.06,-0.65,1.6
24,2024-02-05,600213,5.25,5.23,5.55,5.23,67347,35399602.0,5.51,-9.98,-0.58,2.35
25,2024-02-06,600213,4.71,4.71,5.18,4.71,184724,88209905.0,8.99,-9.94,-0.52,6.46
26,2024-02-07,600213,4.69,4.24,4.69,4.24,202662,88547347.0,9.55,-9.98,-0.47,7.09
27,2024-02-08,600213,4.1,4.55,4.66,3.84,223962,94302877.0,19.34,7.31,0.31,7.83
28,2024-02-19,600213,4.36,5.01,5.01,4.36,192535,90977018.0,14.29,10.11,0.46,6.73
29,2024-02-20,600213,5.1,5.11,5.35,4.93,182429,93617308.0,8.38,2.0,0.1,6.38
30,2024-02-21,600213,5.1,5.62,5.62,4.95,266711,146508783.0,13.11,9.98,0.51,9.33
31,2024-02-22,600213,5.47,5.71,5.9,5.4,257819,143647518.0,8.9,1.6,0.09,9.01
32,2024-02-23,600213,5.7,6.12,6.27,5.6,238017,139671483.0,11.73,7.18,0.41,8.32
33,2024-02-26,600213,5.99,6.6,6.69,5.97,241188,152237775.0,11.76,7.84,0.48,8.43
34,2024-02-27,600213,6.61,7.18,7.2,6.4,214339,147371876.0,12.12,8.79,0.58,7.49
35,2024-02-28,600213,7.16,6.46,7.16,6.46,268072,181243684.0,9.75,-10.03,-0.72,9.37
36,2024-02-29,600213,5.81,6.77,6.9,5.81,241767,155816356.0,16.87,4.8,0.31,8.45
37,2024-03-01,600213,6.65,6.51,6.9,6.51,172844,115138047.0,5.76,-3.84,-0.26,6.04
38,2024-03-04,600213,6.34,6.18,6.53,6.05,155970,96925268.0,7.37,-5.07,-0.33,5.45
39,2024-03-05,600213,6.12,6.3,6.48,6.01,189161,118431120.0,7.61,1.94,0.12,6.61
40,2024-03-06,600213,6.22,6.12,6.28,6.08,108964,66982347.0,3.17,-2.86,-0.18,3.81
41,2024-03-07,600213,6.13,6.22,6.7,6.13,164914,105857774.0,9.31,1.63,0.1,5.77
42,2024-03-08,600213,5.93,6.04,6.16,5.93,135781,82005394.0,3.7,-2.89,-0.18,4.75
43,2024-03-11,600213,5.98,6.16,6.17,5.98,98267,60043172.0,3.15,1.99,0.12,3.44
44,2024-03-12,600213,6.19,6.36,6.48,6.19,151679,95972795.0,4.71,3.25,0.2,5.3
45,2024-03-13,600213,6.37,6.42,6.58,6.34,172782,111690074.0,3.77,0.94,0.06,6.04
46,2024-03-14,600213,6.48,6.41,6.67,6.26,145832,94486980.0,6.39,-0.16,-0.01,5.1
47,2024-03-15,600213,6.33,6.65,6.79,6.3,209187,137798484.0,7.64,3.74,0.24,7.31
48,2024-03-18,600213,6.65,6.81,6.9,6.65,200236,135275405.0,3.76,2.41,0.16,7.0
49,2024-03-19,600213,6.6,6.67,6.79,6.56,186046,124253187.0,3.38,-2.06,-0.14,6.51
50,2024-03-20,600213,6.75,7.34,7.34,6.74,167537,120440562.0,9.0,10.04,0.67,5.86
51,2024-03-21,600213,7.55,7.9,8.07,7.43,454371,353516448.0,8.72,7.63,0.56,15.89
52,2024-03-22,600213,7.37,7.22,7.65,7.2,259544,192683164.0,5.7,-8.61,-0.68,9.07
53,2024-03-25,600213,7.09,6.97,7.45,6.89,188052,134208909.0,7.76,-3.46,-0.25,6.58
54,2024-03-26,600213,7.04,6.7,7.16,6.66,168497,114340493.0,7.17,-3.87,-0.27,5.89
55,2024-03-27,600213,6.72,6.29,6.84,6.23,155386,100140335.0,9.1,-6.12,-0.41,5.43
56,2024-03-28,600213,6.28,6.47,6.53,6.23,141691,91018014.0,4.77,2.86,0.18,4.95
57,2024-03-29,600213,6.42,6.44,6.66,6.35,135483,88160411.0,4.79,-0.46,-0.03,4.74
58,2024-04-01,600213,6.51,6.75,6.78,6.5,163157,108571748.0,4.35,4.81,0.31,5.7
59,2024-04-02,600213,6.85,6.64,6.87,6.6,105863,70731070.0,4.0,-1.63,-0.11,3.7
60,2024-04-03,600213,6.65,6.39,6.68,6.29,97550,62626273.0,5.87,-3.77,-0.25,3.41
61,2024-04-08,600213,6.39,7.03,7.03,6.36,156948,105348624.0,10.49,10.02,0.64,5.49
62,2024-04-09,600213,7.0,6.81,7.02,6.6,230447,155188296.0,5.97,-3.13,-0.22,8.06
63,2024-04-10,600213,6.69,6.47,6.69,6.33,145182,93794833.0,5.29,-4.99,-0.34,5.08
64,2024-04-11,600213,6.42,6.59,6.92,6.34,159989,105742338.0,8.96,1.85,0.12,5.59
65,2024-04-12,600213,6.5,6.52,6.75,6.41,133399,87272967.0,5.16,-1.06,-0.07,4.66
66,2024-04-15,600213,5.87,5.87,6.13,5.87,197727,116910726.0,3.99,-9.97,-0.65,6.91
67,2024-04-16,600213,5.51,5.28,5.6,5.28,100478,53444759.0,5.45,-10.05,-0.59,3.51
68,2024-04-17,600213,4.99,5.48,5.6,4.99,106990,58512606.0,11.55,3.79,0.2,3.74
69,2024-04-18,600213,5.46,5.49,5.75,5.34,110752,61572201.0,7.48,0.18,0.01,3.87
70,2024-04-19,600213,5.29,5.31,5.54,5.24,81252,43471726.0,5.46,-3.28,-0.18,2.84
71,2024-04-22,600213,5.28,5.31,5.39,5.12,66645,35186464.0,5.08,0.0,0.0,2.33
72,2024-04-23,600213,5.08,5.22,5.36,5.04,74960,39335069.0,6.03,-1.69,-0.09,2.62
73,2024-04-24,600213,5.27,5.23,5.33,5.21,68686,36186821.0,2.3,0.19,0.01,2.4
74,2024-04-25,600213,5.3,5.18,5.6,5.18,98568,52424350.0,8.03,-0.96,-0.05,3.45
75,2024-04-26,600213,5.11,5.21,5.26,5.04,105681,54650900.0,4.25,0.58,0.03,3.7
76,2024-04-29,600213,5.19,5.41,5.45,5.14,143156,76577042.0,5.95,3.84,0.2,5.01
77,2024-05-06,600213,5.14,5.27,5.4,5.14,288505,150667590.0,4.81,-2.59,-0.14,10.09
78,2024-05-07,600213,5.29,5.53,5.53,5.29,119243,65473400.0,4.55,4.93,0.26,4.17
79,2024-05-08,600213,5.53,5.81,5.81,5.42,171296,97748654.0,7.05,5.06,0.28,5.99
80,2024-05-09,600213,5.81,5.76,6.03,5.66,127474,74437450.0,6.37,-0.86,-0.05,4.46
81,2024-05-10,600213,5.7,6.05,6.05,5.7,93688,55113145.0,6.08,5.03,0.29,3.28
82,2024-05-13,600213,6.05,6.35,6.35,6.03,86744,54191885.0,5.29,4.96,0.3,3.03
83,2024-05-14,600213,6.41,6.67,6.67,6.4,68756,45266408.0,4.25,5.04,0.32,2.4
84,2024-05-15,600213,6.75,6.45,7.0,6.4,122465,81433382.0,9.0,-3.3,-0.22,4.28
85,2024-05-16,600213,6.44,6.31,6.62,6.25,95709,60996098.0,5.74,-2.17,-0.14,3.35
86,2024-05-17,600213,6.31,6.32,6.42,6.12,75412,47214457.0,4.75,0.16,0.01,2.64
87,2024-05-20,600213,6.24,6.26,6.37,6.15,47216,29533586.0,3.48,-0.95,-0.06,1.65
88,2024-05-21,600213,6.17,6.38,6.53,6.07,66750,41872200.0,7.35,1.92,0.12,2.33
