,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,300326,6.34,6.36,6.42,6.31,54345,34635001.0,1.74,0.47,0.03,0.76
1,2024-01-03,300326,6.35,6.41,6.44,6.33,53753,34422526.0,1.73,0.79,0.05,0.75
2,2024-01-04,300326,6.39,6.4,6.41,6.35,37515,23940136.0,0.94,-0.16,-0.01,0.52
3,2024-01-05,300326,6.41,6.27,6.41,6.23,34237,21600480.0,2.81,-2.03,-0.13,0.48
4,2024-01-08,300326,6.24,6.11,6.25,6.1,62865,38654495.0,2.39,-2.55,-0.16,0.88
5,2024-01-09,300326,6.11,6.14,6.21,6.09,46789,28713749.0,1.96,0.49,0.03,0.65
6,2024-01-10,300326,6.16,6.13,6.21,6.06,42283,25961991.0,2.44,-0.16,-0.01,0.59
7,2024-01-11,300326,6.13,6.19,6.23,6.11,41351,25530928.0,1.96,0.98,0.06,0.58
8,2024-01-12,300326,6.17,6.14,6.23,6.13,31314,19343023.0,1.62,-0.81,-0.05,0.44
9,2024-01-15,300326,6.13,6.16,6.19,6.1,33247,20442189.0,1.47,0.33,0.02,0.46
10,2024-01-16,300326,6.14,6.12,6.15,6.02,59297,36074698.0,2.11,-0.65,-0.04,0.83
11,2024-01-17,300326,6.11,5.94,6.12,5.94,50418,30424404.0,2.94,-2.94,-0.18,0.7
12,2024-01-18,300326,5.97,5.85,5.97,5.69,83478,48413685.0,4.71,-1.52,-0.09,1.16
13,2024-01-19,300326,5.85,5.76,5.87,5.76,43571,25316303.0,1.88,-1.54,-0.09,0.61
14,2024-01-22,300326,5.78,5.45,5.79,5.38,88212,49314226.0,7.12,-5.38,-0.31,1.23
15,2024-01-23,300326,5.45,5.41,5.5,5.31,72632,39240188.0,3.49,-0.73,-0.04,1.01
16,2024-01-24,300326,5.42,5.46,5.5,5.24,72566,39074347.0,4.81,0.92,0.05,1.01
17,2024-01-25,300326,5.48,5.7,5.72,5.42,80557,45019510.0,5.49,4.4,0.24,1.12
18,2024-01-26,300326,5.67,5.65,5.75,5.6,52307,29717382.0,2.63,-0.88,-0.05,0.73
19,2024-01-29,300326,5.68,5.5,5.71,5.48,46698,25902850.0,4.07,-2.65,-0.15,0.65
20,2024-01-30,300326,5.48,5.37,5.52,5.35,43275,23536059.0,3.09,-2.36,-0.13,0.6
21,2024-01-31,300326,5.34,5.12,5.4,5.1,75053,39186737.0,5.59,-4.66,-0.25,1.05
22,2024-02-01,300326,5.11,5.1,5.2,4.99,75397,38380388.0,4.1,-0.39,-0.02,1.05
23,2024-02-02,300326,5.11,4.76,5.18,4.62,127679,62052167.0,10.98,-6.67,-0.34,1.78
24,2024-02-05,300326,4.7,4.34,4.7,4.25,156003,69361085.0,9.45,-8.82,-0.42,2.18
25,2024-02-06,300326,4.32,4.53,4.79,4.06,157195,68591167.0,16.82,4.38,0.19,2.19
26,2024-02-07,300326,4.48,4.43,4.62,4.32,141936,63563129.0,6.62,-2.21,-0.1,1.98
27,2024-02-08,300326,4.41,4.92,5.02,4.37,180853,85563903.0,14.67,11.06,0.49,2.52
28,2024-02-19,300326,4.96,4.96,5.09,4.88,145149,72241027.0,4.27,0.81,0.04,2.03
29,2024-02-20,300326,4.93,4.97,5.0,4.86,76971,38080901.0,2.82,0.2,0.01,1.07
30,2024-02-21,300326,4.92,5.04,5.12,4.89,106462,53725365.0,4.63,1.41,0.07,1.49
31,2024-02-22,300326,5.02,5.07,5.08,4.99,61140,30809673.0,1.79,0.6,0.03,0.85
32,2024-02-23,300326,5.06,5.15,5.17,5.01,94594,48127594.0,3.16,1.58,0.08,1.32
33,2024-02-26,300326,5.17,5.21,5.33,5.12,106300,55377985.0,4.08,1.17,0.06,1.48
34,2024-02-27,300326,5.21,5.34,5.34,5.15,81804,43124525.0,3.65,2.5,0.13,1.14
35,2024-02-28,300326,5.36,5.01,5.46,5.01,168398,88554268.0,8.43,-6.18,-0.33,2.35
36,2024-02-29,300326,5.0,5.19,5.19,4.97,99497,50775789.0,4.39,3.59,0.18,1.39
37,2024-03-01,300326,5.18,5.26,5.27,5.14,83756,43627270.0,2.5,1.35,0.07,1.17
38,2024-03-04,300326,5.24,5.2,5.3,5.14,76322,39754227.0,3.04,-1.14,-0.06,1.07
39,2024-03-05,300326,5.18,5.06,5.19,5.04,65364,33297987.0,2.88,-2.69,-0.14,0.91
40,2024-03-06,300326,5.04,5.08,5.15,5.02,56009,28432485.0,2.57,0.4,0.02,0.78
41,2024-03-07,300326,5.1,5.01,5.12,5.0,59575,30096908.0,2.36,-1.38,-0.07,0.83
42,2024-03-08,300326,5.0,5.04,5.07,4.98,45608,22897208.0,1.8,0.6,0.03,0.64
43,2024-03-11,300326,5.04,5.16,5.17,5.02,76746,39102811.0,2.98,2.38,0.12,1.07
44,2024-03-12,300326,5.17,5.24,5.25,5.16,86876,45286090.0,1.74,1.55,0.08,1.21
45,2024-03-13,300326,5.24,5.23,5.27,5.16,60052,31311254.0,2.1,-0.19,-0.01,0.84
46,2024-03-14,300326,5.27,5.2,5.38,5.14,71833,37674957.0,4.59,-0.57,-0.03,1.0
47,2024-03-15,300326,5.19,5.25,5.25,5.17,52034,27157583.0,1.54,0.96,0.05,0.73
48,2024-03-18,300326,5.28,5.36,5.36,5.25,73065,38771699.0,2.1,2.1,0.11,1.02
49,2024-03-19,300326,5.25,5.29,5.34,5.2,86850,45984657.0,2.61,-1.31,-0.07,1.21
50,2024-03-20,300326,5.28,5.38,5.45,5.24,107763,57642602.0,3.97,1.7,0.09,1.5
