,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,688556,38.94,37.93,38.94,37.8,49939,190381600.0,2.92,-2.72,-1.06,1.56
1,2024-01-03,688556,37.83,37.34,38.17,37.03,41775,156280661.0,3.01,-1.56,-0.59,1.3
2,2024-01-04,688556,37.38,36.62,37.38,36.51,36220,133595497.0,2.33,-1.93,-0.72,1.13
3,2024-01-05,688556,36.84,35.0,37.13,34.88,59414,212599471.0,6.14,-4.42,-1.62,1.85
4,2024-01-08,688556,35.05,34.53,35.72,34.4,45462,159212802.0,3.77,-1.34,-0.47,1.42
5,2024-01-09,688556,34.65,35.23,35.97,33.88,53867,189193302.0,6.05,2.03,0.7,1.68
6,2024-01-10,688556,35.0,35.76,36.48,34.68,53013,190521399.0,5.11,1.5,0.53,1.65
7,2024-01-11,688556,35.7,36.31,36.58,35.41,55190,199001848.0,3.27,1.54,0.55,1.72
8,2024-01-12,688556,36.1,36.84,38.08,35.95,67488,251206858.0,5.87,1.46,0.53,2.1
9,2024-01-15,688556,36.4,35.7,36.64,35.03,56333,201071245.0,4.37,-3.09,-1.14,1.76
10,2024-01-16,688556,35.58,35.98,36.58,35.17,49188,176329245.0,3.95,0.78,0.28,1.53
11,2024-01-17,688556,35.92,34.75,35.92,34.75,39769,140055257.0,3.25,-3.42,-1.23,1.24
12,2024-01-18,688556,34.52,35.6,35.76,34.51,54596,191699862.0,3.6,2.45,0.85,1.7
13,2024-01-19,688556,35.62,34.4,36.26,34.24,54570,191240390.0,5.67,-3.37,-1.2,1.7
14,2024-01-22,688556,34.15,31.89,34.15,31.56,81989,268591872.0,7.53,-7.3,-2.51,2.56
15,2024-01-23,688556,31.61,33.13,33.5,31.21,67266,220487620.0,7.18,3.89,1.24,2.1
16,2024-01-24,688556,32.98,31.77,32.98,30.49,106189,334216554.0,7.52,-4.11,-1.36,3.31
17,2024-01-25,688556,31.71,31.71,31.85,30.43,76250,238634096.0,4.47,-0.19,-0.06,2.38
18,2024-01-26,688556,31.52,30.59,31.98,30.5,55138,171736880.0,4.67,-3.53,-1.12,1.72
19,2024-01-29,688556,30.5,28.48,30.72,28.39,98470,286682034.0,7.62,-6.9,-2.11,3.07
20,2024-01-30,688556,28.67,28.16,29.38,28.1,73669,211942197.0,4.49,-1.12,-0.32,2.3
21,2024-01-31,688556,28.16,26.91,28.69,26.9,67573,186054986.0,6.36,-4.44,-1.25,2.11
22,2024-02-01,688556,26.8,26.94,27.85,26.7,75095,205054246.0,4.27,0.11,0.03,2.34
23,2024-02-02,688556,26.78,25.68,27.33,24.85,77711,202706802.0,9.21,-4.68,-1.26,2.42
24,2024-02-05,688556,25.52,24.48,25.67,23.3,100562,247563489.0,9.23,-4.67,-1.2,3.13
25,2024-02-06,688556,24.26,26.52,26.68,24.09,91222,233880085.0,10.58,8.33,2.04,2.84
26,2024-02-07,688556,26.7,27.88,28.09,26.66,99449,274872682.0,5.39,5.13,1.36,3.1
27,2024-02-08,688556,28.29,29.4,30.25,28.11,107288,315956481.0,7.68,5.45,1.52,3.34
28,2024-02-19,688556,29.85,28.77,29.94,28.41,76589,220747610.0,5.2,-2.14,-0.63,2.39
29,2024-02-20,688556,28.6,28.65,28.76,28.05,48926,138715585.0,2.47,-0.42,-0.12,1.52
30,2024-02-21,688556,28.45,28.83,29.98,28.01,79246,230967983.0,6.88,0.63,0.18,2.47
31,2024-02-22,688556,28.57,29.3,29.78,28.57,54943,160280179.0,4.2,1.63,0.47,1.71
32,2024-02-23,688556,29.4,29.89,30.15,29.09,68201,202254138.0,3.62,2.01,0.59,2.13
33,2024-02-26,688556,30.04,30.1,30.61,29.42,78215,234359654.0,3.98,0.7,0.21,2.44
34,2024-02-27,688556,30.3,31.49,31.5,30.29,92613,285476922.0,4.02,4.62,1.39,2.89
35,2024-02-28,688556,31.91,29.61,32.61,29.61,125495,392861977.0,9.53,-5.97,-1.88,3.91
36,2024-02-29,688556,29.57,31.17,31.17,29.39,86356,264477639.0,6.01,5.27,1.56,2.69
37,2024-03-01,688556,31.05,31.0,31.26,30.57,66290,205023358.0,2.21,-0.55,-0.17,2.07
38,2024-03-04,688556,31.18,30.89,31.39,30.63,63142,195293902.0,2.45,-0.35,-0.11,1.97
39,2024-03-05,688556,30.67,30.28,30.69,29.99,68104,206118358.0,2.27,-1.97,-0.61,2.12
40,2024-03-06,688556,30.22,30.75,31.6,30.03,76601,235678614.0,5.18,1.55,0.47,2.39
41,2024-03-07,688556,30.79,30.08,31.25,30.08,67955,208178531.0,3.8,-2.18,-0.67,2.12
42,2024-03-08,688556,30.09,30.94,31.08,30.09,80238,246631395.0,3.29,2.86,0.86,2.5
43,2024-03-11,688556,31.3,32.23,32.44,31.17,128057,406909670.0,4.1,4.17,1.29,3.99
44,2024-03-12,688556,32.39,32.41,32.63,31.69,93407,301455857.0,2.92,0.56,0.18,2.91
45,2024-03-13,688556,32.47,32.16,32.47,32.05,56014,180512658.0,1.3,-0.77,-0.25,1.75
46,2024-03-14,688556,32.14,31.93,32.71,31.5,65525,210214710.0,3.76,-0.72,-0.23,2.04
47,2024-03-15,688556,31.76,31.79,31.99,31.36,52288,165334738.0,1.97,-0.44,-0.14,1.63
48,2024-03-18,688556,31.9,32.48,32.48,31.59,66376,212614339.0,2.8,2.17,0.69,2.07
49,2024-03-19,688556,32.64,31.93,32.97,31.88,64850,209237833.0,3.36,-1.69,-0.55,2.02
50,2024-03-20,688556,31.9,31.91,32.37,31.73,46889,149897707.0,2.0,-0.06,-0.02,1.46
51,2024-03-21,688556,31.9,31.39,32.0,31.15,64142,201600857.0,2.66,-1.63,-0.52,2.0
52,2024-03-22,688556,31.3,30.18,31.47,30.12,67184,205055558.0,4.3,-3.85,-1.21,2.09
53,2024-03-25,688556,30.38,31.3,32.0,30.06,102987,321678552.0,6.43,3.71,1.12,3.21
54,2024-03-26,688556,31.28,32.35,32.56,31.18,109068,348004357.0,4.41,3.35,1.05,3.4
55,2024-03-27,688556,33.3,32.23,33.5,32.1,162542,532728984.0,4.33,-0.37,-0.12,5.07
56,2024-03-28,688556,31.8,31.71,33.18,31.7,119961,386693015.0,4.59,-1.61,-0.52,3.74
57,2024-03-29,688556,31.55,31.07,31.61,30.51,86674,267980002.0,3.47,-2.02,-0.64,2.7
58,2024-04-01,688556,30.95,31.83,32.19,30.95,86708,275684145.0,3.99,2.45,0.76,2.7
59,2024-04-02,688556,31.83,30.92,31.96,30.7,84445,262431836.0,3.96,-2.86,-0.91,2.63
60,2024-04-03,688556,30.93,30.31,30.95,30.1,62196,188638513.0,2.75,-1.97,-0.61,1.94
61,2024-04-08,688556,30.28,29.26,30.3,29.26,59136,175598628.0,3.43,-3.46,-1.05,1.84
62,2024-04-09,688556,29.4,30.12,30.26,29.26,48550,145090058.0,3.42,2.94,0.86,1.51
63,2024-04-10,688556,30.1,29.29,30.12,29.04,49049,144100797.0,3.59,-2.76,-0.83,1.53
64,2024-04-11,688556,29.2,29.56,30.0,29.02,46688,138471285.0,3.35,0.92,0.27,1.46
65,2024-04-12,688556,29.58,28.57,29.69,28.5,58314,168903605.0,4.03,-3.35,-0.99,1.82
66,2024-04-15,688556,28.85,29.62,30.3,28.8,80682,239047326.0,5.25,3.68,1.05,2.51
67,2024-04-16,688556,29.49,28.66,29.6,28.6,67057,194184324.0,3.38,-3.24,-0.96,2.09
68,2024-04-17,688556,28.99,29.61,29.74,28.96,52816,155556352.0,2.72,3.31,0.95,1.65
69,2024-04-18,688556,29.5,29.32,29.63,28.77,55730,163084249.0,2.9,-0.98,-0.29,1.74
70,2024-04-19,688556,29.17,28.74,29.17,28.35,55216,158534135.0,2.8,-1.98,-0.58,1.72
71,2024-04-22,688556,28.7,29.12,29.7,28.5,43185,125735929.0,4.18,1.32,0.38,1.35
72,2024-04-23,688556,29.1,29.29,29.47,28.69,42530,123823237.0,2.68,0.58,0.17,1.33
73,2024-04-24,688556,27.62,26.88,27.66,26.5,117213,315049976.0,3.96,-8.23,-2.41,3.65
74,2024-04-25,688556,26.85,27.3,27.62,26.51,72542,196959179.0,4.13,1.56,0.42,2.26
75,2024-04-26,688556,27.35,27.82,27.87,27.04,75620,208065578.0,3.04,1.9,0.52,2.36
76,2024-04-29,688556,27.88,28.86,29.27,27.75,74041,212351995.0,5.46,3.74,1.04,2.31
77,2024-04-30,688556,28.8,28.38,29.03,28.16,43403,123388090.0,3.01,-1.66,-0.48,1.35
78,2024-05-06,688556,28.51,28.64,29.06,28.51,57456,165411497.0,1.94,0.92,0.26,1.79
79,2024-05-07,688556,28.69,28.62,28.77,28.33,51764,147786977.0,1.54,-0.07,-0.02,1.61
80,2024-05-08,688556,17.67,17.2,17.7,17.12,65235,113553713.0,2.03,-39.9,-11.42,1.27
81,2024-05-09,688556,17.1,17.52,17.89,17.1,103270,181968502.0,4.59,1.86,0.32,2.01
82,2024-05-10,688556,17.61,17.26,17.74,17.05,76658,131807106.0,3.94,-1.48,-0.26,1.49
83,2024-05-13,688556,17.03,16.77,17.31,16.7,83468,141180747.0,3.53,-2.84,-0.49,1.63
84,2024-05-14,688556,16.7,16.63,16.96,16.51,55483,92365731.0,2.68,-0.83,-0.14,1.08
85,2024-05-15,688556,16.53,16.48,16.81,16.48,40555,67414124.0,1.98,-0.9,-0.15,0.79
86,2024-05-16,688556,16.51,16.56,16.8,16.38,56154,93467111.0,2.55,0.49,0.08,1.09
87,2024-05-17,688556,16.46,16.48,16.56,16.14,62189,101419042.0,2.54,-0.48,-0.08,1.21
88,2024-05-20,688556,16.35,16.59,16.9,16.31,63835,106197713.0,3.58,0.67,0.11,1.24
89,2024-05-21,688556,16.59,16.19,16.59,16.15,47779,77752003.0,2.65,-2.41,-0.4,0.93
90,2024-05-22,688556,16.27,17.05,17.26,16.27,146609,246516984.0,6.11,5.31,0.86,2.86
91,2024-05-23,688556,17.07,16.37,17.07,16.29,93994,155803933.0,4.57,-3.99,-0.68,1.83
92,2024-05-24,688556,16.36,16.18,16.69,16.15,64087,104964817.0,3.3,-1.16,-0.19,1.25
93,2024-05-27,688556,16.16,16.07,16.22,15.68,62655,99534205.0,3.34,-0.68,-0.11,1.22
94,2024-05-28,688556,16.06,16.04,16.33,15.91,46855,75589945.0,2.61,-0.19,-0.03,0.91
95,2024-05-29,688556,16.05,16.33,16.79,16.05,84560,139632429.0,4.61,1.81,0.29,1.65
96,2024-05-30,688556,16.28,16.22,16.44,16.11,48066,77964865.0,2.02,-0.67,-0.11,0.94
97,2024-05-31,688556,16.26,16.09,16.3,16.08,42268,68378651.0,1.36,-0.8,-0.13,0.82
98,2024-06-03,688556,16.14,15.9,16.14,15.77,43675,69310741.0,2.3,-1.18,-0.19,0.85
99,2024-06-04,688556,15.8,15.84,15.95,15.69,39549,62488566.0,1.64,-0.38,-0.06,0.77
100,2024-06-05,688556,15.76,15.54,15.94,15.5,48829,76896705.0,2.78,-1.89,-0.3,0.95
101,2024-06-06,688556,15.54,14.9,15.76,14.78,109918,165718410.0,6.31,-4.12,-0.64,2.14
102,2024-06-07,688556,14.98,14.68,15.03,14.5,75641,111511134.0,3.56,-1.48,-0.22,1.47
103,2024-06-11,688556,14.69,15.11,15.17,14.51,75173,112452839.0,4.5,2.93,0.43,1.46
104,2024-06-12,688556,15.2,15.1,15.24,15.03,43135,65217967.0,1.39,-0.07,-0.01,0.84
105,2024-06-13,688556,15.1,14.76,15.15,14.65,98475,146206815.0,3.31,-2.25,-0.34,1.9
106,2024-06-14,688556,14.75,14.68,14.76,14.41,60189,87933235.0,2.37,-0.54,-0.08,1.16
107,2024-06-17,688556,14.45,14.66,14.8,14.41,52676,76963525.0,2.66,-0.14,-0.02,1.02
108,2024-06-18,688556,14.6,14.75,14.94,14.6,44844,66276516.0,2.32,0.61,0.09,0.87
109,2024-06-19,688556,14.75,14.16,14.75,14.12,96661,138349463.0,4.27,-4.0,-0.59,1.87
110,2024-06-20,688556,14.12,13.66,14.14,13.64,87529,121130744.0,3.53,-3.53,-0.5,1.69
