,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,600455,24.98,25.52,25.68,24.9,26309,66840350.0,3.14,2.7,0.67,4.21
1,2024-01-03,600455,25.51,25.72,25.98,25.17,23203,59457441.0,3.17,0.78,0.2,3.72
2,2024-01-04,600455,25.72,26.07,26.6,25.33,33968,88831230.0,4.94,1.36,0.35,5.44
3,2024-01-05,600455,26.0,25.3,26.0,25.14,28178,71964442.0,3.3,-2.95,-0.77,4.51
4,2024-01-08,600455,25.3,25.1,25.95,25.08,24330,61874174.0,3.44,-0.79,-0.2,3.9
5,2024-01-09,600455,25.17,25.21,25.76,24.87,21445,54143195.0,3.55,0.44,0.11,3.43
6,2024-01-10,600455,25.32,24.87,25.32,24.49,19794,49188339.0,3.29,-1.35,-0.34,3.17
7,2024-01-11,600455,24.88,25.46,25.65,24.72,27012,68423640.0,3.74,2.37,0.59,4.32
8,2024-01-12,600455,25.3,24.75,25.3,24.68,28219,70473649.0,2.44,-2.79,-0.71,4.52
9,2024-01-15,600455,24.75,24.74,25.19,24.54,17768,44000640.0,2.63,-0.04,-0.01,2.84
10,2024-01-16,600455,24.78,24.51,24.94,24.12,16797,41050491.0,3.31,-0.93,-0.23,2.69
11,2024-01-17,600455,24.55,23.93,24.63,23.9,12041,29172685.0,2.98,-2.37,-0.58,1.93
12,2024-01-18,600455,23.89,23.19,24.02,22.54,23258,53863430.0,6.18,-3.09,-0.74,3.72
13,2024-01-19,600455,23.25,23.16,23.48,23.02,16284,37768256.0,1.98,-0.13,-0.03,2.61
14,2024-01-22,600455,23.0,21.48,23.2,21.4,25832,57317864.0,7.77,-7.25,-1.68,4.14
15,2024-01-23,600455,21.34,21.11,21.35,20.48,23775,49549805.0,4.05,-1.72,-0.37,3.81
16,2024-01-24,600455,21.22,21.74,21.79,20.72,21997,46970172.0,5.07,2.98,0.63,3.52
17,2024-01-25,600455,21.61,22.97,22.99,21.61,20611,46183798.0,6.35,5.66,1.23,3.3
18,2024-01-26,600455,22.86,23.1,23.58,22.86,20221,47139235.0,3.13,0.57,0.13,3.24
19,2024-01-29,600455,23.2,22.25,23.29,22.15,16874,37918280.0,4.94,-3.68,-0.85,2.7
20,2024-01-30,600455,22.0,21.2,22.15,21.18,13922,30016485.0,4.36,-4.72,-1.05,2.23
21,2024-01-31,600455,21.19,19.77,21.21,19.6,23105,46729110.0,7.59,-6.75,-1.43,3.7
22,2024-02-01,600455,19.5,19.05,19.62,18.58,23365,44581363.0,5.26,-3.64,-0.72,3.74
23,2024-02-02,600455,18.67,17.91,19.5,17.15,26853,49196794.0,12.34,-5.98,-1.14,4.3
24,2024-02-05,600455,17.84,16.12,17.84,16.12,27835,45202458.0,9.6,-9.99,-1.79,4.46
25,2024-02-06,600455,15.0,15.13,15.59,14.51,57411,84586495.0,6.7,-6.14,-0.99,9.19
26,2024-02-07,600455,15.13,13.62,15.26,13.62,49103,68805036.0,10.84,-9.98,-1.51,7.86
27,2024-02-08,600455,13.22,14.8,14.92,12.55,51975,71763708.0,17.4,8.66,1.18,8.32
28,2024-02-19,600455,15.03,16.01,16.12,14.99,47934,75228474.0,7.64,8.18,1.21,7.67
29,2024-02-20,600455,15.8,16.15,16.27,15.46,31069,49613568.0,5.06,0.87,0.14,4.97
30,2024-02-21,600455,15.96,16.87,17.4,15.95,32166,53969165.0,8.98,4.46,0.72,5.15
31,2024-02-22,600455,16.66,17.57,17.61,16.63,25845,44431787.0,5.81,4.15,0.7,4.14
32,2024-02-23,600455,17.57,18.5,18.53,17.41,28067,50605024.0,6.37,5.29,0.93,4.49
33,2024-02-26,600455,18.5,18.76,19.14,18.02,28330,52851748.0,6.05,1.41,0.26,4.54
34,2024-02-27,600455,18.69,19.35,19.39,18.31,23801,45660089.0,5.76,3.14,0.59,3.81
35,2024-02-28,600455,19.5,17.42,20.2,17.42,49543,93089714.0,14.37,-9.97,-1.93,7.93
36,2024-02-29,600455,16.77,17.9,18.18,16.43,43246,76175029.0,10.05,2.76,0.48,6.92
37,2024-03-01,600455,17.9,18.03,18.24,17.53,24272,43339077.0,3.97,0.73,0.13,3.89
38,2024-03-04,600455,18.0,18.42,18.74,17.9,35199,64567054.0,4.66,2.16,0.39,5.64
39,2024-03-05,600455,18.36,18.1,18.53,18.07,24970,45635663.0,2.5,-1.74,-0.32,4.0
40,2024-03-06,600455,17.99,18.65,18.68,17.81,23808,43631684.0,4.81,3.04,0.55,3.81
41,2024-03-07,600455,18.55,18.32,18.89,18.31,20789,38643544.0,3.11,-1.77,-0.33,3.33
42,2024-03-08,600455,18.32,18.45,18.7,18.11,15190,27944854.0,3.22,0.71,0.13,2.43
43,2024-03-11,600455,18.55,19.26,19.35,18.4,22261,42232034.0,5.15,4.39,0.81,3.56
