,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,688391,49.66,49.09,50.04,48.88,3148,15492890.0,2.34,-1.03,-0.51,0.73
1,2024-01-03,688391,48.85,48.88,49.19,48.28,3264,15896943.0,1.85,-0.43,-0.21,0.76
2,2024-01-04,688391,49.12,47.8,49.12,47.66,3577,17185324.0,2.99,-2.21,-1.08,0.83
3,2024-01-05,688391,47.63,46.45,48.05,46.22,4647,21790427.0,3.83,-2.82,-1.35,1.08
4,2024-01-08,688391,46.15,43.9,46.39,43.9,7669,34411143.0,5.36,-5.49,-2.55,1.78
5,2024-01-09,688391,44.39,43.88,44.92,43.7,7255,32011234.0,2.78,-0.05,-0.02,1.69
6,2024-01-10,688391,43.8,43.51,44.14,42.67,7581,32922125.0,3.35,-0.84,-0.37,1.76
7,2024-01-11,688391,43.51,43.91,44.27,43.03,7221,31499873.0,2.85,0.92,0.4,1.68
8,2024-01-12,688391,43.89,43.5,44.68,43.5,7110,31280217.0,2.69,-0.93,-0.41,1.65
9,2024-01-15,688391,43.6,43.74,44.39,43.06,4989,21869954.0,3.06,0.55,0.24,1.16
10,2024-01-16,688391,43.63,43.22,43.77,42.52,6590,28393538.0,2.86,-1.19,-0.52,1.53
11,2024-01-17,688391,43.44,42.68,43.77,42.68,8165,35275807.0,2.52,-1.25,-0.54,1.9
12,2024-01-18,688391,42.68,41.66,42.68,40.6,10564,43881463.0,4.87,-2.39,-1.02,2.45
13,2024-01-19,688391,41.8,40.94,42.64,40.92,7632,31855534.0,4.13,-1.73,-0.72,1.77
14,2024-01-22,688391,41.03,38.25,41.03,37.99,8504,33550338.0,7.43,-6.57,-2.69,1.98
15,2024-01-23,688391,38.24,38.05,38.35,37.15,8901,33765530.0,3.14,-0.52,-0.2,2.07
16,2024-01-24,688391,38.58,37.98,38.58,36.38,8926,33316741.0,5.78,-0.18,-0.07,2.07
17,2024-01-25,688391,38.26,39.45,39.7,37.39,10263,40009195.0,6.08,3.87,1.47,2.38
18,2024-01-26,688391,39.51,38.87,39.69,38.7,6074,23799525.0,2.51,-1.47,-0.58,1.41
19,2024-01-29,688391,39.39,37.02,39.66,37.02,8270,31316691.0,6.79,-4.76,-1.85,1.92
20,2024-01-30,688391,36.32,35.91,37.02,35.71,7349,26648640.0,3.54,-3.0,-1.11,1.71
21,2024-01-31,688391,35.5,33.78,35.8,33.71,9197,31804654.0,5.82,-5.93,-2.13,2.14
22,2024-02-01,688391,33.58,32.78,34.0,32.5,9691,32109949.0,4.44,-2.96,-1.0,2.25
23,2024-02-02,688391,32.8,30.68,33.6,29.71,14259,44192331.0,11.87,-6.41,-2.1,3.31
24,2024-02-05,688391,30.38,27.63,30.47,26.6,14990,42060216.0,12.61,-9.94,-3.05,3.48
25,2024-02-06,688391,27.62,29.92,30.19,26.01,13541,38100538.0,15.13,8.29,2.29,3.15
26,2024-02-07,688391,31.52,29.2,31.52,28.3,13478,40045887.0,10.76,-2.41,-0.72,3.13
27,2024-02-08,688391,29.35,33.74,34.88,29.1,15137,48017482.0,19.79,15.55,4.54,3.52
28,2024-02-19,688391,33.5,34.36,35.49,33.5,12045,41358748.0,5.9,1.84,0.62,2.8
29,2024-02-20,688391,34.66,34.58,34.76,33.21,7958,27072128.0,4.51,0.64,0.22,1.85
30,2024-02-21,688391,34.02,35.2,37.21,33.81,9379,33561470.0,9.83,1.79,0.62,2.18
31,2024-02-22,688391,34.58,36.09,36.18,34.58,6634,23776076.0,4.55,2.53,0.89,1.54
32,2024-02-23,688391,36.51,37.29,37.37,35.86,7239,26441508.0,4.18,3.33,1.2,1.68
33,2024-02-26,688391,37.4,39.73,41.61,37.4,15694,62491864.0,11.29,6.54,2.44,3.65
34,2024-02-27,688391,39.0,40.9,40.96,38.65,12043,48189799.0,5.81,2.94,1.17,2.8
35,2024-02-28,688391,41.5,38.0,41.86,38.0,14342,57321581.0,9.44,-7.09,-2.9,3.33
36,2024-02-29,688391,38.0,39.99,40.05,37.76,11356,44562893.0,6.03,5.24,1.99,2.64
37,2024-03-01,688391,39.97,40.96,41.4,39.63,9527,38566666.0,4.43,2.43,0.97,2.21
38,2024-03-04,688391,41.3,40.39,41.3,39.63,7397,29866317.0,4.08,-1.39,-0.57,1.72
39,2024-03-05,688391,39.78,40.16,40.92,39.32,6880,27660157.0,3.96,-0.57,-0.23,1.6
40,2024-03-06,688391,39.48,41.14,41.43,39.37,7191,29297998.0,5.13,2.44,0.98,1.67
41,2024-03-07,688391,41.2,42.31,43.66,40.81,15508,65916590.0,6.93,2.84,1.17,3.6
42,2024-03-08,688391,42.31,45.8,46.19,41.64,19722,87672137.0,10.75,8.25,3.49,4.58
43,2024-03-11,688391,45.28,46.03,47.2,44.4,13377,61596327.0,6.11,0.5,0.23,3.11
44,2024-03-12,688391,46.03,46.31,46.98,44.68,11075,50711795.0,5.0,0.61,0.28,2.57
45,2024-03-13,688391,46.38,45.78,46.38,45.51,5590,25646322.0,1.88,-1.14,-0.53,1.3
46,2024-03-14,688391,45.34,43.92,45.52,43.4,10994,48611998.0,4.63,-4.06,-1.86,2.55
47,2024-03-15,688391,43.93,44.05,44.35,43.36,5823,25503785.0,2.25,0.3,0.13,1.35
48,2024-03-18,688391,44.2,46.5,46.7,44.2,12377,56555899.0,5.68,5.56,2.45,2.88
