,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,603105,11.59,11.46,11.61,11.41,75880,87240404.0,1.73,-1.04,-0.12,1.52
1,2024-01-03,603105,11.41,11.41,11.51,11.29,66726,76082307.0,1.92,-0.44,-0.05,1.33
2,2024-01-04,603105,11.41,11.36,11.44,11.29,53923,61258545.0,1.31,-0.44,-0.05,1.08
3,2024-01-05,603105,11.36,11.14,11.51,11.06,61715,69636289.0,3.96,-1.94,-0.22,1.23
4,2024-01-08,603105,11.15,10.88,11.23,10.87,57337,63190138.0,3.23,-2.33,-0.26,1.15
5,2024-01-09,603105,10.91,11.03,11.25,10.81,65708,72495325.0,4.04,1.38,0.15,1.31
6,2024-01-10,603105,11.0,11.09,11.27,10.82,55819,61977087.0,4.08,0.54,0.06,1.12
7,2024-01-11,603105,11.07,11.33,11.34,11.03,75322,84680167.0,2.8,2.16,0.24,1.51
8,2024-01-12,603105,11.5,11.34,11.55,11.22,67512,76977056.0,2.91,0.09,0.01,1.35
9,2024-01-15,603105,11.3,11.28,11.38,11.15,45375,51172761.0,2.03,-0.53,-0.06,0.91
10,2024-01-16,603105,11.2,11.3,11.43,11.08,60525,67950534.0,3.1,0.18,0.02,1.21
11,2024-01-17,603105,11.26,10.88,11.29,10.87,52434,57934682.0,3.72,-3.72,-0.42,1.05
12,2024-01-18,603105,10.8,10.95,11.01,10.56,73593,79546609.0,4.14,0.64,0.07,1.47
13,2024-01-19,603105,11.0,10.7,11.03,10.67,54511,58984570.0,3.29,-2.28,-0.25,1.09
14,2024-01-22,603105,10.67,9.93,10.67,9.84,69017,70661118.0,7.76,-7.2,-0.77,1.38
15,2024-01-23,603105,9.92,10.08,10.14,9.7,64052,63943633.0,4.43,1.51,0.15,1.28
16,2024-01-24,603105,10.11,10.13,10.24,9.7,58347,58301748.0,5.36,0.5,0.05,1.17
17,2024-01-25,603105,10.12,10.45,10.45,10.0,62313,63942515.0,4.44,3.16,0.32,1.25
18,2024-01-26,603105,10.43,10.22,10.47,10.15,54487,56135149.0,3.06,-2.2,-0.23,1.09
19,2024-01-29,603105,10.2,9.77,10.3,9.75,55217,54793961.0,5.38,-4.4,-0.45,1.1
20,2024-01-30,603105,9.79,9.43,9.79,9.4,46693,44808824.0,3.99,-3.48,-0.34,0.93
21,2024-01-31,603105,9.4,9.0,9.66,8.96,60106,55622151.0,7.42,-4.56,-0.43,1.2
22,2024-02-01,603105,9.0,8.96,9.2,8.81,51766,46565531.0,4.33,-0.44,-0.04,1.04
23,2024-02-02,603105,8.95,8.35,9.05,8.06,93655,79735951.0,11.05,-6.81,-0.61,1.87
24,2024-02-05,603105,8.24,7.52,8.24,7.52,117280,89939592.0,8.62,-9.94,-0.83,2.35
25,2024-02-06,603105,7.01,7.65,7.88,6.82,112888,82801428.0,14.1,1.73,0.13,2.26
26,2024-02-07,603105,7.7,8.09,8.18,7.6,111515,89327333.0,7.58,5.75,0.44,2.23
27,2024-02-08,603105,8.06,8.9,8.9,8.06,68403,59373343.0,10.38,10.01,0.81,1.37
28,2024-02-19,603105,9.01,9.05,9.25,8.71,149417,133772509.0,6.07,1.69,0.15,2.99
29,2024-02-20,603105,9.0,8.93,9.0,8.75,66834,59050921.0,2.76,-1.33,-0.12,1.34
30,2024-02-21,603105,8.86,9.19,9.46,8.78,102199,94183870.0,7.61,2.91,0.26,2.04
31,2024-02-22,603105,9.19,9.31,9.4,9.13,76242,70777878.0,2.94,1.31,0.12,1.52
32,2024-02-23,603105,9.37,9.54,9.58,9.34,70237,66377073.0,2.58,2.47,0.23,1.4
33,2024-02-26,603105,9.61,9.71,9.96,9.53,88191,85892209.0,4.51,1.78,0.17,1.76
34,2024-02-27,603105,9.7,9.93,9.94,9.56,57248,56022289.0,3.91,2.27,0.22,1.14
35,2024-02-28,603105,9.96,9.39,10.26,9.38,100806,99465737.0,8.86,-5.44,-0.54,2.02
36,2024-02-29,603105,9.38,9.64,9.66,9.22,73923,70615054.0,4.69,2.66,0.25,1.48
37,2024-03-01,603105,9.63,9.72,9.77,9.53,70903,68492333.0,2.49,0.83,0.08,1.42
38,2024-03-04,603105,9.7,9.7,9.83,9.51,55406,53582833.0,3.29,-0.21,-0.02,1.11
39,2024-03-05,603105,9.66,9.54,9.68,9.44,49799,47578255.0,2.47,-1.65,-0.16,1.0
40,2024-03-06,603105,9.54,9.73,9.94,9.45,60683,58801618.0,5.14,1.99,0.19,1.21
41,2024-03-07,603105,9.76,9.51,9.83,9.5,53521,51561335.0,3.39,-2.26,-0.22,1.07
42,2024-03-08,603105,9.57,9.66,9.71,9.47,49081,47221100.0,2.52,1.58,0.15,0.98
43,2024-03-11,603105,9.8,10.12,10.31,9.73,173667,174898389.0,6.0,4.76,0.46,3.47
44,2024-03-12,603105,10.09,10.04,10.12,9.91,95614,95663743.0,2.08,-0.79,-0.08,1.91
45,2024-03-13,603105,9.98,10.08,10.13,9.93,62271,62578730.0,1.99,0.4,0.04,1.25
46,2024-03-14,603105,10.09,9.96,10.12,9.84,68460,68340589.0,2.78,-1.19,-0.12,1.37
47,2024-03-15,603105,9.9,10.05,10.05,9.87,49283,49125294.0,1.81,0.9,0.09,0.99
48,2024-03-18,603105,10.1,10.29,10.29,10.07,82323,83825819.0,2.19,2.39,0.24,1.65
49,2024-03-19,603105,10.26,10.09,10.35,10.06,77036,78350814.0,2.82,-1.94,-0.2,1.54
50,2024-03-20,603105,10.1,10.18,10.18,10.09,45723,46378824.0,0.89,0.89,0.09,0.91
51,2024-03-21,603105,10.28,10.1,10.28,10.0,53489,54017192.0,2.75,-0.79,-0.08,1.07
52,2024-03-22,603105,10.09,9.9,10.13,9.84,62130,61758965.0,2.87,-1.98,-0.2,1.24
53,2024-03-25,603105,9.92,9.62,9.94,9.61,47487,46396284.0,3.33,-2.83,-0.28,0.95
54,2024-03-26,603105,9.56,9.68,9.73,9.45,50437,48472184.0,2.91,0.62,0.06,1.01
55,2024-03-27,603105,9.64,9.3,9.73,9.3,51089,48625227.0,4.44,-3.93,-0.38,1.02
56,2024-03-28,603105,9.39,9.43,9.64,9.33,55906,53094805.0,3.33,1.4,0.13,1.12
57,2024-03-29,603105,9.46,9.43,9.56,9.32,56565,53146958.0,2.55,0.0,0.0,1.13
58,2024-04-01,603105,9.51,9.62,9.62,9.44,59150,56545335.0,1.91,2.01,0.19,1.18
59,2024-04-02,603105,9.65,9.52,9.66,9.44,56752,53982825.0,2.29,-1.04,-0.1,1.14
60,2024-04-03,603105,9.54,9.35,9.55,9.26,51995,48635888.0,3.05,-1.79,-0.17,1.04
61,2024-04-08,603105,9.32,9.01,9.32,8.98,66889,60890717.0,3.64,-3.64,-0.34,1.34
62,2024-04-09,603105,9.01,9.3,9.32,9.01,62769,57863229.0,3.44,3.22,0.29,1.26
63,2024-04-10,603105,9.3,9.07,9.32,9.01,50771,46272562.0,3.33,-2.47,-0.23,1.02
64,2024-04-11,603105,9.01,9.17,9.27,8.96,48728,44655087.0,3.42,1.1,0.1,0.97
65,2024-04-12,603105,9.17,8.94,9.21,8.93,50835,45951852.0,3.05,-2.51,-0.23,1.02
66,2024-04-15,603105,8.93,8.73,9.1,8.58,66383,58391948.0,5.82,-2.35,-0.21,1.33
67,2024-04-16,603105,8.67,8.25,8.71,8.21,71897,60242091.0,5.73,-5.5,-0.48,1.44
68,2024-04-17,603105,8.31,8.72,8.73,8.27,63667,54638868.0,5.58,5.7,0.47,1.27
69,2024-04-18,603105,8.76,8.62,8.76,8.54,47451,41059038.0,2.52,-1.15,-0.1,0.95
70,2024-04-19,603105,8.56,8.47,8.64,8.44,41541,35327889.0,2.32,-1.74,-0.15,0.83
71,2024-04-22,603105,8.45,8.46,8.63,8.33,42374,35981146.0,3.54,-0.12,-0.01,0.85
72,2024-04-23,603105,8.53,8.53,8.65,8.45,40966,35027855.0,2.36,0.83,0.07,0.82
73,2024-04-24,603105,8.53,8.66,8.67,8.52,46410,40010078.0,1.76,1.52,0.13,0.93
74,2024-04-25,603105,8.63,8.59,8.73,8.56,43987,37977079.0,1.96,-0.81,-0.07,0.88
75,2024-04-26,603105,8.69,8.86,8.9,8.58,70963,62284610.0,3.73,3.14,0.27,1.42
76,2024-04-29,603105,8.82,9.14,9.16,8.82,66810,60515564.0,3.84,3.16,0.28,1.34
77,2024-04-30,603105,9.08,9.06,9.19,8.97,50394,45579298.0,2.41,-0.88,-0.08,1.01
78,2024-05-06,603105,9.24,9.15,9.25,9.11,57693,52991697.0,1.55,0.99,0.09,1.15
79,2024-05-07,603105,9.14,9.18,9.19,9.07,47155,43138355.0,1.31,0.33,0.03,0.94
80,2024-05-08,603105,9.19,9.13,9.4,9.12,80170,74081686.0,3.05,-0.54,-0.05,1.6
81,2024-05-09,603105,9.1,9.3,9.38,9.08,68273,63443061.0,3.29,1.86,0.17,1.37
82,2024-05-10,603105,9.34,9.35,9.44,9.18,94151,87641368.0,2.8,0.54,0.05,1.88
83,2024-05-13,603105,9.3,9.24,9.39,9.14,78962,73382861.0,2.67,-1.18,-0.11,1.58
84,2024-05-14,603105,9.17,9.27,9.4,9.17,74146,69010080.0,2.49,0.32,0.03,1.48
85,2024-05-15,603105,9.24,9.04,9.29,9.02,77696,70947138.0,2.91,-2.48,-0.23,1.55
86,2024-05-16,603105,9.05,8.96,9.11,8.95,50588,45668176.0,1.77,-0.88,-0.08,1.01
87,2024-05-17,603105,8.88,8.87,8.93,8.79,57293,50695210.0,1.56,-1.0,-0.09,1.15
88,2024-05-20,603105,8.88,8.91,9.02,8.86,65780,58816370.0,1.8,0.45,0.04,1.32
89,2024-05-21,603105,8.9,8.47,8.98,8.35,144661,123321137.0,7.07,-4.94,-0.44,2.89
90,2024-05-22,603105,8.46,8.73,8.75,8.44,146803,127031696.0,3.66,3.07,0.26,2.94
91,2024-05-23,603105,8.66,8.38,8.7,8.33,112373,95179563.0,4.24,-4.01,-0.35,2.25
92,2024-05-24,603105,8.35,9.22,9.22,8.35,291682,264337558.0,10.38,10.02,0.84,5.83
93,2024-05-27,603105,9.35,9.05,9.44,8.94,390859,355651821.0,5.42,-1.84,-0.17,7.82
94,2024-05-28,603105,8.94,9.96,9.96,8.87,510947,485495143.0,12.04,10.06,0.91,10.22
95,2024-05-29,603105,9.89,10.73,10.96,9.7,806982,861453993.0,12.65,7.73,0.77,16.14
96,2024-05-30,603105,10.4,9.82,10.61,9.8,616629,620403143.0,7.55,-8.48,-0.91,12.33
97,2024-05-31,603105,9.87,9.62,9.95,9.52,332539,321283359.0,4.38,-2.04,-0.2,6.65
98,2024-06-03,603105,9.58,10.3,10.42,9.37,542883,538516321.0,10.91,7.07,0.68,10.86
99,2024-06-04,603105,10.07,10.3,10.59,9.68,430372,433694064.0,8.83,0.0,0.0,8.61
100,2024-06-05,603105,10.03,9.81,10.19,9.76,263741,262509971.0,4.17,-4.76,-0.49,5.27
101,2024-06-06,603105,9.75,10.4,10.6,9.61,509528,517871345.0,10.09,6.01,0.59,10.19
102,2024-06-07,603105,10.41,10.58,11.38,10.26,639555,688147875.0,10.77,1.73,0.18,12.79
103,2024-06-11,603105,10.44,11.22,11.5,10.08,542574,583503342.0,13.42,6.05,0.64,10.85
104,2024-06-12,603105,10.91,11.02,11.08,10.78,408102,446477182.0,2.67,-1.78,-0.2,8.16
105,2024-06-13,603105,10.93,10.75,11.25,10.5,390452,423470061.0,6.81,-2.45,-0.27,7.81
106,2024-06-14,603105,10.55,10.7,11.06,10.41,303346,328091087.0,6.05,-0.47,-0.05,6.07
107,2024-06-17,603105,10.51,10.16,10.61,10.01,367650,377254084.0,5.61,-5.05,-0.54,7.35
108,2024-06-18,603105,10.04,10.22,10.27,10.03,273663,277893393.0,2.36,0.59,0.06,5.47
109,2024-06-19,603105,10.1,9.67,10.18,9.62,347016,340848883.0,5.48,-5.38,-0.55,6.94
110,2024-06-20,603105,9.58,9.12,9.66,9.1,290135,269344914.0,5.79,-5.69,-0.55,5.8
111,2024-06-21,603105,9.09,9.05,9.28,9.03,153405,140158840.0,2.74,-0.77,-0.07,3.07
112,2024-06-24,603105,8.87,8.72,9.02,8.7,172538,152519670.0,3.54,-3.65,-0.33,3.45
113,2024-06-25,603105,8.72,8.97,9.02,8.5,202529,177336850.0,5.96,2.87,0.25,4.05
114,2024-06-26,603105,8.88,9.18,9.23,8.83,188764,171792629.0,4.46,2.34,0.21,3.78
115,2024-06-27,603105,9.11,8.79,9.13,8.79,138329,124122322.0,3.7,-4.25,-0.39,2.77
116,2024-06-28,603105,8.7,8.8,8.99,8.6,142603,126600992.0,4.44,0.11,0.01,2.85
117,2024-07-01,603105,8.8,8.91,8.95,8.78,99182,88154432.0,1.93,1.25,0.11,1.98
118,2024-07-02,603105,8.86,8.89,8.97,8.67,101173,89407988.0,3.37,-0.22,-0.02,2.02
119,2024-07-03,603105,8.89,8.6,8.89,8.6,109213,94752011.0,3.26,-3.26,-0.29,2.18
120,2024-07-04,603105,8.4,8.07,8.55,8.05,183130,150614648.0,5.81,-6.16,-0.53,3.66
121,2024-07-05,603105,7.99,8.37,8.51,7.81,172972,141614832.0,8.67,3.72,0.3,3.46
122,2024-07-08,603105,8.34,8.08,8.34,7.99,107465,87308982.0,4.18,-3.46,-0.29,2.15
