,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,603976,19.71,20.22,20.25,19.71,8499,17068507.0,2.74,2.59,0.51,0.56
1,2024-01-03,603976,20.22,20.3,20.39,20.02,8285,16764344.0,1.83,0.4,0.08,0.55
2,2024-01-04,603976,20.3,20.22,20.31,20.1,4451,8990341.0,1.03,-0.39,-0.08,0.29
3,2024-01-05,603976,20.33,20.02,20.44,19.86,5681,11453459.0,2.87,-0.99,-0.2,0.38
4,2024-01-08,603976,19.96,19.61,19.98,19.61,5874,11616504.0,1.85,-2.05,-0.41,0.39
5,2024-01-09,603976,19.56,19.68,19.83,19.34,6332,12415589.0,2.5,0.36,0.07,0.42
6,2024-01-10,603976,19.99,19.54,19.99,19.5,6111,12018874.0,2.49,-0.71,-0.14,0.4
7,2024-01-11,603976,19.43,19.85,19.99,19.43,7531,14904008.0,2.87,1.59,0.31,0.5
8,2024-01-12,603976,19.89,19.76,20.05,19.7,5744,11409504.0,1.76,-0.45,-0.09,0.38
9,2024-01-15,603976,20.1,19.7,20.1,19.41,6255,12328986.0,3.49,-0.3,-0.06,0.41
10,2024-01-16,603976,19.72,19.65,19.86,19.39,5065,9941209.0,2.39,-0.25,-0.05,0.34
11,2024-01-17,603976,19.54,19.07,19.68,19.07,5251,10188254.0,3.1,-2.95,-0.58,0.35
12,2024-01-18,603976,19.08,18.61,19.22,18.15,11628,21523477.0,5.61,-2.41,-0.46,0.77
13,2024-01-19,603976,19.0,18.55,19.01,18.55,7552,14169294.0,2.47,-0.32,-0.06,0.5
14,2024-01-22,603976,18.48,17.07,18.57,17.0,13814,24492848.0,8.46,-7.98,-1.48,0.91
15,2024-01-23,603976,17.07,16.79,17.1,16.48,10323,17297212.0,3.63,-1.64,-0.28,0.68
16,2024-01-24,603976,17.02,17.01,17.27,16.37,10066,16969584.0,5.36,1.31,0.22,0.67
17,2024-01-25,603976,17.01,17.85,17.9,16.87,9887,17274221.0,6.06,4.94,0.84,0.65
18,2024-01-26,603976,17.81,17.8,18.1,17.67,8763,15678833.0,2.41,-0.28,-0.05,0.58
19,2024-01-29,603976,17.81,17.12,18.07,17.02,9028,15619580.0,5.9,-3.82,-0.68,0.6
20,2024-01-30,603976,17.12,16.47,17.22,16.42,8734,14630014.0,4.67,-3.8,-0.65,0.58
21,2024-01-31,603976,16.55,15.45,16.59,15.41,11832,18819983.0,7.16,-6.19,-1.02,0.78
22,2024-02-01,603976,15.45,15.22,15.92,14.7,16595,25211138.0,7.9,-1.49,-0.23,1.1
23,2024-02-02,603976,15.22,14.23,15.54,13.7,13370,19396745.0,12.09,-6.5,-0.99,0.88
24,2024-02-05,603976,14.0,12.81,14.0,12.81,17226,22383433.0,8.36,-9.98,-1.42,1.14
25,2024-02-06,603976,12.7,12.6,13.0,11.53,25189,30256627.0,11.48,-1.64,-0.21,1.67
26,2024-02-07,603976,12.6,11.57,12.61,11.52,27002,31841423.0,8.65,-8.17,-1.03,1.79
27,2024-02-08,603976,11.56,12.4,12.49,11.31,22973,27429992.0,10.2,7.17,0.83,1.52
28,2024-02-19,603976,12.5,13.31,13.47,12.5,18750,24757028.0,7.82,7.34,0.91,1.24
29,2024-02-20,603976,13.25,13.48,13.5,13.05,12824,17045455.0,3.38,1.28,0.17,0.85
30,2024-02-21,603976,13.34,13.88,14.19,13.25,13916,19231252.0,6.97,2.97,0.4,0.92
31,2024-02-22,603976,13.75,13.91,14.1,13.61,10707,14828741.0,3.53,0.22,0.03,0.71
32,2024-02-23,603976,13.79,14.28,14.31,13.79,11419,16167055.0,3.74,2.66,0.37,0.76
33,2024-02-26,603976,14.3,14.88,15.13,14.26,18117,26670848.0,6.09,4.2,0.6,1.2
34,2024-02-27,603976,14.92,15.03,15.09,14.71,12692,18926359.0,2.55,1.01,0.15,0.84
35,2024-02-28,603976,15.08,13.84,15.4,13.82,22948,33674606.0,10.51,-7.92,-1.19,1.52
36,2024-02-29,603976,13.6,14.22,14.22,13.52,19524,27238981.0,5.06,2.75,0.38,1.29
37,2024-03-01,603976,14.25,14.0,14.31,13.82,17861,25025128.0,3.45,-1.55,-0.22,1.18
38,2024-03-04,603976,14.0,14.03,14.18,13.91,9854,13814546.0,1.93,0.21,0.03,0.65
39,2024-03-05,603976,14.12,13.75,14.12,13.72,9202,12711829.0,2.85,-2.0,-0.28,0.61
40,2024-03-06,603976,13.75,13.98,14.06,13.5,11921,16473364.0,4.07,1.67,0.23,0.79
41,2024-03-07,603976,13.99,13.79,14.11,13.73,8098,11258039.0,2.72,-1.36,-0.19,0.54
42,2024-03-08,603976,13.79,13.86,13.9,13.62,6863,9470376.0,2.03,0.51,0.07,0.45
43,2024-03-11,603976,13.92,14.17,14.17,13.92,9867,13867892.0,1.8,2.24,0.31,0.65
44,2024-03-12,603976,14.23,14.51,14.56,14.23,12291,17743786.0,2.33,2.4,0.34,0.81
45,2024-03-13,603976,14.61,14.45,14.7,14.3,8205,11847945.0,2.76,-0.41,-0.06,0.54
46,2024-03-14,603976,14.46,14.41,14.71,14.2,9222,13349896.0,3.53,-0.28,-0.04,0.61
47,2024-03-15,603976,14.37,14.5,14.52,14.27,8027,11594974.0,1.73,0.62,0.09,0.53
48,2024-03-18,603976,14.95,15.95,15.95,14.75,36031,55619782.0,8.28,10.0,1.45,2.38
49,2024-03-19,603976,16.27,15.63,17.17,15.52,57530,93203023.0,10.34,-2.01,-0.32,3.8
50,2024-03-20,603976,15.71,16.26,16.73,15.52,40689,65476854.0,7.74,4.03,0.63,2.69
51,2024-03-21,603976,16.09,16.35,16.72,15.65,42026,67764971.0,6.58,0.55,0.09,2.78
52,2024-03-22,603976,16.22,15.76,16.34,15.7,22020,34892678.0,3.91,-3.61,-0.59,1.46
53,2024-03-25,603976,15.74,15.25,15.99,15.25,16043,24960763.0,4.7,-3.24,-0.51,1.06
54,2024-03-26,603976,15.25,15.36,15.53,14.96,12317,18811505.0,3.74,0.72,0.11,0.81
55,2024-03-27,603976,15.36,15.26,15.71,15.18,13628,21090528.0,3.45,-0.65,-0.1,0.9
56,2024-03-28,603976,14.92,15.22,15.4,14.69,13367,20267775.0,4.65,-0.26,-0.04,0.88
57,2024-03-29,603976,15.22,15.35,15.51,15.2,11427,17504452.0,2.04,0.85,0.13,0.76
58,2024-04-01,603976,15.48,15.72,15.8,15.41,13114,20450180.0,2.54,2.41,0.37,0.87
59,2024-04-02,603976,15.68,15.65,15.76,15.55,10460,16352751.0,1.34,-0.45,-0.07,0.69
60,2024-04-03,603976,15.75,15.83,16.47,15.66,15952,25352387.0,5.18,1.15,0.18,1.06
61,2024-04-08,603976,15.77,15.16,15.83,15.11,11174,17206741.0,4.55,-4.23,-0.67,0.74
62,2024-04-09,603976,15.4,15.68,15.72,15.22,10481,16278050.0,3.3,3.43,0.52,0.69
63,2024-04-10,603976,15.68,15.1,15.71,14.96,13254,20125522.0,4.78,-3.7,-0.58,0.88
64,2024-04-11,603976,15.1,15.07,15.4,14.97,9523,14491113.0,2.85,-0.2,-0.03,0.63
65,2024-04-12,603976,15.04,14.71,15.19,14.65,9770,14516257.0,3.58,-2.39,-0.36,0.65
66,2024-04-15,603976,14.71,14.12,15.11,13.88,13881,19912693.0,8.36,-4.01,-0.59,0.92
67,2024-04-16,603976,14.05,12.85,14.05,12.8,17687,23272571.0,8.85,-8.99,-1.27,1.17
68,2024-04-17,603976,13.05,13.97,13.99,13.05,14958,20425941.0,7.32,8.72,1.12,0.99
69,2024-04-18,603976,13.84,13.84,14.1,13.7,8799,12222073.0,2.86,-0.93,-0.13,0.58
70,2024-04-19,603976,13.76,13.49,13.96,13.39,10133,13755209.0,4.12,-2.53,-0.35,0.67
71,2024-04-22,603976,13.2,13.64,13.83,13.2,8583,11659237.0,4.67,1.11,0.15,0.57
72,2024-04-23,603976,13.94,13.74,13.94,13.57,6441,8851071.0,2.71,0.73,0.1,0.43
73,2024-04-24,603976,13.76,14.12,14.15,13.7,9412,13242415.0,3.28,2.77,0.38,0.62
74,2024-04-25,603976,14.14,14.23,14.25,14.02,6128,8682519.0,1.63,0.78,0.11,0.41
75,2024-04-26,603976,14.08,14.35,14.39,14.08,6020,8599816.0,2.18,0.84,0.12,0.4
76,2024-04-29,603976,14.58,15.79,15.79,14.55,11203,17563142.0,8.64,10.03,1.44,0.74
77,2024-04-30,603976,15.98,16.14,16.4,15.45,35500,56210433.0,6.02,2.22,0.35,2.35
78,2024-05-06,603976,15.87,16.08,16.1,15.8,23742,37794619.0,1.86,-0.37,-0.06,1.57
79,2024-05-07,603976,16.0,16.4,16.5,16.0,25323,41371654.0,3.11,1.99,0.32,1.67
80,2024-05-08,603976,16.42,16.41,17.09,16.26,26947,44611667.0,5.06,0.06,0.01,1.78
81,2024-05-09,603976,16.29,16.56,16.84,15.96,21648,35789985.0,5.36,0.91,0.15,1.43
82,2024-05-10,603976,16.54,16.29,16.72,16.16,15791,25890939.0,3.38,-1.63,-0.27,1.04
83,2024-05-13,603976,16.39,15.89,16.39,15.79,13267,21163832.0,3.68,-2.46,-0.4,0.88
84,2024-05-14,603976,16.05,15.95,16.19,15.9,7898,12631552.0,1.83,0.38,0.06,0.52
85,2024-05-15,603976,15.95,15.81,16.05,15.73,8749,13930832.0,2.01,-0.88,-0.14,0.58
86,2024-05-16,603976,15.86,16.03,16.16,15.86,9732,15639550.0,1.9,1.39,0.22,0.64
87,2024-05-17,603976,16.19,16.16,16.19,15.9,7249,11631354.0,1.81,0.81,0.13,0.48
88,2024-05-20,603976,16.44,16.27,16.48,16.16,10631,17353618.0,1.98,0.68,0.11,0.7
89,2024-05-21,603976,16.32,16.12,16.4,16.05,8178,13228253.0,2.15,-0.92,-0.15,0.54
90,2024-05-22,603976,16.25,16.15,16.34,16.05,5459,8817300.0,1.8,0.19,0.03,0.36
91,2024-05-23,603976,16.13,15.68,16.14,15.62,9632,15231197.0,3.22,-2.91,-0.47,0.64
92,2024-05-24,603976,15.74,15.76,15.86,15.5,7575,11946297.0,2.3,0.51,0.08,0.5
93,2024-05-27,603976,15.76,15.85,15.91,15.41,10366,16226742.0,3.17,0.57,0.09,0.69
94,2024-05-28,603976,15.88,15.54,15.9,15.54,7133,11189384.0,2.27,-1.96,-0.31,0.47
95,2024-05-29,603976,15.8,15.63,15.89,15.46,6985,10966464.0,2.77,0.58,0.09,0.46
96,2024-05-30,603976,15.54,15.4,16.05,15.4,7116,11076438.0,4.16,-1.47,-0.23,0.47
97,2024-05-31,603976,15.37,15.93,15.95,15.37,10009,15812126.0,3.77,3.44,0.53,0.66
98,2024-06-03,603976,15.93,15.69,16.09,15.51,11189,17621064.0,3.64,-1.51,-0.24,0.74
99,2024-06-04,603976,15.52,14.99,15.57,14.87,13841,20878109.0,4.46,-4.46,-0.7,0.92
100,2024-06-05,603976,14.84,14.89,15.43,14.84,7886,11887701.0,3.94,-0.67,-0.1,0.52
101,2024-06-06,603976,14.9,14.22,15.2,14.02,11295,16229328.0,7.92,-4.5,-0.67,0.75
102,2024-06-07,603976,14.56,14.68,14.79,14.36,9920,14513355.0,3.02,3.23,0.46,0.66
103,2024-06-11,603976,14.68,14.9,14.91,14.39,8678,12759995.0,3.54,1.5,0.22,0.57
104,2024-06-12,603976,14.93,15.19,15.31,14.86,7267,11007961.0,3.02,1.95,0.29,0.48
105,2024-06-13,603976,15.0,14.91,15.43,14.8,7441,11128806.0,4.15,-1.84,-0.28,0.49
106,2024-06-14,603976,14.91,14.84,15.07,14.68,6337,9393697.0,2.62,-0.47,-0.07,0.42
107,2024-06-17,603976,14.8,14.62,15.08,14.58,6754,9909639.0,3.37,-1.48,-0.22,0.45
108,2024-06-18,603976,14.7,14.75,14.86,14.6,6416,9429928.0,1.78,0.89,0.13,0.42
109,2024-06-19,603976,14.55,14.54,14.87,14.52,6815,9976760.0,2.37,-1.42,-0.21,0.45
110,2024-06-20,603976,14.7,14.6,14.94,14.47,9357,13724908.0,3.23,0.41,0.06,0.62
111,2024-06-21,603976,14.44,14.44,14.66,14.27,7535,10882531.0,2.67,-1.1,-0.16,0.5
112,2024-06-24,603976,14.44,13.97,14.65,13.74,8060,11306534.0,6.3,-3.25,-0.47,0.53
113,2024-06-25,603976,13.78,13.98,14.34,13.77,4837,6752351.0,4.08,0.07,0.01,0.32
114,2024-06-26,603976,14.17,14.45,14.5,13.51,6656,9455946.0,7.08,3.36,0.47,0.44
