,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,605298,15.59,16.06,16.17,15.59,20597,32979886.0,3.72,3.01,0.47,4.8
1,2024-01-03,605298,15.99,15.94,16.15,15.51,15268,24333314.0,3.99,-0.75,-0.12,3.56
2,2024-01-04,605298,15.94,15.92,16.0,15.84,8981,14293221.0,1.0,-0.13,-0.02,2.09
3,2024-01-05,605298,15.94,15.73,16.1,15.62,9070,14334986.0,3.02,-1.19,-0.19,2.11
4,2024-01-08,605298,15.91,15.4,15.91,15.37,10017,15556373.0,3.43,-2.1,-0.33,2.33
5,2024-01-09,605298,15.4,15.76,15.87,15.36,18581,29167279.0,3.31,2.34,0.36,4.33
6,2024-01-10,605298,15.74,15.48,15.79,15.4,11256,17485973.0,2.47,-1.78,-0.28,2.62
7,2024-01-11,605298,15.42,15.75,15.82,15.39,11910,18626648.0,2.78,1.74,0.27,2.78
8,2024-01-12,605298,15.72,15.66,16.0,15.57,11522,18232764.0,2.73,-0.57,-0.09,2.69
9,2024-01-15,605298,15.59,15.51,15.78,15.42,11892,18456626.0,2.3,-0.96,-0.15,2.77
10,2024-01-16,605298,15.39,15.39,15.67,15.24,13283,20463183.0,2.77,-0.77,-0.12,3.1
11,2024-01-17,605298,15.51,15.17,15.62,15.15,12241,18847580.0,3.05,-1.43,-0.22,2.85
12,2024-01-18,605298,15.16,14.75,15.28,14.41,19360,28508290.0,5.74,-2.77,-0.42,4.51
13,2024-01-19,605298,14.96,14.33,14.96,14.28,14496,20995472.0,4.61,-2.85,-0.42,3.38
14,2024-01-22,605298,14.33,13.24,14.33,13.18,18820,25988242.0,8.03,-7.61,-1.09,4.39
15,2024-01-23,605298,13.44,13.0,13.44,12.77,23384,30256763.0,5.06,-1.81,-0.24,5.45
16,2024-01-24,605298,13.0,13.14,13.5,12.57,16740,21660619.0,7.15,1.08,0.14,3.9
17,2024-01-25,605298,13.08,13.99,13.99,13.08,16381,22327657.0,6.93,6.47,0.85,3.82
18,2024-01-26,605298,13.99,14.06,14.37,13.99,14226,20164879.0,2.72,0.5,0.07,3.32
19,2024-01-29,605298,14.16,13.18,14.19,13.11,19597,26405547.0,7.68,-6.26,-0.88,4.57
