,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,601019,9.43,9.49,9.62,9.38,100624,95626763.0,2.56,1.17,0.11,0.48
1,2024-01-03,601019,9.52,9.66,9.79,9.31,127518,122941103.0,5.06,1.79,0.17,0.61
2,2024-01-04,601019,9.65,9.65,9.76,9.5,77434,74775666.0,2.69,-0.1,-0.01,0.37
3,2024-01-05,601019,9.67,9.57,9.77,9.5,81955,78915159.0,2.8,-0.83,-0.08,0.39
4,2024-01-08,601019,9.57,9.52,9.6,9.43,69259,65854782.0,1.78,-0.52,-0.05,0.33
5,2024-01-09,601019,9.47,9.44,9.58,9.34,61468,57985907.0,2.52,-0.84,-0.08,0.29
6,2024-01-10,601019,9.4,9.27,9.41,9.21,46687,43277455.0,2.12,-1.8,-0.17,0.22
7,2024-01-11,601019,9.22,9.38,9.47,9.2,65527,61476836.0,2.91,1.19,0.11,0.31
8,2024-01-12,601019,9.36,9.27,9.43,9.22,45393,42254670.0,2.24,-1.17,-0.11,0.22
9,2024-01-15,601019,9.21,9.22,9.32,9.15,62936,58155435.0,1.83,-0.54,-0.05,0.3
10,2024-01-16,601019,9.22,9.19,9.28,9.08,55151,50612474.0,2.17,-0.33,-0.03,0.26
11,2024-01-17,601019,9.18,9.02,9.24,9.02,36935,33732419.0,2.39,-1.85,-0.17,0.18
12,2024-01-18,601019,9.0,8.9,9.07,8.64,87842,77465977.0,4.77,-1.33,-0.12,0.42
13,2024-01-19,601019,8.93,9.01,9.18,8.9,58326,52784571.0,3.15,1.24,0.11,0.28
14,2024-01-22,601019,8.96,8.27,9.13,8.22,100316,86849726.0,10.1,-8.21,-0.74,0.48
15,2024-01-23,601019,8.27,8.43,8.47,8.13,108382,89864775.0,4.11,1.93,0.16,0.52
16,2024-01-24,601019,8.38,8.48,8.61,8.19,91594,76871829.0,4.98,0.59,0.05,0.44
17,2024-01-25,601019,8.53,9.15,9.17,8.42,119689,106858128.0,8.84,7.9,0.67,0.57
18,2024-01-26,601019,9.66,9.79,10.07,9.58,278993,274601058.0,5.36,6.99,0.64,1.34
19,2024-01-29,601019,9.63,9.71,9.82,9.61,236876,230463960.0,2.15,-0.82,-0.08,1.14
20,2024-01-30,601019,9.59,9.53,9.85,9.46,139996,135173055.0,4.02,-1.85,-0.18,0.67
21,2024-01-31,601019,9.5,9.7,9.96,9.41,197629,192285698.0,5.77,1.78,0.17,0.95
22,2024-02-01,601019,9.63,9.4,9.63,9.26,165277,156201419.0,3.81,-3.09,-0.3,0.79
23,2024-02-02,601019,9.35,9.2,9.64,8.83,150458,140580930.0,8.62,-2.13,-0.2,0.72
24,2024-02-05,601019,9.1,8.87,9.2,8.44,202116,179701144.0,8.26,-3.59,-0.33,0.97
25,2024-02-06,601019,8.62,9.26,9.52,8.52,187298,169474895.0,11.27,4.4,0.39,0.9
26,2024-02-07,601019,9.2,9.39,9.55,9.12,152732,142570486.0,4.64,1.4,0.13,0.73
27,2024-02-08,601019,9.39,9.77,10.08,9.39,184595,180702495.0,7.35,4.05,0.38,0.88
28,2024-02-19,601019,9.82,9.94,10.08,9.76,152406,151090499.0,3.28,1.74,0.17,0.73
29,2024-02-20,601019,9.85,10.1,10.25,9.71,126272,126968935.0,5.43,1.61,0.16,0.61
30,2024-02-21,601019,10.02,9.96,10.25,9.83,114814,115266361.0,4.16,-1.39,-0.14,0.55
31,2024-02-22,601019,9.97,10.13,10.16,9.9,80649,81029496.0,2.61,1.71,0.17,0.39
32,2024-02-23,601019,10.14,11.14,11.14,10.05,197355,208991162.0,10.76,9.97,1.01,0.95
33,2024-02-26,601019,11.58,10.81,11.58,10.61,323445,349471847.0,8.71,-2.96,-0.33,1.55
34,2024-02-27,601019,10.67,10.7,10.88,10.57,249234,266752516.0,2.87,-1.02,-0.11,1.19
35,2024-02-28,601019,10.62,10.36,10.91,10.34,208543,222315135.0,5.33,-3.18,-0.34,1.0
36,2024-02-29,601019,10.33,10.56,10.57,10.23,137590,144077415.0,3.28,1.93,0.2,0.66
37,2024-03-01,601019,10.56,10.6,10.7,10.38,139580,147412800.0,3.03,0.38,0.04,0.67
38,2024-03-04,601019,10.6,10.67,10.7,10.47,139583,148225079.0,2.17,0.66,0.07,0.67
39,2024-03-05,601019,10.68,10.55,10.71,10.47,148560,157582402.0,2.25,-1.12,-0.12,0.71
40,2024-03-06,601019,10.55,10.63,10.75,10.47,128473,136864652.0,2.65,0.76,0.08,0.62
41,2024-03-07,601019,10.71,10.84,11.1,10.6,157200,171304664.0,4.7,1.98,0.21,0.75
42,2024-03-08,601019,10.77,11.13,11.24,10.77,155478,171761330.0,4.34,2.68,0.29,0.75
43,2024-03-11,601019,11.15,11.23,11.24,11.0,107168,119307221.0,2.16,0.9,0.1,0.51
44,2024-03-12,601019,11.16,11.12,11.22,10.91,131909,146083247.0,2.76,-0.98,-0.11,0.63
45,2024-03-13,601019,11.19,11.45,11.65,10.95,134283,152518159.0,6.29,2.97,0.33,0.64
