,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,873169,9.5,12.72,12.72,9.4,187106,219865543.57,33.91,29.93,2.93,38.6
1,2024-01-03,873169,12.0,11.59,12.5,11.27,142012,167412687.16,9.67,-8.88,-1.13,29.3
2,2024-01-04,873169,11.15,11.28,11.68,10.85,91229,102466109.01,7.16,-2.67,-0.31,18.82
3,2024-01-05,873169,11.03,10.62,11.32,10.03,83277,87857737.34,11.44,-5.85,-0.66,17.18
4,2024-01-08,873169,10.4,9.93,10.83,9.91,42033,43790218.52,8.66,-6.5,-0.69,8.67
5,2024-01-09,873169,9.99,9.25,10.24,9.02,52909,50097360.02,12.29,-6.85,-0.68,10.91
6,2024-01-10,873169,9.32,9.55,9.89,9.25,49419,47360693.52,6.92,3.24,0.3,10.19
7,2024-01-11,873169,9.5,9.63,9.67,9.09,41111,38663779.9,6.07,0.84,0.08,8.48
8,2024-01-12,873169,9.41,8.24,9.7,8.16,60199,53366633.96,15.99,-14.43,-1.39,12.42
9,2024-01-15,873169,8.22,7.75,8.32,7.61,34197,27220337.81,8.62,-5.95,-0.49,7.05
10,2024-01-16,873169,7.82,8.35,8.37,7.47,49526,39869246.11,11.61,7.74,0.6,10.22
11,2024-01-17,873169,8.23,8.38,8.97,8.12,49780,42296813.28,10.18,0.36,0.03,10.27
12,2024-01-18,873169,8.33,8.83,8.83,8.03,43684,37316046.48,9.55,5.37,0.45,9.01
13,2024-01-19,873169,8.8,9.31,9.39,8.66,50633,46151191.33,8.27,5.44,0.48,10.45
14,2024-01-22,873169,9.1,8.65,9.36,8.5,37541,33726755.67,9.24,-7.09,-0.66,7.74
15,2024-01-23,873169,8.67,8.65,8.83,8.36,21625,18640879.26,5.43,0.0,0.0,4.46
16,2024-01-24,873169,8.73,8.66,8.96,8.28,22762,19693014.19,7.86,0.12,0.01,4.7
17,2024-01-25,873169,8.53,8.3,8.65,8.08,27810,23203980.93,6.58,-4.16,-0.36,5.74
18,2024-01-26,873169,8.28,8.03,8.48,7.92,20664,17043116.44,6.75,-3.25,-0.27,4.26
19,2024-01-29,873169,8.07,7.01,8.1,6.99,28533,21129809.16,13.82,-12.7,-1.02,5.89
20,2024-01-30,873169,7.07,7.09,7.19,6.72,24548,17097550.1,6.7,1.14,0.08,5.06
