,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,600231,2.15,2.18,2.19,2.14,86020,18660313.0,2.33,1.4,0.03,0.3
1,2024-01-03,600231,2.17,2.19,2.2,2.16,69657,15229470.0,1.83,0.46,0.01,0.24
2,2024-01-04,600231,2.18,2.17,2.2,2.15,64858,14088527.0,2.28,-0.91,-0.02,0.23
3,2024-01-05,600231,2.17,2.18,2.21,2.16,111265,24393895.0,2.3,0.46,0.01,0.39
4,2024-01-08,600231,2.18,2.13,2.18,2.13,114408,24530772.0,2.29,-2.29,-0.05,0.4
5,2024-01-09,600231,2.13,2.14,2.16,2.12,106294,22752208.0,1.88,0.47,0.01,0.37
6,2024-01-10,600231,2.14,2.14,2.15,2.11,93341,19914010.0,1.87,0.0,0.0,0.33
7,2024-01-11,600231,2.13,2.14,2.15,2.11,102169,21759713.0,1.87,0.0,0.0,0.36
8,2024-01-12,600231,2.13,2.13,2.17,2.12,97180,20830644.0,2.34,-0.47,-0.01,0.34
9,2024-01-15,600231,2.12,2.09,2.13,2.09,136614,28737853.0,1.88,-1.88,-0.04,0.48
10,2024-01-16,600231,2.1,2.06,2.1,2.04,129887,26789874.0,2.87,-1.44,-0.03,0.46
11,2024-01-17,600231,2.06,2.02,2.07,2.02,113953,23262564.0,2.43,-1.94,-0.04,0.4
12,2024-01-18,600231,2.01,1.99,2.02,1.93,153828,30227278.0,4.46,-1.49,-0.03,0.54
13,2024-01-19,600231,1.98,1.99,2.02,1.96,89123,17736214.0,3.02,0.0,0.0,0.31
14,2024-01-22,600231,1.99,1.88,1.99,1.85,156725,30298077.0,7.04,-5.53,-0.11,0.55
15,2024-01-23,600231,1.88,1.91,1.93,1.84,149719,28208215.0,4.79,1.6,0.03,0.52
16,2024-01-24,600231,1.91,1.97,1.97,1.88,135551,26122057.0,4.71,3.14,0.06,0.48
17,2024-01-25,600231,1.97,2.03,2.03,1.96,106151,21270888.0,3.55,3.05,0.06,0.37
18,2024-01-26,600231,2.03,2.07,2.09,2.02,183774,37927552.0,3.45,1.97,0.04,0.64
19,2024-01-29,600231,2.07,2.03,2.08,2.02,117789,24205817.0,2.9,-1.93,-0.04,0.41
20,2024-01-30,600231,2.02,1.98,2.04,1.98,114557,23057387.0,2.96,-2.46,-0.05,0.4
21,2024-01-31,600231,1.98,1.92,1.99,1.91,125560,24413454.0,4.04,-3.03,-0.06,0.44
22,2024-02-01,600231,1.89,1.86,1.92,1.86,141689,26677778.0,3.13,-3.13,-0.06,0.5
23,2024-02-02,600231,1.86,1.8,1.9,1.74,147139,26886790.0,8.6,-3.23,-0.06,0.52
