,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,300471,13.78,13.86,13.98,13.69,68580,95019856.0,2.1,0.51,0.07,1.97
1,2024-01-03,300471,13.76,13.64,13.86,13.52,46455,63370513.0,2.45,-1.59,-0.22,1.33
2,2024-01-04,300471,13.63,13.49,13.8,13.44,39783,53853230.0,2.64,-1.1,-0.15,1.14
3,2024-01-05,300471,13.47,13.13,13.63,13.08,41910,55929062.0,4.08,-2.67,-0.36,1.2
4,2024-01-08,300471,13.06,12.41,13.09,12.4,76105,96559208.0,5.26,-5.48,-0.72,2.18
5,2024-01-09,300471,12.6,12.52,12.79,12.4,37648,47280306.0,3.14,0.89,0.11,1.08
6,2024-01-10,300471,12.46,12.49,12.66,12.16,45708,56940880.0,3.99,-0.24,-0.03,1.31
7,2024-01-11,300471,12.48,12.6,12.63,12.34,38883,48629400.0,2.32,0.88,0.11,1.12
8,2024-01-12,300471,12.6,12.73,13.47,12.57,106003,137082804.0,7.14,1.03,0.13,3.04
9,2024-01-15,300471,12.6,12.97,13.14,12.34,99911,128077967.0,6.28,1.89,0.24,2.87
10,2024-01-16,300471,12.95,12.56,12.97,12.38,77761,98001604.0,4.55,-3.16,-0.41,2.23
11,2024-01-17,300471,12.53,11.91,12.54,11.91,58794,71518158.0,5.02,-5.18,-0.65,1.69
12,2024-01-18,300471,11.8,11.69,11.99,11.33,57637,66873400.0,5.54,-1.85,-0.22,1.65
13,2024-01-19,300471,11.66,11.38,11.75,11.38,31534,36436854.0,3.17,-2.65,-0.31,0.91
14,2024-01-22,300471,11.35,10.45,11.39,10.3,76000,82157207.0,9.58,-8.17,-0.93,2.18
15,2024-01-23,300471,10.33,10.54,10.64,10.26,61316,64138707.0,3.64,0.86,0.09,1.76
16,2024-01-24,300471,10.66,10.63,10.98,10.32,87407,92871960.0,6.26,0.85,0.09,2.51
17,2024-01-25,300471,10.6,10.95,10.97,10.51,48790,52662366.0,4.33,3.01,0.32,1.4
18,2024-01-26,300471,10.95,11.04,11.14,10.9,52968,58306547.0,2.19,0.82,0.09,1.52
19,2024-01-29,300471,11.04,10.88,11.05,10.82,44549,48563528.0,2.08,-1.45,-0.16,1.28
20,2024-01-30,300471,10.88,10.63,10.92,10.51,41594,44559765.0,3.77,-2.3,-0.25,1.19
21,2024-01-31,300471,10.63,9.61,10.63,9.61,93967,93974035.0,9.6,-9.6,-1.02,2.7
22,2024-02-01,300471,9.55,9.42,9.73,9.31,54495,51780948.0,4.37,-1.98,-0.19,1.56
23,2024-02-02,300471,9.42,8.79,9.65,8.46,71287,63999731.0,12.63,-6.69,-0.63,2.05
24,2024-02-05,300471,8.61,7.62,8.7,7.5,108107,85053591.0,13.65,-13.31,-1.17,3.1
25,2024-02-06,300471,7.5,8.0,8.21,7.06,101136,76662095.0,15.09,4.99,0.38,2.9
26,2024-02-07,300471,8.05,7.93,8.26,7.8,76687,61583504.0,5.75,-0.88,-0.07,2.2
27,2024-02-08,300471,7.93,8.65,8.81,7.93,88302,74126253.0,11.1,9.08,0.72,2.53
28,2024-02-19,300471,8.96,9.1,9.3,8.88,74441,67855484.0,4.86,5.2,0.45,2.14
29,2024-02-20,300471,9.17,9.11,9.18,8.9,34857,31673693.0,3.08,0.11,0.01,1.0
30,2024-02-21,300471,8.96,9.32,9.61,8.96,70472,66378423.0,7.14,2.31,0.21,2.02
31,2024-02-22,300471,9.22,9.49,9.66,9.2,65439,61790162.0,4.94,1.82,0.17,1.88
32,2024-02-23,300471,9.47,9.63,9.64,9.32,63010,59942802.0,3.37,1.48,0.14,1.81
33,2024-02-26,300471,9.7,9.87,10.12,9.7,78866,78197912.0,4.36,2.49,0.24,2.26
34,2024-02-27,300471,9.79,10.15,10.15,9.77,60095,60363798.0,3.85,2.84,0.28,1.72
35,2024-02-28,300471,10.15,9.99,11.23,9.99,187744,200846159.0,12.22,-1.58,-0.16,5.39
36,2024-02-29,300471,9.88,11.99,11.99,9.75,345005,388748177.0,22.42,20.02,2.0,9.9
37,2024-03-01,300471,12.59,12.61,13.61,12.33,488562,627623677.0,10.68,5.17,0.62,14.02
38,2024-03-04,300471,12.33,12.14,12.62,11.52,344777,413412714.0,8.72,-3.73,-0.47,9.9
39,2024-03-05,300471,11.9,11.46,12.05,11.36,228347,265887521.0,5.68,-5.6,-0.68,6.55
40,2024-03-06,300471,11.28,11.38,11.75,11.25,151577,174275804.0,4.36,-0.7,-0.08,4.35
41,2024-03-07,300471,11.4,11.08,11.57,11.05,139481,157715768.0,4.57,-2.64,-0.3,4.0
42,2024-03-08,300471,10.91,10.88,11.15,10.58,164214,177915962.0,5.14,-1.81,-0.2,4.48
43,2024-03-11,300471,10.87,11.19,11.19,10.72,112664,124346307.0,4.32,2.85,0.31,3.07
44,2024-03-12,300471,11.17,11.38,11.4,11.07,130873,147646619.0,2.95,1.7,0.19,3.57
45,2024-03-13,300471,11.38,11.17,11.38,11.1,95522,106682120.0,2.46,-1.85,-0.21,2.61
46,2024-03-14,300471,11.11,11.01,11.21,10.77,85582,94064200.0,3.94,-1.43,-0.16,2.33
47,2024-03-15,300471,11.03,11.11,11.12,10.89,61085,67310371.0,2.09,0.91,0.1,1.67
48,2024-03-18,300471,11.1,11.26,11.3,11.1,92575,103883771.0,1.8,1.35,0.15,2.53
49,2024-03-19,300471,11.26,11.42,11.83,11.26,167999,194095619.0,5.06,1.42,0.16,4.58
50,2024-03-20,300471,11.42,11.58,11.77,11.3,121162,139823794.0,4.12,1.4,0.16,3.31
51,2024-03-21,300471,11.59,12.18,12.53,11.51,297687,359642586.0,8.81,5.18,0.6,8.12
52,2024-03-22,300471,12.3,12.02,13.0,11.75,286091,350763857.0,10.26,-1.31,-0.16,7.8
53,2024-03-25,300471,11.84,11.42,11.99,11.42,157537,183123648.0,4.74,-4.99,-0.6,4.3
54,2024-03-26,300471,11.2,11.24,11.48,10.91,121351,135505361.0,4.99,-1.58,-0.18,3.31
55,2024-03-27,300471,11.13,10.51,11.19,10.4,103002,110903551.0,7.03,-6.49,-0.73,2.81
56,2024-03-28,300471,10.52,10.74,10.95,10.47,80892,87094396.0,4.57,2.19,0.23,2.21
57,2024-03-29,300471,10.73,11.05,11.26,10.68,80039,88423366.0,5.4,2.89,0.31,2.18
58,2024-04-01,300471,11.06,11.11,11.2,11.01,71537,79522997.0,1.72,0.54,0.06,1.95
59,2024-04-02,300471,11.14,11.08,11.41,10.99,72521,81174991.0,3.78,-0.27,-0.03,1.98
60,2024-04-03,300471,10.99,10.85,11.07,10.7,69278,75161611.0,3.34,-2.08,-0.23,1.89
61,2024-04-08,300471,10.86,10.58,10.97,10.52,51329,54702894.0,4.15,-2.49,-0.27,1.4
