,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,836826,11.2,11.54,11.81,10.96,130904,148628716.85,7.74,5.1,0.56,25.73
1,2024-01-03,836826,11.33,11.46,11.5,10.95,85448,96183683.13,4.77,-0.69,-0.08,16.79
2,2024-01-04,836826,11.45,11.54,11.8,10.96,92549,105139321.97,7.33,0.7,0.08,18.19
3,2024-01-05,836826,11.65,12.17,12.26,11.51,170015,202719346.08,6.5,5.46,0.63,33.41
4,2024-01-08,836826,11.9,10.9,12.15,10.9,103584,119918689.83,10.27,-10.44,-1.27,20.36
5,2024-01-09,836826,10.68,11.31,11.52,10.21,99061,108937505.66,12.02,3.76,0.41,19.47
6,2024-01-10,836826,11.03,12.79,13.7,10.82,205397,253881192.66,25.46,13.09,1.48,40.37
7,2024-01-11,836826,12.55,12.4,13.49,12.2,156445,198576235.96,10.09,-3.05,-0.39,30.75
8,2024-01-12,836826,12.38,10.89,12.86,10.89,143188,170023475.62,15.89,-12.18,-1.51,28.14
9,2024-01-15,836826,10.2,10.31,11.29,10.11,96537,102678278.36,10.84,-5.33,-0.58,18.97
10,2024-01-16,836826,10.27,11.1,11.26,9.73,140534,148298333.34,14.84,7.66,0.79,27.62
11,2024-01-17,836826,10.85,10.67,11.5,10.6,115520,127054443.01,8.11,-3.87,-0.43,22.7
12,2024-01-18,836826,10.51,10.75,10.92,10.32,81425,86587414.32,5.62,0.75,0.08,16.0
13,2024-01-19,836826,10.69,10.95,11.16,10.61,82446,90334164.49,5.12,1.86,0.2,16.2
14,2024-01-22,836826,10.97,9.86,10.97,9.53,82946,85242620.63,13.15,-9.95,-1.09,16.3
15,2024-01-23,836826,9.7,10.0,10.25,9.62,46033,45757904.09,6.39,1.42,0.14,9.05
16,2024-01-24,836826,10.29,10.25,10.7,9.99,87979,90996543.07,7.1,2.5,0.25,17.29
17,2024-01-25,836826,10.01,9.67,10.14,9.39,86684,84629671.2,7.32,-5.66,-0.58,17.04
18,2024-01-26,836826,9.47,9.22,9.88,9.19,52831,50539617.32,7.14,-4.65,-0.45,10.38
19,2024-01-29,836826,9.35,8.0,9.4,7.86,62493,53315152.11,16.7,-13.23,-1.22,12.28
20,2024-01-30,836826,8.03,8.1,8.28,7.83,41920,33806258.43,5.63,1.25,0.1,8.24
21,2024-01-31,836826,8.21,8.25,8.55,8.1,52213,43429768.74,5.56,1.85,0.15,10.26
22,2024-02-01,836826,8.33,7.69,8.4,7.61,46522,37367269.16,9.58,-6.79,-0.56,9.14
23,2024-02-02,836826,7.71,8.02,8.5,7.55,88620,71861943.32,12.35,4.29,0.33,17.42
24,2024-02-05,836826,7.8,7.18,7.9,6.87,62237,45971513.08,12.84,-10.47,-0.84,12.23
25,2024-02-06,836826,7.02,7.74,7.77,6.95,54145,40870526.07,11.42,7.8,0.56,10.64
26,2024-02-07,836826,7.9,7.47,8.17,7.38,57900,45336984.27,10.21,-3.49,-0.27,11.38
27,2024-02-08,836826,7.3,7.44,7.71,6.88,44814,32878232.92,11.11,-0.4,-0.03,8.81
28,2024-02-19,836826,7.47,7.63,7.67,7.25,38799,29098648.32,5.65,2.55,0.19,7.63
29,2024-02-20,836826,7.64,8.0,8.0,7.58,55089,43242589.22,5.5,4.85,0.37,10.83
30,2024-02-21,836826,8.15,8.05,8.53,8.0,54537,44953050.11,6.63,0.63,0.05,10.72
31,2024-02-22,836826,8.0,8.35,8.38,7.91,55051,44939152.0,5.84,3.73,0.3,10.82
32,2024-02-23,836826,8.29,8.13,8.36,8.0,51947,42309830.55,4.31,-2.63,-0.22,10.21
33,2024-02-26,836826,8.0,7.9,8.12,7.81,33359,26566287.78,3.81,-2.83,-0.23,6.56
34,2024-02-27,836826,7.91,8.29,8.29,7.85,54892,44953194.65,5.57,4.94,0.39,10.79
35,2024-02-28,836826,8.49,7.93,8.92,7.9,68152,57772191.7,12.3,-4.34,-0.36,13.39
36,2024-02-29,836826,7.98,8.19,8.19,7.85,49240,39411720.34,4.29,3.28,0.26,9.68
37,2024-03-01,836826,8.17,8.33,8.48,8.06,53721,44730210.87,5.13,1.71,0.14,10.56
38,2024-03-04,836826,8.46,8.09,8.46,7.85,34956,28424370.71,7.32,-2.88,-0.24,6.87
39,2024-03-05,836826,8.14,7.65,8.14,7.5,36510,28403224.18,7.91,-5.44,-0.44,7.18
40,2024-03-06,836826,7.64,7.73,7.88,7.6,18184,14094554.13,3.66,1.05,0.08,3.57
41,2024-03-07,836826,7.79,7.61,7.9,7.59,31488,24309631.15,4.01,-1.55,-0.12,6.19
42,2024-03-08,836826,7.61,7.45,7.69,7.4,21026,15786654.97,3.81,-2.1,-0.16,4.13
43,2024-03-11,836826,7.55,7.67,7.77,7.52,21617,16513798.82,3.36,2.95,0.22,4.25
44,2024-03-12,836826,7.57,7.9,7.96,7.52,42709,33365729.08,5.74,3.0,0.23,8.39
45,2024-03-13,836826,7.72,7.64,7.84,7.58,27169,20858703.03,3.29,-3.29,-0.26,5.34
46,2024-03-14,836826,7.66,7.49,7.76,7.42,15598,11856045.1,4.45,-1.96,-0.15,3.07
47,2024-03-15,836826,7.55,7.78,7.88,7.48,32151,24809009.71,5.34,3.87,0.29,6.32
48,2024-03-18,836826,7.64,7.71,7.8,7.57,26686,20480637.05,2.96,-0.9,-0.07,5.24
49,2024-03-19,836826,7.78,7.71,7.78,7.65,19261,14860693.35,1.69,0.0,0.0,3.79
50,2024-03-20,836826,7.64,7.72,7.82,7.57,22266,17175768.97,3.24,0.13,0.01,4.38
51,2024-03-21,836826,7.72,7.56,7.72,7.55,19634,14953947.2,2.2,-2.07,-0.16,3.86
52,2024-03-22,836826,7.85,8.15,8.91,7.85,127599,106819356.42,14.02,7.8,0.59,25.08
53,2024-03-25,836826,7.85,7.93,7.97,7.4,79870,62457645.17,6.99,-2.7,-0.22,15.7
54,2024-03-26,836826,7.79,7.65,7.97,7.5,41622,31969100.46,5.93,-3.53,-0.28,8.18
55,2024-03-27,836826,7.69,8.26,9.1,7.6,124366,105644815.86,19.61,7.97,0.61,24.44
56,2024-03-28,836826,7.79,8.38,8.39,7.72,86160,68530096.55,8.11,1.45,0.12,16.93
57,2024-03-29,836826,8.19,8.4,8.88,8.12,72956,61964283.79,9.07,0.24,0.02,14.34
58,2024-04-01,836826,8.6,8.58,8.76,8.22,51760,44057320.13,6.43,2.14,0.18,10.17
59,2024-04-02,836826,8.5,8.09,8.65,8.06,49348,40872751.74,6.88,-5.71,-0.49,9.7
60,2024-04-03,836826,8.08,8.4,8.58,7.9,59282,49220590.42,8.41,3.83,0.31,11.65
61,2024-04-08,836826,8.3,8.88,8.96,8.05,100751,86768604.48,10.83,5.71,0.48,19.8
62,2024-04-09,836826,8.65,8.81,9.19,8.5,81793,72481316.89,7.77,-0.79,-0.07,16.08
63,2024-04-10,836826,8.65,9.18,9.45,8.6,95297,87055818.19,9.65,4.2,0.37,18.73
64,2024-04-11,836826,9.07,8.94,9.5,8.89,63126,57608764.78,6.64,-2.61,-0.24,12.41
65,2024-04-12,836826,8.8,8.49,8.95,8.49,54550,47460488.81,5.15,-5.03,-0.45,10.72
66,2024-04-15,836826,8.38,7.82,8.53,7.79,51602,41739868.1,8.72,-7.89,-0.67,10.14
67,2024-04-16,836826,7.71,6.92,7.83,6.79,49023,35275691.91,13.3,-11.51,-0.9,9.63
68,2024-04-17,836826,7.14,7.39,7.5,7.1,32243,23607993.73,5.78,6.79,0.47,6.34
69,2024-04-18,836826,7.37,7.38,7.75,7.25,35872,26801948.05,6.77,-0.14,-0.01,7.05
70,2024-04-19,836826,7.27,7.26,7.4,7.21,19185,13991745.99,2.57,-1.63,-0.12,3.77
71,2024-04-22,836826,7.29,7.4,7.85,7.26,27035,20284244.5,8.13,1.93,0.14,5.09
72,2024-04-23,836826,7.34,7.58,7.65,7.33,19776,14862896.35,4.32,2.43,0.18,3.72
73,2024-04-24,836826,7.58,7.51,7.64,7.46,16599,12487700.01,2.37,-0.92,-0.07,3.12
74,2024-04-25,836826,7.56,7.31,7.56,7.31,18217,13480331.2,3.33,-2.66,-0.2,3.43
75,2024-04-26,836826,7.31,7.25,7.38,7.05,36161,25970874.37,4.51,-0.82,-0.06,6.8
76,2024-04-29,836826,7.33,7.42,7.45,7.25,27196,19982153.23,2.76,2.34,0.17,5.12
77,2024-04-30,836826,7.42,7.49,7.64,7.42,23955,18026896.67,2.96,0.94,0.07,4.51
78,2024-05-06,836826,7.63,7.66,7.7,7.48,26050,19763263.05,2.94,2.27,0.17,4.9
79,2024-05-07,836826,7.62,7.55,7.65,7.5,21502,16209472.59,1.96,-1.44,-0.11,4.05
80,2024-05-08,836826,7.51,7.56,7.7,7.5,18122,13760890.63,2.65,0.13,0.01,3.41
81,2024-05-09,836826,7.52,7.57,7.62,7.48,14308,10817870.73,1.85,0.13,0.01,2.69
82,2024-05-10,836826,7.57,7.79,8.16,7.55,58024,45570851.37,8.06,2.91,0.22,10.92
83,2024-05-13,836826,7.6,7.52,7.72,7.51,32569,24724022.16,2.7,-3.47,-0.27,6.13
84,2024-05-14,836826,7.55,7.48,7.6,7.41,20974,15702313.49,2.53,-0.53,-0.04,3.95
85,2024-05-15,836826,7.53,7.26,7.54,7.25,18305,13418416.69,3.88,-2.94,-0.22,3.44
86,2024-05-16,836826,7.26,7.26,7.33,7.19,13126,9517175.78,1.93,0.0,0.0,2.47
87,2024-05-17,836826,7.3,7.17,7.35,7.08,18664,13385983.58,3.72,-1.24,-0.09,3.51
88,2024-05-20,836826,7.23,7.24,7.32,7.1,9452,6836565.41,3.07,0.98,0.07,1.78
89,2024-05-21,836826,7.25,7.27,7.35,7.16,11124,8075579.29,2.62,0.41,0.03,2.09
90,2024-05-22,836826,7.29,7.11,7.29,7.05,25098,17934011.44,3.3,-2.2,-0.16,4.72
91,2024-05-23,836826,7.15,7.27,7.46,6.95,49362,35868921.41,7.17,2.25,0.16,9.29
92,2024-05-24,836826,7.22,7.25,7.63,7.2,33043,24392528.8,5.91,-0.28,-0.02,6.22
93,2024-05-27,836826,7.17,7.07,7.24,6.97,23408,16528884.07,3.72,-2.48,-0.18,4.4
94,2024-05-28,836826,7.23,7.05,7.28,7.05,18718,13382772.41,3.25,-0.28,-0.02,3.52
