,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,688617,387.19,381.1,391.23,380.76,2812,108332251.0,2.69,-1.9,-7.4,0.62
1,2024-01-03,688617,380.51,382.5,386.4,376.23,1358,51999954.0,2.67,0.37,1.4,0.3
2,2024-01-04,688617,383.78,378.0,385.98,375.01,1883,71195289.0,2.87,-1.18,-4.5,0.42
3,2024-01-05,688617,378.66,365.85,380.6,365.6,2921,108296791.0,3.97,-3.21,-12.15,0.65
4,2024-01-08,688617,363.5,359.1,366.77,359.08,2169,78628269.0,2.1,-1.85,-6.75,0.48
5,2024-01-09,688617,357.05,374.85,382.99,357.05,4269,159445603.0,7.22,4.39,15.75,0.94
6,2024-01-10,688617,373.41,373.51,381.82,371.0,1978,74428167.0,2.89,-0.36,-1.34,0.44
7,2024-01-11,688617,371.11,372.0,378.18,371.08,1818,67980812.0,1.9,-0.4,-1.51,0.4
8,2024-01-12,688617,373.5,370.5,376.67,370.21,1917,71507657.0,1.74,-0.4,-1.5,0.42
9,2024-01-15,688617,368.04,365.99,374.38,365.07,1727,63645510.0,2.51,-1.22,-4.51,0.38
10,2024-01-16,688617,365.07,363.77,365.16,358.01,2384,86293149.0,1.95,-0.61,-2.22,0.53
11,2024-01-17,688617,363.76,356.23,368.88,356.23,2073,75239910.0,3.48,-2.07,-7.54,0.46
12,2024-01-18,688617,358.78,355.8,358.78,345.64,3751,131627056.0,3.69,-0.12,-0.43,0.83
13,2024-01-19,688617,351.1,354.63,362.57,350.68,4103,145980899.0,3.34,-0.33,-1.17,0.91
14,2024-01-22,688617,358.0,338.0,363.53,310.02,5034,176109659.0,15.09,-4.69,-16.63,1.11
15,2024-01-23,688617,337.93,354.5,360.0,332.0,4574,160033171.0,8.28,4.88,16.5,1.01
16,2024-01-24,688617,355.0,359.29,361.0,348.8,3274,116598320.0,3.44,1.35,4.79,0.72
17,2024-01-25,688617,361.75,372.0,381.66,358.26,5234,194051510.0,6.51,3.54,12.71,1.16
18,2024-01-26,688617,371.99,360.53,373.6,358.89,2845,104251139.0,3.95,-3.08,-11.47,0.63
19,2024-01-29,688617,421.0,377.0,421.0,366.48,13923,535359204.0,15.12,4.57,16.47,3.08
20,2024-01-30,688617,378.0,390.25,400.0,375.91,10869,425524318.0,6.39,3.51,13.25,2.41
21,2024-01-31,688617,389.99,390.0,400.23,377.5,6346,246880429.0,5.82,-0.06,-0.25,1.4
22,2024-02-01,688617,385.68,390.19,400.79,377.89,5493,215079852.0,5.87,0.05,0.19,1.22
23,2024-02-02,688617,385.23,393.08,398.88,385.23,5297,208588529.0,3.5,0.74,2.89,0.79
24,2024-02-05,688617,390.0,421.3,435.0,388.0,7939,325097822.0,11.96,7.18,28.22,1.19
25,2024-02-06,688617,421.18,428.85,433.0,411.14,9072,384636761.0,5.19,1.79,7.55,1.36
26,2024-02-07,688617,427.94,456.99,457.47,423.02,8158,365119097.0,8.03,6.56,28.14,1.22
27,2024-02-08,688617,459.97,451.0,479.96,447.12,7815,363247605.0,7.19,-1.31,-5.99,1.17
28,2024-02-19,688617,455.0,433.97,455.0,428.36,8108,353153652.0,5.91,-3.78,-17.03,1.21
29,2024-02-20,688617,430.43,430.0,433.28,420.49,6050,257213757.0,2.95,-0.91,-3.97,0.9
30,2024-02-21,688617,426.11,426.96,435.35,420.04,4353,186199687.0,3.56,-0.71,-3.04,0.65
31,2024-02-22,688617,426.8,419.55,426.94,415.47,4166,175393647.0,2.69,-1.74,-7.41,0.62
32,2024-02-23,688617,419.98,419.69,421.66,412.33,3540,147439545.0,2.22,0.03,0.14,0.53
33,2024-02-26,688617,418.29,431.0,437.7,416.12,5242,224145297.0,5.14,2.69,11.31,0.78
34,2024-02-27,688617,429.99,444.45,445.95,429.01,4413,193936317.0,3.93,3.12,13.45,0.66
35,2024-02-28,688617,441.0,444.02,456.97,441.0,4294,193198579.0,3.59,-0.1,-0.43,0.64
36,2024-02-29,688617,440.13,456.05,457.98,440.13,3557,161109770.0,4.02,2.71,12.03,0.53
37,2024-03-01,688617,456.05,450.08,456.05,439.45,4262,190539939.0,3.64,-1.31,-5.97,0.64
38,2024-03-04,688617,446.23,449.17,457.0,445.0,3837,172684287.0,2.67,-0.2,-0.91,0.57
39,2024-03-05,688617,449.95,463.6,471.82,446.53,5421,251839772.0,5.63,3.21,14.43,0.81
40,2024-03-06,688617,459.1,457.98,465.55,456.32,2387,109655480.0,1.99,-1.21,-5.62,0.36
41,2024-03-07,688617,454.5,449.78,459.73,448.01,2657,120206765.0,2.56,-1.79,-8.2,0.4
42,2024-03-08,688617,449.81,448.94,455.82,446.12,2749,123597302.0,2.16,-0.19,-0.84,0.41
43,2024-03-11,688617,448.95,456.56,457.87,441.5,2477,112048222.0,3.65,1.7,7.62,0.37
44,2024-03-12,688617,456.49,451.1,460.0,450.12,2747,125202348.0,2.16,-1.2,-5.46,0.41
45,2024-03-13,688617,451.1,456.98,458.88,446.15,2599,117859968.0,2.82,1.3,5.88,0.39
46,2024-03-14,688617,457.78,454.45,465.5,448.2,2514,114081202.0,3.79,-0.55,-2.53,0.38
47,2024-03-15,688617,450.36,454.26,455.44,445.1,2813,126833162.0,2.28,-0.04,-0.19,0.42
48,2024-03-18,688617,451.85,460.37,460.42,447.15,3084,139784091.0,2.92,1.35,6.11,0.46
49,2024-03-19,688617,458.78,438.82,458.78,438.28,4570,203962334.0,4.45,-4.68,-21.55,0.68
50,2024-03-20,688617,438.02,436.68,444.95,432.03,5005,218874096.0,2.94,-0.49,-2.14,0.75
51,2024-03-21,688617,435.46,432.32,442.78,432.0,3600,157127549.0,2.47,-1.0,-4.36,0.54
52,2024-03-22,688617,428.8,432.37,435.0,425.31,3101,133110864.0,2.24,0.01,0.05,0.46
53,2024-03-25,688617,434.78,425.38,434.78,420.5,3530,150332007.0,3.3,-1.62,-6.99,0.53
54,2024-03-26,688617,425.05,425.92,430.87,422.51,4072,173880071.0,1.97,0.13,0.54,0.61
55,2024-03-27,688617,428.9,427.82,430.79,418.84,3570,152022286.0,2.81,0.45,1.9,0.53
56,2024-03-28,688617,429.69,421.46,432.0,419.2,6591,279217499.0,2.99,-1.49,-6.36,0.99
57,2024-03-29,688617,418.08,428.09,429.49,418.08,3447,146497500.0,2.71,1.57,6.63,0.52
58,2024-04-01,688617,428.0,436.84,439.19,415.07,5502,234167092.0,5.63,2.04,8.75,0.82
59,2024-04-02,688617,436.45,432.54,444.84,430.09,4078,177640205.0,3.38,-0.98,-4.3,0.61
60,2024-04-03,688617,431.01,432.02,441.01,429.1,3820,166255437.0,2.75,-0.12,-0.52,0.57
61,2024-04-08,688617,432.89,437.12,441.6,426.04,4196,182621577.0,3.6,1.18,5.1,0.63
62,2024-04-09,688617,434.03,445.31,445.75,432.03,4250,186593289.0,3.14,1.87,8.19,0.64
63,2024-04-10,688617,442.0,433.03,448.99,432.89,3359,147344952.0,3.62,-2.76,-12.28,0.5
64,2024-04-11,688617,430.1,439.9,442.95,429.07,3932,172157693.0,3.21,1.59,6.87,0.59
65,2024-04-12,688617,439.57,453.01,456.97,434.81,4452,200260143.0,5.04,2.98,13.11,0.67
66,2024-04-15,688617,450.12,476.53,476.66,448.78,5175,243586423.0,6.15,5.19,23.52,0.77
67,2024-04-16,688617,475.82,460.13,475.82,458.0,5076,235546408.0,3.74,-3.44,-16.4,0.76
68,2024-04-17,688617,461.0,455.3,468.04,453.05,3540,162341784.0,3.26,-1.05,-4.83,0.53
69,2024-04-18,688617,454.99,460.82,463.2,452.27,2538,116338067.0,2.4,1.21,5.52,0.38
70,2024-04-19,688617,461.01,454.63,463.99,446.23,3159,143627946.0,3.85,-1.34,-6.19,0.47
71,2024-04-22,688617,454.98,467.28,469.68,451.66,3194,148181724.0,3.96,2.78,12.65,0.48
72,2024-04-23,688617,467.27,466.09,472.21,459.35,3642,169665627.0,2.75,-0.25,-1.19,0.54
73,2024-04-24,688617,466.56,469.43,484.36,463.65,4806,227590291.0,4.44,0.72,3.34,0.72
74,2024-04-25,688617,468.03,473.94,479.5,468.03,3491,165564911.0,2.44,0.96,4.51,0.52
75,2024-04-26,688617,468.0,493.68,493.93,467.48,5693,276004733.0,5.58,4.17,19.74,0.85
76,2024-04-29,688617,494.78,481.61,496.69,474.21,5666,273573241.0,4.55,-2.44,-12.07,0.85
77,2024-04-30,688617,478.01,503.68,507.97,477.02,4552,226926864.0,6.43,4.58,22.07,0.68
78,2024-05-06,688617,508.0,518.0,520.68,500.0,5239,268139211.0,4.11,2.84,14.32,0.78
79,2024-05-07,688617,513.66,530.14,530.14,513.64,4662,243811699.0,3.19,2.34,12.14,0.7
80,2024-05-08,688617,525.0,534.0,535.95,523.21,5573,295842034.0,2.4,0.73,3.86,0.83
81,2024-05-09,688617,535.98,547.75,548.7,523.64,4499,242548562.0,4.69,2.57,13.75,0.67
82,2024-05-10,688617,551.2,553.94,559.66,542.03,6161,339020570.0,3.22,1.13,6.19,0.92
83,2024-05-13,688617,549.5,547.0,553.9,536.24,5395,294556292.0,3.19,-1.25,-6.94,0.81
84,2024-05-14,688617,547.98,568.0,569.0,544.23,5310,296931469.0,4.53,3.84,21.0,0.79
85,2024-05-15,688617,563.0,543.63,563.0,531.88,7124,384807883.0,5.48,-4.29,-24.37,1.07
86,2024-05-16,688617,542.3,543.89,552.7,536.34,4479,243694368.0,3.01,0.05,0.26,0.67
87,2024-05-17,688617,540.2,538.0,551.01,531.03,6075,327241653.0,3.67,-1.08,-5.89,0.91
88,2024-05-20,688617,537.98,547.0,547.98,533.04,4343,236048107.0,2.78,1.67,9.0,0.65
89,2024-05-21,688617,543.04,538.97,548.11,536.13,5056,272856558.0,2.19,-1.47,-8.03,0.76
90,2024-05-22,688617,534.0,532.31,539.99,526.83,4639,246273453.0,2.44,-1.24,-6.66,0.69
91,2024-05-23,688617,532.0,523.78,534.68,519.01,4370,229319528.0,2.94,-1.6,-8.53,0.65
92,2024-05-24,688617,523.78,515.69,524.01,514.0,3734,193165368.0,1.91,-1.54,-8.09,0.56
93,2024-05-27,688617,514.97,513.0,521.93,508.93,4888,251512828.0,2.52,-0.52,-2.69,0.73
94,2024-05-28,688617,511.0,507.36,512.76,501.68,4769,241319797.0,2.16,-1.1,-5.64,0.71
95,2024-05-29,688617,505.44,503.0,511.2,501.5,3669,185479787.0,1.91,-0.86,-4.36,0.55
96,2024-05-30,688617,504.98,497.98,508.95,494.02,5160,258036931.0,2.97,-1.0,-5.02,0.77
97,2024-05-31,688617,498.49,493.0,503.77,491.4,3844,190933710.0,2.48,-1.0,-4.98,0.57
98,2024-06-03,688617,490.01,455.1,492.99,452.0,22353,1038037107.0,8.31,-7.69,-37.9,3.34
99,2024-06-04,688617,455.44,463.99,477.9,450.5,10957,513539361.0,6.02,1.95,8.89,1.64
100,2024-06-05,688617,460.78,466.69,481.14,460.78,8622,407396805.0,4.39,0.58,2.7,1.29
101,2024-06-06,688617,466.17,453.89,466.88,451.15,7282,333323106.0,3.37,-2.74,-12.8,1.09
102,2024-06-07,688617,458.0,446.62,458.0,444.0,5784,259428404.0,3.08,-1.6,-7.27,0.87
103,2024-06-11,688617,446.98,459.09,462.88,437.0,8899,400786052.0,5.79,2.79,12.47,1.33
104,2024-06-12,688617,459.0,459.47,465.18,451.05,5762,264922615.0,3.08,0.08,0.38,0.86
105,2024-06-13,688617,455.59,451.28,459.98,441.41,8681,388998500.0,4.04,-1.78,-8.19,1.3
106,2024-06-14,688617,448.15,446.44,456.0,437.07,18639,827782664.0,4.19,-1.07,-4.84,2.79
107,2024-06-17,688617,440.23,444.89,448.88,432.5,8596,377939881.0,3.67,-0.35,-1.55,1.29
108,2024-06-18,688617,443.5,434.55,446.73,433.01,5721,250064043.0,3.08,-2.32,-10.34,0.86
109,2024-06-19,688617,435.99,430.95,437.04,428.22,4211,181842578.0,2.03,-0.83,-3.6,0.63
110,2024-06-20,688617,431.98,429.9,438.99,426.01,4873,210065341.0,3.01,-0.24,-1.05,0.73
111,2024-06-21,688617,430.4,439.08,442.52,425.56,5265,229459235.0,3.95,2.14,9.18,0.79
112,2024-06-24,688617,437.53,447.61,459.3,435.05,8801,397406329.0,5.52,1.94,8.53,1.32
113,2024-06-25,688617,444.0,444.59,465.0,441.09,8686,392923426.0,5.34,-0.67,-3.02,1.3
