,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-01-02,002339,7.25,7.3,7.36,7.24,70646,51719934.0,1.65,0.55,0.04,1.48
1,2024-01-03,002339,7.3,7.32,7.38,7.25,70510,51531760.18,1.78,0.27,0.02,1.47
2,2024-01-04,002339,7.3,7.35,7.35,7.27,57347,41918779.83,1.09,0.41,0.03,1.2
3,2024-01-05,002339,7.31,7.17,7.38,7.15,67834,49210108.2,3.13,-2.45,-0.18,1.42
4,2024-01-08,002339,7.18,7.05,7.19,7.04,47381,33747606.1,2.09,-1.67,-0.12,0.99
5,2024-01-09,002339,7.08,7.1,7.2,7.04,51918,36957378.12,2.27,0.71,0.05,1.08
6,2024-01-10,002339,7.1,7.01,7.16,6.97,50356,35519606.96,2.68,-1.27,-0.09,1.05
7,2024-01-11,002339,6.99,7.12,7.15,6.97,48197,34134850.56,2.57,1.57,0.11,1.01
8,2024-01-12,002339,7.14,7.08,7.24,7.08,53768,38498417.8,2.25,-0.56,-0.04,1.12
9,2024-01-15,002339,7.12,7.12,7.16,7.02,50068,35586486.57,1.98,0.56,0.04,1.05
10,2024-01-16,002339,7.1,7.09,7.21,6.97,58780,41565948.6,3.37,-0.42,-0.03,1.23
11,2024-01-17,002339,7.15,6.94,7.35,6.93,162155,115106282.4,5.92,-2.12,-0.15,3.39
12,2024-01-18,002339,6.88,6.81,6.94,6.63,158510,107261974.24,4.47,-1.87,-0.13,3.31
13,2024-01-19,002339,6.83,6.66,6.88,6.66,76694,51548059.18,3.23,-2.2,-0.15,1.6
14,2024-01-22,002339,6.61,6.2,6.66,6.15,101029,64646601.62,7.66,-6.91,-0.46,2.11
15,2024-01-23,002339,6.13,6.11,6.19,5.92,106165,64393025.81,4.35,-1.45,-0.09,2.22
16,2024-01-24,002339,6.16,6.19,6.25,5.97,86139,52798943.19,4.58,1.31,0.08,1.8
17,2024-01-25,002339,6.19,6.43,6.43,6.1,80616,50871098.75,5.33,3.88,0.24,1.68
18,2024-01-26,002339,6.4,6.41,6.52,6.39,63005,40724675.3,2.02,-0.31,-0.02,1.32
19,2024-01-29,002339,6.41,6.19,6.46,6.18,85072,53267189.7,4.37,-3.43,-0.22,1.78
20,2024-01-30,002339,6.57,6.16,6.57,6.16,187834,119311413.8,6.62,-0.48,-0.03,3.92
21,2024-01-31,002339,6.16,5.85,6.26,5.85,147316,88960322.64,6.66,-5.03,-0.31,3.08
22,2024-02-01,002339,5.77,5.75,5.91,5.63,103786,59830572.46,4.79,-1.71,-0.1,2.17
23,2024-02-02,002339,5.75,5.4,5.99,5.19,122041,67924740.6,13.91,-6.09,-0.35,2.55
24,2024-02-05,002339,5.38,4.86,5.4,4.86,200496,99487204.36,10.0,-10.0,-0.54,4.19
25,2024-02-06,002339,4.63,4.85,5.03,4.37,187459,86925641.72,13.58,-0.21,-0.01,3.92
